name,gender
K.+Rahman+Khan,Male
Ouyang+Zhan,Male
Somawansa+Amarasinghe,Male
François-Xavier+Wurth-Paquet,Male
Ľudovít+Černák,Male
Hu+Chen-pu,Male
Ndriçim+Babasi,Unknown
Tsetin+Mantatzi,Male
K.+A.+Jayapal,Male
C.+Gopalakrishnan,Male
Nicolás+Bravo,Male
Lucé+Vela,Female
Amílcar+Villafuerte+Trujillo,Male
Hernán+Siles+Zuazo,Unknown
Germán+Vargas+Lleras,Male
Lai+Junchen,Unknown
Myeongnim+Dap-bu,Unknown
Bhagwati+Singh,Male
Wang+Hongyi,Female
"Stormont+Mancroft,+2nd+Baron+Mancroft",Male
Ngô+Xuân+Lịch,Male
Senjūrō+Hayashi,Male
Fatos+Beja,Male
A.+B.+Colton,Male
Lalhming+Liana,Male
Ba+Cho,Male
Jagpal,Female
A.+K.+Bose,Male
Raharimampionona,Unknown
Ola+Rask,Male
Begum+Tahira+Bukhari,Female
Gholamreza+Nouri+Ghezeljeh,Male
Ong+Pang+Boon,Male
J.+Eugene+Zimmer,Male
Élie+Lescot,Male
Rama+Bahadur+Sinha,Male
Shaykh+Ali+Khan+Zangana,Unknown
Law+Choo+Kiang,Male
Jayantilal+Barot,Male
Xu+Mian,Unknown
Lucrețiu+Pătrășcanu,Male
Nidhan+Singh+Gudhan,Male
Ma+Fung-kwok,Male
Manibhai+Ramjibhai+Chaudhary,Male
Pi+Guangye,Unknown
S.+Palanichamy,Male
Jaime+Álvarez+Cisneros,Male
Wang+Dingbao,Male
Gumersindo+Magaña,Male
Heybatgulu+Mammadbayov,Male
Péter+Szilágyi+(conductor),Male
Choguel+Kokalla+Maïga,Male
"Frazier+Glenn+Miller,+Jr.",Male
Sahi+Ram,Male
R.+P.+Marutharajaa,Male
S.+Sivamaharajah,Male
Alikhan+Bukeikhanov,Male
Alexis+Sarei,Unknown
Mitiță+Constantinescu,Male
Ernő+Kovács,Male
Gudmund+Grytøyr,Male
Wambu+Mathu,Unknown
A.+K.+T.+Raja,Male
António+Maria+de+Sousa+Horta+e+Costa,Male
Živadin+Jovanović,Male
Ezatullah+(Nangarhar),Male
Wang+Huaixiang,Male
Stanislovas+Gediminas+Ilgūnas,Male
Ingvald+Tøndel,Male
Ericel+Gómez,Male
N.+Shanthakumari,Unknown
Chandrajit+Yadav,Male
Jean-Honoré+Salavy,Male
Jia+Dan,Unknown
Lin+Yanyu,Female
Mahadeo+Shivankar,Male
Joseph-Émile+Dubreuil,Male
"Choekyi+Gyaltsen,+10th+Panchen+Lama",Male
Seán+Ó+Fearghaíl,Male
Jenő+Karafiáth,Male
V.+S.+Sunil+Kumar,Male
Ponemek+Daraloy,Male
Toiréasa+Ferris,Female
Li+Sheng+(Three+Kingdoms),Male
K.+P.+Anbalagan,Male
Éric+Ciotti,Male
Cuauhtémoc+Salgado,Male
Hong+Ngai+(politician),Unknown
Zhang+Xuezhong+(politician),Male
Zhong+Chuan,Unknown
Chuo+Rung-tai,Male
R.+Sundarrajan+(politician),Male
Māris+Gailis,Male
Lü+Yongzhi,Male
Vasantrao+Balwantrao+Chavan,Male
Rogério+Carvalho+Santos,Male
Adolphe+Muzito,Male
Oleksiy+Vatchenko,Male
Wang+Jianguo,Male
Karam+Ali+Shah,Unknown
Wang+Chengyuan,Male
Than+Aung,Male
Yoshito+Kajiya,Unknown
Sarana+Gunawardena,Male
Sotir+Peçi,Male
Sultan+Mehmood,Male
Bosaykham+Vongdala,Male
Mahinder+Yadav,Male
Zivojin+Stjepić,Male
Martín+Dalmau,Male
Coşkun+Çörüz,Male
Dalmas+Otieno,Male
Óscar+Carmona,Male
Jean+David+Baba,Male
Abdirashid+Mohamed+Hiddig,Male
León+Febres+Cordero,Male
Gjok+Uldedaj,Male
Bognessan+Arsène+Yé,Male
G.+Senthamizhan,Male
Wang+Kai+(Former+Shu),Male
Bheem+Prasad+Sonkar,Male
A.+U.+Coates,Male
Schuyler+Marvin,Male
Manusha+Nanayakkara,Male
Botolv+Bråtalien,Male
Bronisław+Pieracki,Male
Zhang+Xiuping,Female
Khial+Zaman+Orakzai,Male
Hsu+Mo,Male
Oleksiy+Pavlenko,Male
Jerónimo+de+Sousa,Male
Éric+Stauffer,Male
Mihails+Zemļinskis,Male
Shafiqur+Rahman+Barq,Male
Marlin+Schmidt,Male
Jagatvir+Singh+Drona,Male
Undavalli+Aruna+Kumar,Male
Ye+Liansong,Male
Li+Qi+(emperor),Female
Bhumidhar+Barman,Unknown
J.+W.+Graham+Peace,Female
Antônio+Salim+Curiati,Male
Désiré+Tagro,Male
Du+Jingjian,Female
Thalekunnil+Basheer,Male
Oguri+Kozukenosuke,Male
Kanithi+Viswanatham,Male
He+Zhiqiang,Male
Tor-Arne+Strøm,Male
Fidél+Pálffy,Male
Tolofuaivalelei+Falemoe+Lei’ataua,Male
Émile+Digneffe,Male
Sim+Var,Unknown
Melhupra+Vero,Male
Ciprià+Ciscar,Male
Sohn+Hak-kyu,Male
Tapang+Taloh,Male
Gotaro+Yoshimura,Male
Nguyễn+Chí+Thanh,Male
Akila+Viraj+Kariyawasam,Male
G.+V.+Markandayan,Male
Yrjö+Leino,Male
Gusztáv+Tőry,Male
Jean-Marie+Girault,Male
Claës+Palme,Male
Jaime+Alcántara+Silva,Male
Seán+Fallon+(politician),Unknown
Étienne+Schmit,Male
Roch+Marc+Christian+Kaboré,Male
Chen+Yan+(Tang+dynasty),Female
Meng+Chang,Unknown
Mečislovas+Gedvilas,Male
S.+R.+Vijayakumar,Male
Chandradeo+Prasad+Rajbhar,Unknown
Bawk+Ja,Male
Rémy+Montagne,Male
Ariel+Córdova+Wilson,Male
Et'hem+Cara,Male
Mfulupinga+Nlando+Victor,Male
Iyyunni+Chalakka,Male
Arimbra+Bapu,Male
Karol+Tarło,Male
Wu+Nai-ren,Female
Are+Næss,Male
Sarzameen+Khan,Male
Gao+Shi,Unknown
Botomananatsara,Male
Liu+Suiji,Male
Mirghani+Alnasri,Male
Elíseo+Arango+Ramos,Male
Huo+Ke,Unknown
Dahuku+Péré,Male
Jamtsangiin+Damdinsüren,Male
Gholamreza+Shafeei,Male
Máriusz+Révész,Male
Chen+Min'er,Male
Olimzhon+Boboyev,Male
Nomula+Narsimhaiah,Male
Quatre+Sou+Quatre,Unknown
M.+Bhaskaran,Male
Dharmasiri+Senanayake,Male
Óscar+Martín+Arce+Paniagua,Male
Nasim+Ur+Rehman,Male
Timeline+of+the+governorship+of+Ezenwo+Nyesom+Wike,Male
Sam+Kooiker,Male
Yeow+Chai+Thiam,Male
Salinda+Dissanayake,Male
Personal+life+of+Cicero,Male
Mehr+Ishtiaq+Ahmed,Male
MK+Preshow+Shimray,Male
Tso+Wong+Man-yin,Male
Queenster+Maame+Pokua+Sawyerr,Female
Éric+Bonjour,Male
Atiqullah+Atifmal,Male
Ángel+Borlenghi,Male
Shefqet+Vërlaci,Male
Harising+Nasaru+Rathod,Male
Antal+Rogán,Male
He+Gui,Unknown
İlhan+Cihaner,Male
Chic+Murray+(politician),Male
Vasilije+Trbić,Male
Angel+Santos,Male
Adán+Chávez,Male
P.+C.+Vishnunath,Male
Léopold+Sédar+Senghor,Male
Shamim+Ahmed,Male
K.+P.+K.+Kumaran,Male
Karl-Heinz+Bürger,Male
Zhang+Wen+(Han+dynasty),Male
Jindřich+Kabát,Male
Kapur+Singh+ICS,Male
Jaime+David+Fernández+Mirabal,Male
Mothey+Vedakumari,Unknown
Georgi+Bokov,Male
Abdel-Aziz+bin+Habtour,Male
Chintaman+Rao+Gautam,Male
Nawar+al-Sahili,Male
Dou+Wei+(Tang+dynasty),Male
Yang+Xiaodu,Male
Mahasumpo+Raveloson,Male
C.+Aranganayagam,Male
Twaibu+Sangala,Male
Ngoako+Ramatlhodi,Male
Vidmantas+Plečkaitis,Male
Jean+Ernest+Rakotomiandrisoa,Unknown
Ernő+Mihályfi,Male
Somvang+Thammasit,Unknown
A.+C.+Jose,Male
Harinder+Singh+Khalsa,Female
Jayampathy+Wickramaratne,Male
Shūjirō+Hara,Male
Yang+Shande,Female
Yemi+Osinbajo,Male
Kamakhya+Prasad+Tasa,Male
Zentaro+Kamei,Male
P.+Ranganath+Shenoy,Unknown
Ma+Chao-chun,Male
S.K.+Bagga,Male
Damián+Zepeda+Vidales,Male
Ōura+Kanetake,Male
Mouaffaq+Nyrabia,Male
Devineni+Uma+Maheswara+Rao,Male
Liu+Rengong,Unknown
Saviniano+Pérez,Male
Wang+Bingqian,Unknown
Émile+Mokoko+Wongolo,Male
Valeriu+Lazăr,Male
Liu+Zhiji,Unknown
Hoàng+Trung+Hải,Male
R.+C.+Singh,Male
Stanisława+Prządka,Male
Antoine-Adrien+Lamourette,Male
Cong+Wenjing,Female
Elling+Olsson+Walbøe,Male
Gao+Huan,Male
Tsering+Tashi,Male
H.+K.+Patil,Male
Bouchraya+Hammoudi+Bayoun,Male
Tarakant+Jha,Male
Li+Shigu,Unknown
Jin+Yunying,Female
K.+Hutchi+Gowder,Male
C.+P.+Singh,Male
Émile+Schaus,Unknown
Lauri+Heikkilä,Male
Alacid+Nunes,Male
Sonam+Dawa,Male
Myslim+Peza,Male
Théodore+Ducos,Male
Udaya+Shumsher+Rana,Male
Chua+Sian+Chin,Male
Al-Haj+Mamur+Abdul+Jabar+Shulgari,Male
"Harmar+D.+Denny,+Jr.",Male
Lam+Kui-chun,Male
Vladimirs+Nikonovs,Male
Lei+Zhengfu,Male
Bolesław+Piasecki,Male
Rungsung+Suisa,Male
Yun+Doo-su,Male
Ōkuma+Shigenobu,Male
Orle+Solís,Male
Émile+Krieps,Male
Cheng+Weigao,Male
Li+Zhongchen,Male
Gelacio+Montiel,Male
Falké+Bacharou,Female
Marcel·lí+Perelló+i+Domingo,Male
Ranjitsinh+Mohite-Patil,Male
S.+Jegadhiswaran,Male
Jirō+Shirasu,Male
A.+Frederick+Meyerson,Male
Éric+Laporte,Male
Fakeer+Sher+Muhammad+Bilalani,Male
Hou+You-yi,Male
Wu+Changshun,Male
Kuprian+Kirkizh,Male
Yang+Shihou,Female
Chen+Muhua,Unknown
Daying+Ering,Unknown
Jean+Masson,Male
Pandurang+Pundalik+Fundkar,Male
Dharmraj+Patel,Male
Gratien+Candace,Male
Orisadipe+Obasa,Male
Nicolás+de+Piérola,Male
Nagabhairava+Jaya+Prakash+Narayana,Male
Thentu+Lakshmu+Naidu,Male
Koloman+Bedeković,Male
Momčilo+Ninčić,Male
G.+Anbalagan,Male
Bolesław+Bierut,Male
Akinwumi+Adesina,Male
Wu+Yongwen,Female
L.+Ramana,Male
Călin+Vieru,Male
Mao+Xiaoping,Male
Sun+Sheng+(Southern+Tang),Male
Rómulo+Salazar+Macías,Male
Kong+Vibol,Male
Fontes+Pereira+de+Melo,Male
Gustáv+Slamečka,Male
Ahn+Deok-su,Male
Sükhbaataryn+Batbold,Male
W.+D.+S.+Abeygoonawardena,Unknown
Kyösti+Järvinen,Male
Sabahat+Akkiraz,Female
Mirosława+Masłowska,Female
Géza+Polónyi,Male
Prênk+Bibë+Doda,Male
Sam+Peter+Christopher+Fernando,Male
Marotrao+Kannamwar,Male
Kazufumi+Taniguchi,Male
Jaisukh+lal+Hathi,Male
Pim+van+Boetzelaer+van+Oosterhout,Male
Kazungu+Kambi,Male
Čedomir+Antić,Male
Li+Siyuan,Male
Barzan+Abd+al-Ghafur+Sulayman+Majid+al-Tikrit,Male
İbrahim+Çolak,Male
Bento+de+Jesus+Caraça,Unknown
Chuichi+Date,Male
Franci+Demšar,Male
Eli+Cohen+(politician+born+1972),Male
Tömür+Dawamat,Male
Ban+Gu,Unknown
Junzo+Yamamoto,Male
Vladimír+Palko,Male
K.+Malaisamy,Male
Randolfe+Rodrigues,Male
Ángel+Ossorio+y+Gallardo,Male
Hong+Lei+(diplomat),Male
Kegham+Vanigian,Male
Raseen+Mohammed+Imam,Male
Yang+Side,Unknown
Razack+Peeroo,Male
Dongfang+Shuo,Unknown
Ismoil+Talbakov,Male
Abadula+Gemeda,Male
Han+Pao-teh,Male
Narasingha+Malla+Deb,Male
Trần+Văn+Cung,Male
Adán+David+Ruiz,Male
Pan+Fusheng,Male
J.B.+Machator,Male
Tan+Li,Female
Terry+C.+Burton,Male
Wang+Jian+(17th-century+painter),Unknown
Fu+Zhenghua,Male
Iberê+Ferreira,Male
Yin+Changheng,Male
Seán+Power+(politician),Male
B.+Shankaranand,Male
Lê+Đức+Thọ,Male
Taimei+Yamaguchi,Male
Mamtesh+Shakya,Male
Karađorđe,Male
Napoléon+Joseph+Ney,Male
Wan+Mokhtar+Ahmad,Male
Jeannou+Lacaze,Male
Benjamín+Sagahón,Male
Kâzım+Özalp,Male
Shen+Jiaben,Male
Pandula+Ravindra+Babu,Male
Bhismshankar,Male
Leons+Līdums,Male
Ren+Taylor,Female
Ha+Ryun,Male
Wang+Chuzhi,Female
Shambhuji+Thakor,Male
Nicolas-Théodore+de+Saussure,Male
Gwyllym+Lloyd+Wardle,Male
Hårek+Ludvig+Hansen,Male
Ekwee+Ethuro,Male
Tian+Xu+(Tang+dynasty),Female
Beni+Veras,Male
Bonifacius+Cornelis+de+Jonge,Male
Eshref+Frashëri,Male
St+John+Brodrick+(1627–1711),Male
Domitilo+Posadas+Hernández,Male
Budhichandhiran,Male
Iván+Flores,Male
KR.+RM.+Kariya+Manickam+Ambalam,Male
Sam+Cox+(Australian+politician),Male
Cui+Yuan+(Han+dynasty),Unknown
Kishwer+Zehra,Female
Wei+Liqun,Unknown
Dany+Vandenbossche,Female
Rosanda+Mok,Unknown
Chow+Kon+Yeow,Male
Kalzeubet+Pahimi+Deubet,Male
Boinali+Saïd,Male
"Emeterio+de+la+Garza,+Jr.",Male
KC+Chan,Male
Zhong+Shaojing,Unknown
Bezalel+Smotrich,Male
Xiao+Wangdong,Male
Li+Shouxin+(politician),Male
Saadaldeen+Talib,Male
Kyösti+Kallio,Male
Valērijs+Buhvalovs,Male
Han+Xiancong,Male
Lu+Wan,Unknown
Yrjö+Sakari+Yrjö-Koskinen,Male
Léopold+Héder,Male
Nicolás+Repetto,Male
S.+Kanagaratnam,Male
S.M.+Banerjee,Male
Hun+Manith,Male
Seán+Moore+(Irish+politician),Male
Alaksandar+Milinkievič,Male
Eysteinn+Jónsson,Unknown
Djibo+Leyti+Kâ,Male
Penumalli+Madhu,Male
Emmanuel-Félicité+de+Durfort+de+Duras,Male
Apolônio+de+Carvalho,Male
Zeynalabedin+Qiyami,Male
S.+Vedachalam,Male
Rida+al-Rikabi,Male
Netzahualcóyotl+de+la+Vega,Male
Zhang+Zhongwu,Male
Zhang+Gongduo,Unknown
Sigbjørn+Johnsen,Male
Péter+Boross,Unknown
Grigore+Eremei,Male
Roodal+Moonilal,Male
Jean-Christophe+Bouissou,Male
Nawaab+Syed+Shamsul+Huda,Male
Y.+M.+Nawaratna+Banda,Male
Shusei+Tanaka,Unknown
Hans-Gert+Pöttering,Male
Wang+Jingwu,Unknown
Li+Qiang+(born+1959),Male
Laliteshwar+Prasad+Shahi,Male
Shi+Jingtang,Unknown
Jean-Frédéric+de+la+Tour+du+Pin-Gouvernet,Female
Tan+Chye+Cheng,Male
Vinzenz+Rüttimann,Male
Árpád+Házi,Unknown
Peço+Kagjini,Male
Refet+Bele,Male
Gottlob+Mbaukua,Unknown
Chhean+Vam,Male
Kléber+Mesquida,Male
T.F.+Callahan,Male
"Shanshe,+Duke+of+Ksani",Male
Solofa+Uota,Male
Ola+Skjølaas,Male
Jenő+Fock,Male
Mirvan+Xhemaili,Male
Arder+Carson,Male
Máiría+Cahill,Female
Ranvijay+Singh+Judev,Male
Plínio+Salgado,Male
Penmetsa+Vishnu+Kumar+Raju,Male
Kārlis+Ulmanis,Male
Katō+Takaaki,Male
Seán+Sherlock,Male
Geng+Tan,Male
Jean-Baptiste+Duvergier,Male
Tanasije+Dinić,Male
Miklós+Baranyai,Male
Rakotomandimby+Stanislas+Zafilahy,Male
Wang+Rong+(politician),Male
Catiline,Unknown
Aimé+Boji,Male
Zhang+Guangfu,Unknown
Mansukhbhai+Vasava,Male
Valeriu+Pleșca,Male
Léopold+Gnininvi,Male
Zhang+Xiong,Unknown
Cai+Guangliao,Male
Inelvo+Moreno+Álvarez,Male
Bariša+Čolak,Male
Landing+Savané,Male
Jules+Wijdenbosch,Male
Tião+Viana,Male
"Pierre-Denis,+Comte+de+Peyronnet",Male
Champika+Premadasa,Male
Halvor+Thorbjørn+Hjertvik,Male
Živorad+Smiljanić,Male
Oli+Ahmad,Male
Motiram+Lahane,Male
Ademaga+Mešić,Male
Mazaé+Azéma,Male
Chen+Ru,Female
Han+Hong+(general),Male
Musabek+Alimbekov,Male
C.+Vijayabasker,Male
Joram+van+Klaveren,Male
Kang+Phyo-yong,Male
Aníbal+José+Torres,Male
Addanki+Dayakar,Male
Benjamín+Galván+Gómez,Male
Saman+Sultana+Jaffri,Female
M.+H.+M.+Navavi,Male
Muyanja+Mbabaali,Male
Mu+Ying,Female
Korrie+Layun+Rampan,Male
Nahid+Hasan,Male
Óscar+Zamora+Medinaceli,Male
Zhu+Shanlu,Male
Ľudovít+Kaník,Male
Radimir+Čačić,Male
Bronisław+Geremek,Male
Liu+Sheng+(Southern+Han),Unknown
Jan+Rzymełka,Male
Damacharla+Janardhana+Rao,Male
Arefaine+Berhe,Male
Joannès+Marietton,Unknown
Ma+Yinsun,Male
Hoseyn+Kazempour+Ardabili,Male
Miklós+Szócska,Male
Jaime+Guzmán,Male
Batrić+Jovanović,Male
Dajisaheb+Chavan,Male
Othón+Cuevas+Córdova,Male
Yan+Zhitui,Unknown
İbrahim+Bilgen,Male
Martín+Echegoyen,Male
Felicjan+Sławoj+Składkowski,Male
Kenichiro+Ueno,Male
Yang+Gongren,Male
Kaul+Virani,Male
Jean+Eyeghé+Ndong,Male
O.+S.+Veluchami,Male
Andris+Ārgalis,Male
S.+Michael+Rayappan,Male
Étienne-Laurent-Pierre+Burnel,Male
Li+Zhi+(politician),Male
Yang+Sen+(1884–1977),Male
C.+Kuppusami,Male
Radhanandan+Jha,Male
Ramveer+Upadhyay,Male
Elżbieta+Wiśniowska,Female
V.+Pannerselvam,Male
Jean-Pierre+Büchler,Male
Zezé+Perrella,Male
Géza+Gyimóthy,Male
Gusztáv+Vizsolyi,Male
Rómulo+Sebastián+Naón,Male
Mahamat+Djarma+Khatir,Unknown
Ali-Asghar+Sherdost,Male
Seosamh+Ó+Cuaig,Male
Makhdoom+Ahmed+Mehmood,Male
Qian+Nengxun,Male
Li+Zaiyi,Female
Árpád+Szakasits,Male
Oszkár+Jászi,Male
Saysmone+Khomthavong,Male
Alak+Jigme+Thinley+Lhundup+Rinpoche,Male
Jean+Tupinier,Male
Han+Zhangluan,Male
A.+R.+A.+M.+Abubucker,Male
Vardo+Rumessen,Male
Trần+Thị+Liên,Female
Huang+Shiheng,Female
Zhao+Deyin,Male
Li+Mi+(chancellor),Female
Eraj+Ravindra+Fernando,Male
Mansukh+L.+Mandaviya,Male
Tancrède+Auguste,Male
"Ildefonso+Díez+de+Rivera,+Count+of+Almodóvar",Male
K.+Gopal+(AIADMK+politician),Male
Zhang+Yizhi,Female
Karshan+Odedara,Male
Wang+Jun+(politician),Male
Manpal+Singh,Male
Melquíades+Morales,Male
Nguyễn+Bá+Thanh,Male
Prakashchandra+Pandurang+Shirodkar,Male
Keizō+Obuchi,Male
Haribon+Chebani,Male
Tivadar+Puskás+(politician),Male
Dayendranath+Burrenchobay,Male
Shi+Taifeng,Male
N.+Srikantha,Male
Phan+Bội+Châu,Male
Li+Jiating,Unknown
R.+Shunmugasundaram,Male
Manó+Andrássy,Male
Yoshirō+Mori,Male
Andris+Bērziņš+(Latvian+Prime+Minister),Male
Sulejman+Tihić,Male
Lin+Shu-fen,Female
Jan+Wyers,Male
Wang+Yuanying,Female
Chinniah,Male
Gao+Yan+(Northern+Qi+prince),Unknown
Liu+Fangren,Male
Ma+Jian+(politician),Male
Nibaran+Chandra+Laskar,Female
Zhao+Wenhua,Male
Lee+Kim+Sai,Male
Théodore+Steeg,Male
Renaat+Van+Elslande,Male
Zhang+Renyuan,Female
Étienne+Mentor,Unknown
Laljibhai+Solanki,Male
Jean-Yves+Leconte,Male
Moijueh+Kaikai,Male
Jean-Bédel+Bokassa,Male
Liêm+Hoang+Ngoc,Male
Gustave+Louis+Chaix+d'Est-Ange,Male
Tokonami+Takejirō,Male
Pradipsinh+Jadeja,Male
Shayne+Sutton,Female
Wang+Chao+(Tang+dynasty),Unknown
Harber+H.+Hall,Male
E.+Subaya,Male
Gejza+Josipović,Male
Zénon+Bernard,Male
Hans-Jürgen+Klein,Male
Jiang+Yan,Female
Vishwaraj+Pratap+Singh,Male
Jean-Claude+Étienne,Male
Miklós+Vay,Male
Mmusi+Maimane,Male
Ding+Guangen,Male
C.+R.+Iyyunni,Unknown
T.+F.+Jayawardena,Unknown
Marie-Françoise+Pérol-Dumont,Female
M.+H.+Mohamed,Unknown
Deorao+Madguji+Holi,Male
Helmen+Kütt,Female
Hasil+Bizenjo,Male
Li+Hanzhi,Male
Cao+Keming,Male
Kyokudōzan+Kazuyasu,Male
Jean-Paul+Charié,Male
Jaime+Barrón,Male
T.M.+Thomas+Isaac,Male
C.+T.+Palanichamy,Male
Isaías+González+Cuevas,Male
Mao+Zeming,Male
Sumner+Lipman,Male
Karl-Günther+Heimsoth,Male
Péter+Balázs,Male
Zaqy+Mohamad,Male
Jerônimo+de+Sousa+Monteiro,Male
Seán+Ó+Brádaigh,Male
Ildefonso+Guajardo+Villarreal,Male
Yuan+Xiangxian,Unknown
Claudel+Andre+Lubaya,Male
Huseynagha+Sadigov,Male
Vladimír+Clementis,Male
Yaichi+Tanigawa,Male
Du+Xi,Male
M.P.+Sayed+Mohammaed+Koya,Male
Halvor+Moxnes+Landsem,Male
Anubrata+Mandal,Male
Ryosei+Tanaka,Male
Yamao+Yōzō,Male
Xu+Shaohua+(politician),Male
Jama+Ahmed+Mohamed,Male
Jan+Zamoyski+(1912–2002),Male
Cai+Mingzhao,Male
Árni+Mathiesen,Male
Cheng+Shiqing,Female
Zhao+Zhiyong,Male
Saktiandi+Supaat,Male
Hippolyte+Paul+Jayr,Male
Aires+Ali,Male
Tsimisotry+Ramanantsoa,Male
Éloi+Machoro,Male
Zog+I+of+Albania,Male
Phạm+Văn+Trà,Male
Zhu+Jingze,Unknown
Worgu+Boms,Male
Selâhattin+Âdil,Male
Barsaman+Pun,Male
Ikuzo+Sakurai,Male
Solofo+Andrianjafimahatratra,Male
Yogeshwar+Raj+Singh,Male
Lage+Rahm,Male
Rewati+Raman+Singh,Male
Tønnes+Andenæs,Male
Aladár+Zichy,Male
Tagi+Ismailov,Male
Lu+Wucheng,Male
"Raine+Spencer,+Countess+Spencer",Female
Ju+Gau-jeng,Unknown
Kang+Kwan-il,Unknown
C.+K.+Thamizharasan,Male
Alhajie+Alieu+Badara+Njie,Male
Puthumbaka+Venkatapathi,Male
N.+Murugumaran,Male
Shigeo+Ōdachi,Male
Jiang+Zunyu,Male
Junichirō+Koizumi,Male
Jan+Mączyński,Male
Román+Loayza+Caero,Male
Goga+Khachidze,Male
Tadatomo+Yoshida,Male
Bakhshish+Singh+Virk,Male
Albertas+Miškinis,Male
M.+Velu+Kumar,Male
Robin+Carlisle,Male
Jean-Paul-Alban+Villeneuve-Barcement,Male
Jan+Cremers,Male
Mbah+Ndam+Joseph+Njang,Male
Benoît+Hamon,Male
"Farrer+Herschell,+1st+Baron+Herschell",Male
Mikuláš+Ferjenčík,Male
Nhek+Bun+Chhay,Male
Hennadiy+Kernes,Male
Bountiem+Phissamay,Male
Jerónimo+Carrión,Male
Perjan+Moors,Male
K.+K.+Nayar,Male
Zhang+Jianfeng,Male
Laurent-Désiré+Kabila,Male
Custódio+José+de+Melo,Male
Naradasu+Laxman+Rao,Male
Jean-Claude+Frécon,Male
Gooi+Hsiao+Leung,Male
Ignacy+Matuszewski,Male
K.+Ponmudy,Male
Jean+Habel,Male
Kensei+Hasegawa,Male
Friðjón+Skarphéðinsson,Male
Li+Shenfu,Unknown
Parveen+Masood+Bhatti,Female
O.+S.+Duraisamy+Gounder,Unknown
A.R.+Jamali,Male
Jan+Kustos,Male
"Teofisto+Guingona,+Jr.",Male
Cavayé+Yéguié+Djibril,Male
Narra+Raghava+Reddy,Male
Qari+Muhammad+Yousuf,Male
Kaveinga+Faʻanunu,Male
Ferrán+Bono,Male
Xu+Ling,Female
Om+Kumar,Male
Wu+Shaoyang,Male
Bedabrata+Barua,Male
Bellamy+Storer+(1847–1922),Male
Bhai+Jagtap,Male
Martín+Alonso+Heredia,Male
Bhichit+Rattakul,Male
António+de+Spínola,Male
Wang+Yanxi,Male
Zhufu+Yan,Male
Amílcar+Cabral,Male
Mahant+Avaidyanath,Male
Elżbieta+Rafalska,Female
Chen+Jue,Female
Fernel+Gálvez+Rodríguez,Male
Bertalan+Széchényi,Male
Tadamori+Oshima,Male
Martín+Vidaña+Pérez,Male
M.+Arumugham,Male
Thennala+Balakrishna+Pillai,Male
"DeLesseps+Morrison,+Jr.",Male
Xu+Yongsheng,Male
Serafín+Ríos+Álvarez,Male
Vivekrao+Vasanthrao+Patil,Male
N.+K.+P.+Salve,Male
Epameinondas+Deligeorgis,Male
Tutu+Chengcui,Male
Daulatrao+Aher,Male
Blayney+Townley-Balfour+(Carlingford+MP),Male
Dnyanraj+Chougule,Male
Géza+Losonczy,Male
Dosta+Dimovska,Male
Dilum+Amunugama,Male
Ștefan+Urâtu,Male
Kyösti+Karjula,Male
Parveen+Bala,Male
Chen+Xuefeng,Female
Jan+Becaus,Male
Jacques-Alain+Bénisti,Male
Tang+Erho,Unknown
Sulton+Quvvatov,Male
Lan+Jun,Male
Augustine+Clarke,Male
Li+Kening,Female
Jan+Erik+Fåne,Male
Faure+Gnassingbé,Male
Miklós+Németh,Male
Iacov+Timciuc,Male
Faumuina+Tiatia+Liuga,Male
Dénes+Pázmándy+(1848–1936),Male
Molana+Qamar+ud+Din,Male
Khuon+Sodary,Unknown
André-Hercule+de+Fleury,Male
Sergėjus+Jovaiša,Male
Li+Cunzhang,Male
Wang+yu+yuan,Unknown
Arome+Bigabwa,Male
Kyam+Maher,Male
Uduwe+Dhammaloka,Male
Nobuhide+Minorikawa,Male
Gulab+Chand+Kataria,Male
Árpád+Szabó,Male
Pannyan+Raveendran,Male
Pandurang+Gamaji+Abhang,Male
Adán+Augusto+López+Hernández,Male
Wang+Ning+(politician),Male
Chen+Ta-ching,Male
Khanzada+Khan,Male
O.+P.+Dhankar,Male
Venceslau+Brás,Male
Balša+Božović,Male
Ichirō+Hatoyama,Male
Jean-Jacques+Bréard,Male
Lê+Trọng+Tấn,Male
Alaaeddine+Terro,Male
Isshu+Sugawara,Male
A.+R.+Subbiah+Mudaliar,Male
Tadija+Smičiklas,Male
Valentín+Guzmán+Soto,Male
Tabaré+Aguerre,Male
Césaire+Rabenoro,Male
Nicolás+Maduro,Male
Grove+Stafford,Male
Curl+Thompson,Male
Jagdeep+Singh+(politician),Male
Arangannal,Male
Alhaja+Kudirat+Abiola,Unknown
Jaime+Roldós+Aguilera,Male
Jing+Chunhua,Male
Gao+Kaidao,Unknown
Iván+Skerlecz,Male
Robin+Duff,Unknown
Abbé+Pierre,Unknown
C.+Raveendranath,Male
Michal+Kováč,Male
Yadunath+Pandey,Male
Y.+S.+Avinash+Reddy,Male
Machida+Chūji,Male
Fuk'anggan,Male
M.+A.+Sumanthiran,Male
Raghaw+Sharan+Pandey,Male
Blage+Kiprijanovski,Unknown
Han+Jian+(Weibo),Male
P.+K.+Vairamuthu,Male
Sejdo+Bajramović,Male
L.D.+%22Buddy%22+Napper,Male
Louis-Eugène+Cavaignac,Male
