name_u,views
Bao_Chao,1801.0
Baruch_Charney_Vladeck,2453.0
Beatrix_Campbell,8808.0
Beatriz_Allende,13707.0
Ben_Schoeman,3517.0
Bill_White_(Texas_politician),30115.0
Blanca_Canales,7798.0
Bob_Asher,15782.0
Bob_Dole,1170374.0
Bob_Litherland,1656.0
Bob_Marshall_(Virginia_politician),9074.0
Boris_Souvarine,5104.0
Branko_Hrg,1833.0
Brian_Doughty,1886.0
Brian_K._McHale,1551.0
Burgula_Ramakrishna_Rao,24977.0
C._J._Bolin,1278.0
C._Sittampalam,1715.0
Cam_Jackson,2977.0
Carl_Goldenberg,1244.0
Carl_Niehaus,4021.0
Carlo_Bo,2940.0
Carlo_Lazzarini,1706.0
Carlos_Keller,2491.0
Chan_Yuen-han,3419.0
Charles_B._Bellinger,1688.0
Charles_Eady,1976.0
Charles_H._Elston,2961.0
Charles_H._Graves,1742.0
Charles_Haughey,75977.0
Charles_Mathias,21687.0
Charles_Sousa,13166.0
Charles_Sumner,214492.0
Charlie_Angus,20696.0
Chen_Changwen,1288.0
Chen_Xitong,8000.0
Cherelle_Parker,3686.0
Chia_Thye_Poh,16103.0
Chong_Eng,4201.0
Chong_Kah_Kiat,4846.0
Chris_Wall,2502.0
Christian_Sautter,3378.0
Christine_Adjobi,1263.0
Clara_López_Obregón,5319.0
Condoleezza_Rice,1716803.0
Constance_A._Howard,2092.0
Cornelis_Jacobus_Langenhoven,10000.0
Craig_L._Rice,3323.0
Craig_Thomson_(politician),42449.0
Dale_Eftoda,1145.0
Dan_Kelley,2710.0
Daniel_Patrick_Moynihan,207362.0
Daniel_T._Jewett,3219.0
Darlene_Mealy,3484.0
Daur_Tarba,1032.0
David_Hall_(Australian_politician),1643.0
David_Laws,43375.0
David_Lelei,1471.0
David_Popescu_(politician),3311.0
David_Schweikert,36660.0
Deng_Xiaoping,701019.0
Deniz_Baykal,21780.0
Deolindo_Bittel,1475.0
Diane_E._Benson,3364.0
Didjob_Divungi_Di_Ndinge,2930.0
Dimosthenis_Dogkas,611.0
Dinah_McNabb,724.0
Dirk_Kempthorne,35569.0
Dirk_Stikker,7720.0
Donald_Cochrane,566.0
Dong_Wenhua,5449.0
Doug_Hoffer,4131.0
Ed_Derwinski,10235.0
Ed_Pawlowski,12578.0
Eddie_Bernice_Johnson,47042.0
Edmond_Haxhinasto,4423.0
Eduard_von_Simson,4384.0
Edward_Alford_(Royalist),1057.0
Edward_Greenspan,25753.0
Edward_Lockyer,830.0
Edwards_Barham,2772.0
Elena_Udrea,42031.0
Emmeline_Pankhurst,635829.0
Endicott_Peabody,18731.0
Erkan_Mumcu,2638.0
Erling_Falk,1061.0
Erling_Foss,1543.0
Ernst_Henrici,3451.0
Eugene_Casserly,4305.0
Eugene_Crean,1345.0
Farouk_El-Baz,42548.0
Ferdinand_Barrot,1035.0
Fernando_Botero_Zea,5632.0
Fiona_Nash,31539.0
Flavio_Sosa,1138.0
"Florence_Horsbrugh,_Baroness_Horsbrugh",4009.0
Francesco_Rutelli,10019.0
Francis_Seow,21482.0
Francisco_de_Paula_Rodrigues_Alves,9917.0
Frank_Manly_Thorn,2024.0
Fred_Mitchell_(Bahamas),5159.0
Fred_Smith_(Arkansas_politician),2410.0
Frederic_Heath,1245.0
Friedrich_Jeckeln,70114.0
Frode_Rinnan,1337.0
G._K._Moopanar,31391.0
G._Kishan_Reddy,12782.0
Gabriel_Milan,2648.0
Gaston_Tong_Sang,7755.0
Gebran_Bassil,23048.0
Gene_Sperling,34593.0
George_Chang,2208.0
George_Maxwell_(Australian_politician),1633.0
George_Samis,1172.0
George_William_Howlan,1515.0
George_Yankey,2764.0
Georgios_Mavros,9322.0
Gerardo_Ruiz_Mateos,1965.0
Gerson_Jackson,694.0
Gheorghe_Ciuhandu,1935.0
Gilbert_Burnet,15423.0
Giles_Thorndon,938.0
Giovanna_Debono,1576.0
Gunnar_Knudsen,4639.0
Guram_Sharadze,1249.0
Gurpartap_Singh_Wadala,1911.0
Gurudas_Kamat,19992.0
Gustav_Adolf_Deissmann,6879.0
Guy_Greville_Wilson,1575.0
H._Lawrence_Gibbs,1225.0
Hakubun_Shimomura,3962.0
Hans-Joachim_von_Merkatz,5023.0
Hans-Josef_Fell,5141.0
Hans_Barlien,1069.0
Hans_Dijkstal,3310.0
Hans_Holmboe,900.0
Haribhai_M._Patel,6044.0
Haris_Kastanidis,2352.0
Harry_Hopkins,89912.0
Hassan_Abdallah_Hassan,1702.0
Hassan_Muhammed_Gusau,1981.0
Hassan_Zia-Zarifi,1414.0
Hazel_Manning,5861.0
Heinrich_Carl_von_Schimmelmann,2403.0
Helen_Maksagak,3439.0
Henri_Emmanuelli,4746.0
Henri_Story,1533.0
Henrik_Svensen,908.0
Henry_Denhardt,4582.0
Henry_L._Yelverton,1473.0
Henry_Perea,8344.0
Henry_Watterson,6690.0
Hermann_Raster,3222.0
Hiroya_Ino,865.0
Howard_C._Belton,1270.0
Hsieh_Tung-min,3127.0
Hugo_Moyano,5048.0
Iccho_Itoh,11759.0
Igor_Chudinov,2085.0
Ion_Dolănescu,3549.0
Ismail_Abdul_Rahman,22411.0
Ismail_Fahmi,5295.0
Iurie_Muntean,786.0
Ivan_Franko,24985.0
Jabez_Bowen,3054.0
Jabulani_Sibanda,2885.0
Jack_de_Vries,2117.0
Jahanara_Shahnawaz,6331.0
Jaime_Castillo_Velasco,1438.0
Jaime_Castro_Castro,8589.0
James_Abourezk,18283.0
James_B._Ray,4847.0
James_Dixon,9345.0
James_G._Fulton,2709.0
James_Power_(empresario),3862.0
James_W._W._Birch,15246.0
Jan_Hartman_(Nazi_collaborator),1176.0
Jan_de_Wit,3631.0
Jane_Cease,912.0
Jane_Hadley_Barkley,14915.0
Jean-Max_Bellerive,5977.0
Jean-Pierre_Soisson,1998.0
Jean_Harris_(activist),1116.0
Jean_Pede,826.0
Jenny_Bailey,13516.0
Jens_Ludvig_Andersen_Aars,741.0
Jeremia_Nambinga,1038.0
Jim_Roth,4794.0
Jimmy_Deenihan,14081.0
Jimmy_Dimos,2256.0
Jimmy_Farris,7260.0
Joan_Jett_Blakk,6013.0
Joan_Leemhuis-Stout,1397.0
Jody_Trautwein,3143.0
Joey_de_Venecia,5339.0
Johan_Ferrier,12114.0
Johan_Syrstad,701.0
John_C._Robinson,9072.0
John_Clarke_Davison,770.0
John_Deasy_(Fine_Gael_politician),12224.0
John_G._Schwegmann,7833.0
John_George_(California_politician),1507.0
John_L._Helm,10110.0
John_Lind_Johansen,463.0
John_O'Leary_(Gaelic_footballer),3205.0
Jonathan_Reynolds,22997.0
Jose_Peralta,7200.0
Joseph_Byrne_(Australian_politician),643.0
Joseph_Francis_Stewart,1838.0
Joseph_Heine,701.0
Joseph_Jackson_(Australian_politician),905.0
Joseph_Pearce,19641.0
Josip_Frank,6416.0
José_de_Alencar,15828.0
Julio_J._Henna,2889.0
Julius_Caesar_Herrera,1068.0
Kaka_Bag-ao,4092.0
Kang_Song-san,4401.0
Karl_Helfferich,5927.0
Karl_Kaufmann,11615.0
Kathleen_Sullivan_Alioto,8503.0
Kazi_Asad_Abid,2136.0
Ken_Cuccinelli,69532.0
Kim_Davis_(county_clerk),442626.0
Kim_Doo-kwan,1516.0
Kiyoshi_Akita,1019.0
Klaas_Afrikaner,2590.0
Klaus_Wowereit,28674.0
Konda_Surekha,10504.0
Kosa_(Maoist),3159.0
Kwame_R._Brown,6947.0
L._Ganesan,7839.0
Lajos_Jekelfalussy,1107.0
Lakshmi_Kantamma,5133.0
Laurence_Ginnell,5653.0
Le_Mamea_Ropati,1181.0
Leah_Vukmir,9481.0
Lee_Kai-ming,983.0
Leen_van_der_Waal,904.0
Leopold_Wagner,887.0
Levi_Zililo_Mumba,1269.0
Levin_Rauch,3862.0
Li_Zhaolin,1571.0
Lin_Chia-lung,4153.0
Losolyn_Laagan,2173.0
Luc_Frieden,4283.0
Lucas_Alamán,11848.0
Luke_Chijiuba_Ochulor,1489.0
Luo_Zhijun,3214.0
Lyndon_LaRouche,254406.0
M._Kalyanasundaram,2282.0
Malu_Dreyer,22881.0
Manikrao_Thakre,4921.0
Manuel_Candamo,4662.0
Manuel_Teixeira_Gomes,5807.0
Manuel_Zeno_Gandía,7502.0
Maran_Brang_Seng,2051.0
Marc_Bazin,7618.0
Marcia_Freedman,4013.0
Mark_D._Levine,9904.0
Martha_Leticia_Rivera_Cisneros,1194.0
Martin_Behrman,4630.0
Martin_Quinn_(Irish_politician),687.0
Marvin_Mandel,19785.0
Mary_Beth_Cahill,10018.0
Mary_Delahunty,5489.0
Mary_Easson,1866.0
María_Rojo,18862.0
Mathieu_Ravignat,2512.0
Matityahu_Drobles,1438.0
Matti_Louekoski,1215.0
Maureen_O'Sullivan_(politician),12370.0
Melanie_Benjamin_(Ojibwe_leader),1794.0
Michael_Marcus_(politician),834.0
Miguel_del_Valle,5354.0
Mir_Akbar_Khyber,8828.0
Miriam_Lau,2893.0
Mo_Cowan,77590.0
Mohamed_Ghannouchi,13364.0
Mohamed_Gharib_Bilal,6228.0
Mohamed_Rahmat,3692.0
Mohammad_Hussein_Fadlallah,40720.0
Mohammad_Iqbal_Azizi,1764.0
Mohammed_Islam_Mohammadi,1795.0
Mohd_Nasir_Zakaria,2326.0
Mordecai_Barbour,1568.0
Mouzinho_da_Silveira,2319.0
Muhammad_Hanif_Ansari,1811.0
Munir_al-Ajlani,2404.0
Mustafa_Yamulki,2147.0
Nabil_Elaraby,20459.0
Nana_Akufo-Addo,204971.0
Nasser_Sebaggala,3620.0
Natashia_Holmes,1554.0
Neena_Verma,2088.0
Nicolas_Bay,9530.0
Nicole_Malliotakis,13763.0
Nikola_Karev,11140.0
Nikolaos_Plastiras,12463.0
Nina_Boyle,2671.0
Nina_Pacari,1747.0
Nitin_Raut,2971.0
Nitish_Bharadwaj,162710.0
Noel_Harrington,2487.0
Nomvula_Mokonyane,17716.0
Norman_Betts,1845.0
Norman_Manley,53037.0
Nouri_al-Maliki,160137.0
Ntare_V_of_Burundi,11944.0
O._P._Ramaswamy_Reddiyar,23972.0
Oksana_Syroyid,4153.0
Olav_Aslakson_Versto,631.0
Oleg_Mitvol,3073.0
Omar_Jazouli,1134.0
Oras_Tynkkynen,2681.0
Oscar_Straus_(politician),13686.0
P._J._Kurien,95943.0
P._Jeevanandham,15518.0
P._Ramamurthi,2568.0
P._Vishnuvardhan_Reddy,5201.0
Paris_C._Dunning,3100.0
Park_Jung-yang,1655.0
Park_Manross,906.0
Patricia_Kaliati,5791.0
Patricio_Aylwin,62704.0
Patrick_Braouezec,1120.0
Paul_Chaffey,1493.0
Paul_Kirchhof,5167.0
Paul_O'Dwyer,7119.0
Paulina_Nin_de_Cardona,967.0
Paulo_Zucula,1976.0
Peter_Chan_Chi-kwan,888.0
Peter_Florin,3729.0
Peter_Mojuntin,2427.0
Peter_Reith,12790.0
Petr_Zenkl,4489.0
Pierpont_Edwards,2904.0
Pierre_Courant,913.0
Ponatshego_Kedikilwe,5641.0
Pravind_Jugnauth,16589.0
Pregs_Govender,2321.0
Preston_King_(politician),6803.0
Ptolemy_Reid,4750.0
Qusay_Hussein,277017.0
Racho_Petrov,3041.0
Radhabinod_Koijam,2997.0
Rafael_Alburquerque,3349.0
Rafael_Leonardo_Callejas_Romero,9528.0
Raffi_Hovannisian,11436.0
Rahmatullah_Safi,1258.0
Ranjanben_Dhananjay_Bhatt,3754.0
Raul_Roco,22148.0
Raymond_Mboulou,1938.0
Ricca_Slone,2502.0
Richard_Andvord,1225.0
Richard_Hart_(Jamaican_historian_and_politician),4458.0
Richard_Heales,2207.0
Richard_Okonye,635.0
Robert_Bacon,16835.0
Robert_Hotung,41953.0
Roland_Sapsford,969.0
Romy_Schmidt,1509.0
Ronnie_Brunswijk,11242.0
Rowshan_Ershad,12675.0
Ruffy_Biazon,6281.0
Ruth_Hanna_McCormick,8828.0
S._M._Rasamanickam,1279.0
S._Manikavasagam,2899.0
Safwat_El-Sherif,4821.0
Saifuddin_Azizi,9479.0
Salaheddine_Mezouar,12010.0
Sam_Jones_(mayor),7583.0
Saturnino_Ohure,1039.0
Sebastian_Okechukwu_Mezu,1424.0
Semisi_Sika,834.0
Shawn_O'Hara,3842.0
Shripad_Yasso_Naik,23577.0
Shwe_Mann,9565.0
Son_Chhay,2017.0
Spiridon_Ilo,1398.0
Sprent_Dabwido,8127.0
Stanley_Knowles,6007.0
Stefan_Heggelund,4128.0
Stephen_Davenport,748.0
Stephen_Longfellow,3531.0
Stephen_Six,3344.0
Steven_Chu,194690.0
Steven_Vanackere,5847.0
Stewart_Gore-Browne,5201.0
Stuart_Copeland,3297.0
Suba_Thangavelan,1719.0
Subhashini_Ali,42439.0
Sukhdev_Singh_Libra,1430.0
Susan_Mosier,1741.0
Swati_Dandekar,11117.0
Sylvie_Goulard,5113.0
Tadashi_Kuranari,2095.0
Tanaka_Giichi,21079.0
Tasha_Kheiriddin,8069.0
Tea_Tsulukiani,5015.0
Teresa_Patrício_de_Gouveia,1600.0
Tevi_Troy,8189.0
Thaksin_Shinawatra,216366.0
Therese_Ridge,1331.0
Theron_Metcalf,2168.0
Thomas_G._Courtney,1848.0
Thomas_Hall_(MP),814.0
Thomas_Meyer_(political_scientist),3986.0
Thomas_W._Cumming,1232.0
Thomas_Wafer_Fuller,1256.0
Tiaki_Omana,1464.0
Tiong_Hiew_King,9207.0
Toby_Perkins,16103.0
Tom_Tunney,11970.0
Toshiko_Takeya,865.0
Tota_Singh,5369.0
Tufail_Ali_Abdul_Rehman,2175.0
Ulf_Sundqvist,1634.0
Urban_Hansen,1026.0
Vasudev_Sharma,1353.0
Veliyam_Bharghavan,2110.0
Vic_Dhillon,5898.0
Victor_Halley,1190.0
Vidar_Brynsplass,599.0
Vijayakanth,521386.0
Virgil_C._Smith,2110.0
Vittorio_Emanuele_Orlando,49349.0
Vlad_Filat,18674.0
Vladimir_Antyufeyev,9574.0
Vojislav_Brajović,14759.0
Volodymyr_Yavorivsky,1422.0
Waheed_Alam_Khan,1605.0
Walid_Bennani,1011.0
Wally_Horn,2029.0
Walter_Lini,7405.0
Wang_Yingfan,1778.0
Wilhelm_Dreher,1602.0
Wilhelm_Koenen,1277.0
William_Harper_(Rhodesian_politician),9083.0
William_J._Knight,20872.0
William_Roupell,1187.0
William_W._Crapo,4695.0
Wilson_dos_Santos,1370.0
Worm_Hirsch_Darre-Jenssen,1021.0
Yashpal_Arya,4824.0
Yasuo_Fukuda,46628.0
Yehiel_Leket,813.0
Zaid_Ibrahim,16212.0
Zang_Shiyi,1930.0
Zbigniew_Rynasiewicz,851.0
Zhou_Ziqi,7746.0
Íngrid_Betancourt,95439.0
A._B._A._Ghani_Khan_Choudhury,12874.0
Abd_al-Karim_al-Jundi,4121.0
Abdellah_Baha,2273.0
Aburizal_Bakrie,27157.0
Adel_Safar,10790.0
Adelino_Amaro_da_Costa,7956.0
Adolf_Marschall_von_Bieberstein,4213.0
Adrin_Nazarian,8706.0
Agnes_Penemulungu,13787.0
Ahmed_Moalim_Fiqi,951.0
Aisha_Rateb,1262.0
Aksel_Larsen,5076.0
Aksoltan_Ataýewa,1507.0
Alan_McFarland,4373.0
Albert_Dekker,54252.0
Albert_Gardiner,2758.0
Albert_Hale,4197.0
Albert_Kan-Dapaah,3992.0
Ales_Michalevic,3283.0
Alessandro_Pavolini,20275.0
Alex_Noerdin,3546.0
Alexander_Asum-Ahensah,1101.0
Alexander_Contee_Hanson,5555.0
Alexander_Georgiyevich_Gromov,758.0
Alexander_Langer,2933.0
Alexander_Nanta_Linggi,4313.0
Alexander_Pechtold,12711.0
Alexi_Giannoulias,25285.0
Alexi_Ivanov,1114.0
Alfonso_Ferrero_La_Marmora,11090.0
Alfredo_Baquerizo,3056.0
Ali_Hassan_Khalil,5690.0
Ali_Muhammad_Rashidi,2865.0
Anatoly_Chubais,39415.0
Andrew_Fountaine,5919.0
Andrew_Gwynne,11667.0
Angela_Wozniak,20345.0
Annette_Vilhelmsen,2203.0
Antoine_Wehenkel,1093.0
Antoni_Rovira_i_Virgili,1651.0
Arlene_B._Arcillas,4925.0
Armindo_Monteiro,1145.0
Arsala_Jamal,2953.0
Arsalan_Taj_Ghumman,1457.0
Arthur_Kenneth_Reading,587.0
Ary_dos_Santos,2764.0
Ashok_Gaikwad_(politician),1337.0
Aslan_bey_Safikurdski,1155.0
Astrid_Krag,1960.0
Augustine_Geve,1870.0
Azimi_Daim,1735.0
Aziz_Al-Yasiri,1012.0
Baabar,3498.0
Bai_Chongxi,33588.0
Barbara_Lett-Simmons,37554.0
Bas_de_Gaay_Fortman,2667.0
Basil_Marceaux,11427.0
Behzad_Nabavi,5664.0
Bernard_Aluwihare,1522.0
Bernard_Kincaid,3991.0
Bernard_S._Cohen,56787.0
Bernt_Sverdrup_Maschmann,641.0
Beryl_F._Carroll,2217.0
Beth_Bye,5046.0
Bill_McGrath,1565.0
Billy_Boles,3212.0
Brenda_Halloran,1878.0
Brian_McEniff,5345.0
Bukichi_Miki,1753.0
Burhanuddin_Rabbani,108697.0
C._Edward_Middlebrooks,2120.0
Caleb_Tompkins,1846.0
Carl_Katter,11827.0
Carlos_Lacerda,10962.0
Caterina_Chinnici,1544.0
Cecil_G._Murgatroyd,2971.0
Chai_Trong-rong,3674.0
Charles_C._P._Arndt,3070.0
Charles_Millon,2159.0
Charles_de_Broqueville,7276.0
Charlie_Wilson_(Ohio_politician),10701.0
Chen_Xilian,4632.0
Chern_Jenn-chuan,972.0
Chiang_Wei-kuo,39502.0
Chiranjeevi,1270480.0
Chris_John,9250.0
Chris_Kolb,2716.0
Christian_Paul_(politician),1465.0
Christian_Streit_White,2805.0
Christina_Olague,2833.0
Christopher_de_Leon,51776.0
Christos_Stefanopoulos,1029.0
Chung_Won-shik,2835.0
Claire_Shulman,4256.0
Claudia_Pavlovich_Arellano,13293.0
Cleon_Turner,1541.0
Colin_M._Simpson,4028.0
Count_Karl_Ferdinand_von_Buol,4086.0
Craig_Zucker,3800.0
Dai_Davies_(politician),11162.0
Damian_Drum,16187.0
Damodar_Barku_Shingada,1288.0
Dariush_Forouhar,9949.0
David_Atkinson_(politician),5843.0
David_Dwight_Baldwin,2536.0
David_Eby,10700.0
David_Edwards_(Oregon_politician),1215.0
David_Kilgour,14307.0
David_McClarty,5931.0
David_Pratt_(politician),5013.0
David_Prowse_(politician),2358.0
Denis_M._Hurley,1863.0
Derek_Bailey_(tribal_chairman),2575.0
Dimitar_Rizov,1469.0
Dimitrie_Bogos,1077.0
Dmitri_Feodorovich_Trepov,4596.0
Dmytro_Tabachnyk,4953.0
Doug_Struyk,1573.0
Dov_Yosef,5789.0
Dzhuma_Durdy_Karayev,1358.0
Ebilun,5301.0
Edmund_J._Berner,542.0
Eduardo_Lapi,922.0
Edward_H._Moren,2489.0
Edwin_P._Morrow,10179.0
Ena_von_Baer,3962.0
Enn_Kokk,1079.0
Enoch_Teye_Mensah,3872.0
Erich_Ehrlinger,10077.0
Erich_Koch-Weser,4154.0
Ericq_Pierre,1862.0
Ernesto_Ruffo_Appel,6663.0
Ernie_Jamison,701.0
Erzsébet_Schmuck,993.0
Esmeralda_Arboleda_Cadavid,1885.0
Faber_Chidarikire,1456.0
Faimalaga_Luka,1892.0
Feleknas_Uca,9854.0
Feng_Yunshan,5140.0
Ferenc_Keresztes-Fischer,3612.0
Frank_Mazzilli,1101.0
Frederic_Creswell,2405.0
Frederica_Wilson,44747.0
Frederick_Burden,1598.0
Frederick_Cooke_(socialist),1392.0
Fredrick_Federley,3960.0
Fritz_Suhren,17643.0
G._Ramakrishnan,11158.0
Gabriel_de_Broglie,3663.0
Gabriela_Rivadeneira,4917.0
Garga_Haman_Adji,2525.0
Garry_Kasparov,704929.0
Gary_Beard,1690.0
Gary_George_(Wisconsin_politician),5145.0
Gentry_Crowell,2559.0
George_A._Cincotta,900.0
George_Throckmorton,6481.0
Gianni_Baget_Bozzo,1854.0
Gilberto_Mestrinho,1118.0
Ginny_Burdick,3090.0
Giorgi_Gvazava,821.0
Giovanni_Francesco_Ugolini,1091.0
Glenn_Barr,5467.0
Glenn_Sterle,4372.0
Gloria_Fox,3196.0
Gordon_Samuels,5448.0
Grigore_Gafencu,3228.0
Griselda_Tessio,960.0
Guido_Bodrato,1311.0
Gunnar_Myrdal,68256.0
Gustaf_Douglas,13404.0
Gustaf_Mauritz_Armfelt,7886.0
H._A._Sinclair_de_Rochemont,2193.0
H._B._Higgins,5697.0
Hans_Filbinger,6292.0
Harold_Glanville_(junior),738.0
Heather_Sweet_(politician),4043.0
Hector_Barreto,5445.0
Heinz_Hoffmann,11801.0
Helena_Frisk,667.0
Helmer_Andersen_Gjedeboe,592.0
Henri_Gout,693.0
Henry_Campbell-Bannerman,76768.0
Henry_Pelham_(Speaker),2192.0
Herbert_Backe,29641.0
Herbert_Blankenhorn,1908.0
Herman_Wijffels,2672.0
Hermogenes_Ebdane,12294.0
Hiram_F._Mather,615.0
Hong_Vo,1271.0
Horst_Mahler,44815.0
Hoshyar_Zebari,11882.0
Hrant_Bagratyan,4436.0
I._T._A._Wallace-Johnson,6472.0
Ian_Gregson,1949.0
Ian_Ollis,2309.0
Inessa_Armand,23648.0
"Inga-Stina_Robson,_Baroness_Robson_of_Kiddington",1208.0
Ismael_Ahmed,3588.0
Iuliu_Maniu,15158.0
Jack_B._Johnson,16825.0
Jack_Carter_(politician),108835.0
Jack_Layton,104151.0
Jack_Mildren,10209.0
Jack_Warner_(football_executive),52178.0
Jacob_De_Cordova,7862.0
Jaka_Mwambi,1435.0
Jakob_Wilhelm_Hauer,5051.0
James_Arthur_Dawes,1376.0
James_Bain_White,2413.0
James_Brochin,2935.0
James_Burty_David,1149.0
James_Chambers_(politician),1197.0
James_Gilhooly,1660.0
James_Leahy,1056.0
James_Whitfield_Williamson,1585.0
James_Woods_Gyle,777.0
Jan_Kees_de_Jager,7096.0
Janardhana_Poojary,7549.0
Jane_Philpott,50926.0
Jason_Bartlett_(politician),2168.0
Jaswant_Singh_Bishnoi,2353.0
Javier_Duarte_de_Ochoa,29418.0
Jean-Baptiste_Annibal_Aubert_du_Bayet,2565.0
Jean-Claude_Van_Cauwenberghe,2377.0
Jean-Marie_Runiga_Lugerero,3184.0
Jean_Fontenoy,1322.0
Jeff_Arnold,3396.0
Jeffrey_Nape,6179.0
Jenny_Rathbone,5829.0
Jerry_Apodaca,8763.0
Jesse_Johnson_(politician),15917.0
Jhina_Hikaka,2623.0
Ji_Bingxuan,2454.0
Joan_Rigol_i_Roig,1382.0
Joe_Chung,1308.0
John_Ali,1804.0
John_Archer_(politician),2355.0
John_Barry_(politician),2573.0
John_Brown_Francis,3584.0
John_E._Reyburn,2638.0
John_Horgan_(Canadian_politician),27138.0
John_Sargent_(Loyalist),1337.0
John_Ssebaana_Kizito,3347.0
John_Wilde_(jurist),3213.0
Jon_S._Cardin,3450.0
Joseph_E._Warner,1324.0
Joseph_Garang,1806.0
Joseph_Nemours_Pierre-Louis,4900.0
Joseph_Saidu_Momoh,19804.0
Joseph_Sewall,1866.0
Juan_Bustos,1390.0
Julian_Klaczko,2251.0
Jurelang_Zedkaia,5599.0
Justin_P._Wilson,3620.0
Justin_Trudeau,4048354.0
K._E._Krishnamurthy,19523.0
K._Jeyakody,1060.0
Kadambur_R._Janarthanan,1726.0
Kai_Abdul_Foday,661.0
Karl_Astel,5273.0
Katie_Hall,10078.0
Kausar_Niazi,6329.0
Ke_Sovannaroth,1043.0
Keith_Norton,3222.0
Kelvin_Atkinson,4887.0
Kemoh_Fadika,1569.0
Ken_Salazar,117906.0
Kenneth_Robinson,5562.0
Keo_Puth_Rasmey,3845.0
Khaled_Yashruti,1481.0
Kim_Atienza,31028.0
Konstantinos_Tsatsos,10294.0
Krim_Belkacem,7563.0
Krishan_Bheel,3861.0
Kristian_Mauritz_Mustad,644.0
Kristin_M._Davis,64594.0
Lauri_Kristian_Relander,8518.0
Le_Tagaloa_Pita,972.0
Leoluca_Orlando,12778.0
Leon_Wessels,6489.0
Leonard_Jarvis,2581.0
Li_Na_(daughter_of_Mao_Zedong),39598.0
Lindsay_Robb,3359.0
Lito_Atienza,17520.0
Liu_Yandong,21912.0
Lorraine_Hunt,4724.0
Louis_Alphonse_Koyagialo,3948.0
Louis_E._Graham,1751.0
Lynn_Morley_Martin,16647.0
M._Andi_Ambalam,3070.0
Maaouya_Ould_Sid'Ahmed_Taya,12417.0
Maciej_Nowicki,1463.0
Magdalena_Środa,2359.0
Malachy_Bowes_Daly,1876.0
Malachy_McGurran,1940.0
Mamia_Orakhelashvili,2942.0
Manuel_Ezequiel_Bruzual,3222.0
Manuel_Flores_Mora,1845.0
Manuel_Manahan,2917.0
Manuel_Torres_Bueno,996.0
Marcello_Pera,4838.0
Marek_Migalski,2026.0
Margaret_Alva,35540.0
Margit_Schiøtt,716.0
Margo_Frasier,2141.0
Maria_Arnholm,1699.0
Mark_Arbib,12139.0
Marten_Kapewasha,735.0
Martial_Bourquin,1229.0
Martijn_van_Dam,4648.0
Martin_G._Barnes,3230.0
Martine_Faure,1515.0
María_Luisa_Arcelay,2999.0
Matt_Jeneroux,6377.0
Matt_McCoy_(politician),3881.0
Maya_Hanoomanjee,7885.0
Mel_Carnahan,57306.0
Michael_Coutts-Trotter,21736.0
Michael_Dekel,1380.0
Michael_Hayes_(politician),3597.0
Michael_Heseltine,273086.0
Michael_Huerta,15032.0
Michael_J._Michot,2049.0
Michael_Puntervold,869.0
Michael_R._Long,5581.0
Michael_V._Saxl,1078.0
Michelle_Rhee,277037.0
Mike_Sodrel,6945.0
Milton_Jarvie,638.0
Mina_Nguyen,2419.0
Minerva_Hernández_Ramos,1098.0
Mircea_Florian,1778.0
Mireya_Moscoso,19068.0
Mirza_Nasrullah_Khan,6576.0
Mogens_Lykketoft,58790.0
Mohammad_Hossein_Adeli,5885.0
Moses_Bloom,2755.0
Muhammad_Haji_Ibrahim_Egal,17902.0
Muhammad_Khan_Junejo,35692.0
Munawwar_Hasan,5684.0
Musa_bey_Rafiyev,1074.0
Mustafa_Kamal_(politician),21103.0
N._T._Rama_Rao,865506.0
Nadendla_Bhaskara_Rao,26724.0
Nancy_Farmer_(politician),2564.0
Natasha_Mazzone,1794.0
Nawaz_Sharif,720597.0
Nedelcho_Beronov,11638.0
Nelson_Oduber,6245.0
Ngan_Kam-chuen,1121.0
Nia_Griffith,29327.0
Nicholas_Biwott,21855.0
Nick_Rahall,20863.0
Nicola_Cosentino,1243.0
Nicolas_Kitsikis,2224.0
Nilde_Iotti,8096.0
Nor_Mohamed_Yakcop,6521.0
Norodom_Ranariddh,42728.0
Norodom_Rattana_Devi,7425.0
Olaf_Thommessen,5631.0
Omar_Asghar_Khan,8497.0
Onno_Hoes,5447.0
Oona_King,64552.0
Orison_Rudolph_Aggrey,2223.0
Otto_Bauer,15206.0
P._Sathidevi,1849.0
Parren_Mitchell,8525.0
Pastor_Coronel,3668.0
Pat_Kennelly,981.0
Pat_Toomey,289652.0
Paul_Okalik,9334.0
Pauline_Jarman,1599.0
Pavlo_Khrystiuk,1293.0
Peder_Nikolai_Leier_Jacobsen,777.0
Pedro_Solbes,3577.0
Pekka_Haavisto,10229.0
Penny_Pritzker,184781.0
Penny_Severns,2932.0
Percy_Stewart,1304.0
Pete_von_Reichbauer,3223.0
Peter_Bercovitch,1677.0
Peter_I._Blute,9492.0
Peter_Russell_(politician),2693.0
Phil_Crane,19932.0
Philip_James_Woods,1677.0
Phoolan_Devi,446776.0
Rachel_del_Mar,2336.0
Radek_John,2147.0
Rafael_Francisco_Osejo,605.0
Rajnath_Singh,320938.0
Ralph_M._Holman,1531.0
Ram_Subhag_Singh,3506.0
Rannveig_Andresen,770.0
Raymond_Forni,2170.0
