file,size
pagecounts-20090330-200000.gz,62.0
pagecounts-20090330-210000.gz,59.0
pagecounts-20090330-220000.gz,54.0
pagecounts-20090330-230000.gz,49.0
pagecounts-20090331-000001.gz,46.0
pagecounts-20090331-010000.gz,45.0
pagecounts-20090331-020000.gz,45.0
pagecounts-20090331-030000.gz,46.0
pagecounts-20090331-040000.gz,50.0
pagecounts-20090331-050000.gz,52.0
pagecounts-20090331-060000.gz,44.0
pagecounts-20090331-070001.gz,44.0
pagecounts-20090331-080000.gz,46.0
pagecounts-20090331-090000.gz,49.0
pagecounts-20090331-100000.gz,58.0
pagecounts-20090331-110000.gz,60.0
pagecounts-20090331-120000.gz,59.0
pagecounts-20090331-130001.gz,62.0
pagecounts-20090331-140000.gz,64.0
pagecounts-20090331-150000.gz,64.0
pagecounts-20090331-160000.gz,63.0
pagecounts-20090331-170000.gz,62.0
pagecounts-20090331-180000.gz,63.0
pagecounts-20090331-190001.gz,63.0
pagecounts-20090331-200000.gz,62.0
pagecounts-20090331-210000.gz,60.0
pagecounts-20090331-220000.gz,56.0
pagecounts-20090331-230000.gz,51.0
pagecounts-20090401-000001.gz,50.0
pagecounts-20090401-010000.gz,47.0
pagecounts-20090401-020000.gz,47.0
pagecounts-20090401-030000.gz,47.0
pagecounts-20090401-040000.gz,47.0
pagecounts-20090401-050000.gz,49.0
pagecounts-20090401-060001.gz,52.0
pagecounts-20090401-070000.gz,56.0
pagecounts-20090401-080000.gz,59.0
pagecounts-20090401-090000.gz,63.0
pagecounts-20090401-100000.gz,65.0
pagecounts-20090401-110000.gz,61.0
pagecounts-20090401-120001.gz,59.0
pagecounts-20090401-130000.gz,65.0
pagecounts-20090401-140000.gz,67.0
pagecounts-20090401-150000.gz,66.0
pagecounts-20090401-160000.gz,65.0
pagecounts-20090401-170000.gz,64.0
pagecounts-20090401-180001.gz,64.0
pagecounts-20090401-190000.gz,61.0
pagecounts-20090401-200000.gz,61.0
pagecounts-20090401-210000.gz,58.0
pagecounts-20090401-220000.gz,52.0
pagecounts-20090401-230000.gz,50.0
pagecounts-20090402-000001.gz,50.0
pagecounts-20090402-010000.gz,47.0
pagecounts-20090402-020000.gz,43.0
pagecounts-20090402-030000.gz,42.0
pagecounts-20090402-040000.gz,48.0
pagecounts-20090402-050000.gz,50.0
pagecounts-20090402-060001.gz,52.0
pagecounts-20090402-070000.gz,56.0
pagecounts-20090402-080000.gz,61.0
pagecounts-20090402-090000.gz,65.0
pagecounts-20090402-100000.gz,65.0
pagecounts-20090402-110000.gz,58.0
pagecounts-20090402-120001.gz,54.0
pagecounts-20090402-130000.gz,57.0
pagecounts-20090402-140000.gz,59.0
pagecounts-20090402-150000.gz,60.0
pagecounts-20090402-160000.gz,61.0
pagecounts-20090402-170000.gz,62.0
pagecounts-20090402-180001.gz,64.0
pagecounts-20090402-190000.gz,64.0
pagecounts-20090402-200000.gz,64.0
pagecounts-20090402-210000.gz,63.0
pagecounts-20090402-220000.gz,58.0
pagecounts-20090402-230000.gz,53.0
pagecounts-20090403-000001.gz,52.0
pagecounts-20090403-010000.gz,48.0
pagecounts-20090403-020000.gz,48.0
pagecounts-20090403-030000.gz,47.0
pagecounts-20090403-040000.gz,48.0
pagecounts-20090403-050000.gz,49.0
pagecounts-20090403-060001.gz,50.0
pagecounts-20090403-070000.gz,54.0
pagecounts-20090403-080000.gz,60.0
pagecounts-20090403-090000.gz,63.0
pagecounts-20090403-100000.gz,65.0
pagecounts-20090403-110000.gz,61.0
pagecounts-20090403-120001.gz,56.0
pagecounts-20090403-130000.gz,55.0
pagecounts-20090403-140000.gz,57.0
pagecounts-20090403-150000.gz,57.0
pagecounts-20090403-160000.gz,56.0
pagecounts-20090403-170000.gz,56.0
pagecounts-20090403-180001.gz,57.0
pagecounts-20090403-190000.gz,57.0
pagecounts-20090403-200000.gz,57.0
pagecounts-20090403-210000.gz,55.0
pagecounts-20090403-220000.gz,51.0
pagecounts-20090403-230000.gz,47.0
pagecounts-20090404-000001.gz,43.0
pagecounts-20090404-010000.gz,40.0
pagecounts-20090404-020000.gz,41.0
pagecounts-20090404-030000.gz,41.0
pagecounts-20090404-040000.gz,43.0
pagecounts-20090404-050001.gz,47.0
pagecounts-20090404-060000.gz,49.0
pagecounts-20090404-070000.gz,50.0
pagecounts-20090404-080000.gz,53.0
pagecounts-20090404-090000.gz,55.0
pagecounts-20090404-100000.gz,55.0
pagecounts-20090404-110001.gz,57.0
pagecounts-20090404-120000.gz,56.0
pagecounts-20090404-130000.gz,59.0
pagecounts-20090404-140000.gz,61.0
pagecounts-20090404-150000.gz,61.0
pagecounts-20090404-160000.gz,62.0
pagecounts-20090404-170001.gz,62.0
pagecounts-20090404-180000.gz,60.0
pagecounts-20090404-190000.gz,60.0
pagecounts-20090404-200000.gz,60.0
pagecounts-20090404-210000.gz,59.0
pagecounts-20090404-220000.gz,56.0
pagecounts-20090404-230001.gz,53.0
pagecounts-20090405-000000.gz,56.0
pagecounts-20090405-010000.gz,54.0
pagecounts-20090405-020000.gz,50.0
pagecounts-20090405-030000.gz,39.0
pagecounts-20090405-040000.gz,38.0
pagecounts-20090405-050001.gz,37.0
pagecounts-20090405-060000.gz,35.0
pagecounts-20090405-070000.gz,39.0
pagecounts-20090405-080000.gz,42.0
pagecounts-20090405-090000.gz,45.0
pagecounts-20090405-100000.gz,48.0
pagecounts-20090405-110001.gz,49.0
pagecounts-20090405-120000.gz,50.0
pagecounts-20090405-130000.gz,53.0
pagecounts-20090405-140000.gz,54.0
pagecounts-20090405-150000.gz,55.0
pagecounts-20090405-160000.gz,57.0
pagecounts-20090405-170001.gz,57.0
pagecounts-20090405-180000.gz,58.0
pagecounts-20090405-190000.gz,57.0
pagecounts-20090405-200000.gz,57.0
pagecounts-20090405-210000.gz,55.0
pagecounts-20090405-220000.gz,58.0
pagecounts-20090405-230001.gz,54.0
pagecounts-20090406-000000.gz,53.0
pagecounts-20090406-010000.gz,51.0
pagecounts-20090406-020000.gz,49.0
pagecounts-20090406-030000.gz,48.0
pagecounts-20090406-040000.gz,49.0
pagecounts-20090406-050001.gz,48.0
pagecounts-20090406-060000.gz,51.0
pagecounts-20090406-070000.gz,55.0
pagecounts-20090406-080000.gz,58.0
pagecounts-20090406-090000.gz,60.0
pagecounts-20090406-100000.gz,62.0
pagecounts-20090406-110001.gz,63.0
pagecounts-20090406-120000.gz,62.0
pagecounts-20090406-130000.gz,65.0
pagecounts-20090406-140000.gz,67.0
pagecounts-20090406-150000.gz,67.0
pagecounts-20090406-160000.gz,66.0
pagecounts-20090406-170001.gz,66.0
pagecounts-20090406-180000.gz,65.0
pagecounts-20090406-190000.gz,64.0
pagecounts-20090406-200000.gz,62.0
pagecounts-20090406-210000.gz,58.0
pagecounts-20090406-220000.gz,53.0
pagecounts-20090406-230000.gz,52.0
pagecounts-20090407-000001.gz,51.0
pagecounts-20090407-010000.gz,44.0
pagecounts-20090407-020000.gz,41.0
pagecounts-20090407-030000.gz,41.0
pagecounts-20090407-040000.gz,43.0
pagecounts-20090407-050000.gz,46.0
pagecounts-20090407-060001.gz,49.0
pagecounts-20090407-070000.gz,54.0
pagecounts-20090407-080000.gz,59.0
pagecounts-20090407-090000.gz,61.0
pagecounts-20090407-100000.gz,60.0
pagecounts-20090407-110000.gz,61.0
pagecounts-20090407-120001.gz,60.0
pagecounts-20090407-130000.gz,63.0
pagecounts-20090407-140000.gz,67.0
pagecounts-20090407-150000.gz,67.0
pagecounts-20090407-160000.gz,66.0
pagecounts-20090407-170000.gz,65.0
pagecounts-20090407-180001.gz,65.0
pagecounts-20090407-190000.gz,64.0
pagecounts-20090407-200000.gz,66.0
pagecounts-20090407-210000.gz,64.0
pagecounts-20090407-220000.gz,60.0
pagecounts-20090407-230000.gz,56.0
pagecounts-20090408-000001.gz,46.0
pagecounts-20090408-010000.gz,45.0
pagecounts-20090408-020000.gz,49.0
pagecounts-20090408-030000.gz,48.0
pagecounts-20090408-040000.gz,53.0
pagecounts-20090408-050001.gz,51.0
pagecounts-20090408-060000.gz,54.0
pagecounts-20090408-070000.gz,56.0
pagecounts-20090408-080000.gz,61.0
pagecounts-20090408-090000.gz,62.0
pagecounts-20090408-100000.gz,61.0
pagecounts-20090408-110000.gz,59.0
pagecounts-20090408-120001.gz,61.0
pagecounts-20090408-130000.gz,64.0
pagecounts-20090408-140000.gz,66.0
pagecounts-20090408-150000.gz,67.0
pagecounts-20090408-160000.gz,67.0
pagecounts-20090408-170000.gz,67.0
pagecounts-20090408-180001.gz,67.0
pagecounts-20090408-190000.gz,67.0
pagecounts-20090408-200000.gz,68.0
pagecounts-20090408-210000.gz,63.0
pagecounts-20090408-220000.gz,59.0
pagecounts-20090408-230000.gz,54.0
pagecounts-20090409-000001.gz,55.0
pagecounts-20090409-010000.gz,48.0
pagecounts-20090409-020000.gz,42.0
pagecounts-20090409-030000.gz,42.0
pagecounts-20090409-040000.gz,42.0
pagecounts-20090409-050000.gz,41.0
pagecounts-20090409-060001.gz,41.0
pagecounts-20090409-070000.gz,48.0
pagecounts-20090409-080000.gz,53.0
pagecounts-20090409-090000.gz,53.0
pagecounts-20090409-100000.gz,57.0
pagecounts-20090409-110000.gz,59.0
pagecounts-20090409-120001.gz,58.0
pagecounts-20090409-130000.gz,62.0
pagecounts-20090409-140000.gz,65.0
pagecounts-20090409-150000.gz,65.0
pagecounts-20090409-160000.gz,64.0
pagecounts-20090409-170000.gz,62.0
pagecounts-20090409-180001.gz,62.0
pagecounts-20090409-190000.gz,62.0
pagecounts-20090409-200000.gz,61.0
pagecounts-20090409-210000.gz,59.0
pagecounts-20090409-220000.gz,57.0
pagecounts-20090409-230000.gz,52.0
pagecounts-20090410-000001.gz,53.0
pagecounts-20090410-010000.gz,52.0
pagecounts-20090410-020000.gz,51.0
pagecounts-20090410-030000.gz,56.0
pagecounts-20090410-040000.gz,54.0
pagecounts-20090410-050000.gz,45.0
pagecounts-20090410-060001.gz,39.0
pagecounts-20090410-070000.gz,41.0
pagecounts-20090410-080000.gz,45.0
pagecounts-20090410-090000.gz,47.0
pagecounts-20090410-100000.gz,49.0
pagecounts-20090410-110000.gz,52.0
pagecounts-20090410-120001.gz,56.0
pagecounts-20090410-130000.gz,58.0
pagecounts-20090410-140000.gz,60.0
pagecounts-20090410-150000.gz,62.0
pagecounts-20090410-160000.gz,61.0
pagecounts-20090410-170000.gz,60.0
pagecounts-20090410-180001.gz,60.0
pagecounts-20090410-190000.gz,59.0
pagecounts-20090410-200000.gz,59.0
pagecounts-20090410-210000.gz,57.0
pagecounts-20090410-220000.gz,58.0
pagecounts-20090410-230000.gz,54.0
pagecounts-20090411-000001.gz,49.0
pagecounts-20090411-010000.gz,48.0
pagecounts-20090411-020000.gz,46.0
pagecounts-20090411-030000.gz,48.0
pagecounts-20090411-040000.gz,46.0
pagecounts-20090411-050000.gz,49.0
pagecounts-20090411-060001.gz,50.0
pagecounts-20090411-070000.gz,53.0
pagecounts-20090411-080000.gz,49.0
pagecounts-20090411-090000.gz,44.0
pagecounts-20090411-100000.gz,45.0
pagecounts-20090411-110000.gz,45.0
pagecounts-20090411-120001.gz,46.0
pagecounts-20090411-130000.gz,48.0
pagecounts-20090411-140000.gz,50.0
pagecounts-20090411-150000.gz,51.0
pagecounts-20090411-160000.gz,52.0
pagecounts-20090411-170000.gz,55.0
pagecounts-20090411-180001.gz,60.0
pagecounts-20090411-190000.gz,60.0
pagecounts-20090411-200000.gz,59.0
pagecounts-20090411-210000.gz,57.0
pagecounts-20090411-220000.gz,54.0
pagecounts-20090411-230000.gz,51.0
pagecounts-20090412-000001.gz,50.0
pagecounts-20090412-010000.gz,48.0
pagecounts-20090412-020000.gz,47.0
pagecounts-20090412-030000.gz,46.0
pagecounts-20090412-040000.gz,46.0
pagecounts-20090412-050000.gz,46.0
pagecounts-20090412-060001.gz,47.0
pagecounts-20090412-070000.gz,48.0
pagecounts-20090412-080000.gz,50.0
pagecounts-20090412-090000.gz,53.0
pagecounts-20090412-100000.gz,56.0
pagecounts-20090412-110000.gz,55.0
pagecounts-20090412-120001.gz,56.0
pagecounts-20090412-130000.gz,58.0
pagecounts-20090412-140000.gz,59.0
pagecounts-20090412-150000.gz,59.0
pagecounts-20090412-160000.gz,55.0
pagecounts-20090412-170000.gz,55.0
pagecounts-20090412-180001.gz,55.0
pagecounts-20090412-190000.gz,54.0
pagecounts-20090412-200000.gz,54.0
pagecounts-20090412-210000.gz,52.0
pagecounts-20090412-220000.gz,51.0
pagecounts-20090412-230000.gz,50.0
pagecounts-20090413-000001.gz,51.0
pagecounts-20090413-010000.gz,48.0
pagecounts-20090413-020000.gz,45.0
pagecounts-20090413-030000.gz,44.0
pagecounts-20090413-040000.gz,46.0
pagecounts-20090413-050000.gz,46.0
pagecounts-20090413-060001.gz,47.0
pagecounts-20090413-070000.gz,48.0
pagecounts-20090413-080000.gz,50.0
pagecounts-20090413-090000.gz,54.0
pagecounts-20090413-100000.gz,56.0
pagecounts-20090413-110000.gz,57.0
pagecounts-20090413-120001.gz,58.0
pagecounts-20090413-130000.gz,59.0
pagecounts-20090413-140000.gz,61.0
pagecounts-20090413-150000.gz,63.0
pagecounts-20090413-160000.gz,64.0
pagecounts-20090413-170000.gz,65.0
pagecounts-20090413-180001.gz,65.0
pagecounts-20090413-190000.gz,64.0
pagecounts-20090413-200000.gz,64.0
pagecounts-20090413-210000.gz,59.0
pagecounts-20090413-220000.gz,50.0
pagecounts-20090413-230000.gz,47.0
pagecounts-20090414-000001.gz,49.0
pagecounts-20090414-010000.gz,42.0
pagecounts-20090414-020000.gz,38.0
pagecounts-20090414-030000.gz,38.0
pagecounts-20090414-040000.gz,39.0
pagecounts-20090414-050000.gz,47.0
pagecounts-20090414-060001.gz,46.0
pagecounts-20090414-070000.gz,47.0
pagecounts-20090414-080000.gz,54.0
pagecounts-20090414-090000.gz,57.0
pagecounts-20090414-100000.gz,58.0
pagecounts-20090414-110001.gz,60.0
pagecounts-20090414-120000.gz,60.0
pagecounts-20090414-130000.gz,63.0
pagecounts-20090414-140000.gz,65.0
pagecounts-20090414-150000.gz,66.0
pagecounts-20090414-160000.gz,64.0
pagecounts-20090414-170000.gz,64.0
pagecounts-20090414-180001.gz,63.0
pagecounts-20090414-190000.gz,62.0
pagecounts-20090414-200000.gz,63.0
pagecounts-20090414-210000.gz,61.0
pagecounts-20090414-220000.gz,58.0
pagecounts-20090414-230001.gz,54.0
pagecounts-20090415-000000.gz,54.0
pagecounts-20090415-010000.gz,52.0
pagecounts-20090415-020000.gz,49.0
pagecounts-20090415-030000.gz,46.0
pagecounts-20090415-040000.gz,42.0
pagecounts-20090415-050001.gz,41.0
pagecounts-20090415-060000.gz,42.0
pagecounts-20090415-070000.gz,46.0
pagecounts-20090415-080000.gz,49.0
pagecounts-20090415-090000.gz,52.0
pagecounts-20090415-100000.gz,52.0
pagecounts-20090415-110001.gz,54.0
pagecounts-20090415-120000.gz,58.0
pagecounts-20090415-130000.gz,64.0
pagecounts-20090415-140000.gz,67.0
pagecounts-20090415-150000.gz,67.0
pagecounts-20090415-160000.gz,67.0
pagecounts-20090415-170001.gz,66.0
pagecounts-20090415-180000.gz,63.0
pagecounts-20090415-190000.gz,63.0
pagecounts-20090415-200000.gz,62.0
pagecounts-20090415-210000.gz,59.0
pagecounts-20090415-220000.gz,56.0
pagecounts-20090415-230001.gz,53.0
pagecounts-20090416-000000.gz,79.0
pagecounts-20090416-010000.gz,55.0
pagecounts-20090416-020000.gz,57.0
pagecounts-20090416-030000.gz,56.0
pagecounts-20090416-040000.gz,58.0
pagecounts-20090416-050001.gz,52.0
pagecounts-20090416-060000.gz,56.0
pagecounts-20090416-070000.gz,60.0
pagecounts-20090416-080000.gz,59.0
pagecounts-20090416-090000.gz,54.0
pagecounts-20090416-100000.gz,55.0
pagecounts-20090416-110001.gz,54.0
pagecounts-20090416-120000.gz,57.0
pagecounts-20090416-130000.gz,61.0
pagecounts-20090416-140000.gz,52.0
pagecounts-20090416-150000.gz,54.0
pagecounts-20090416-160000.gz,71.0
pagecounts-20090416-170001.gz,93.0
pagecounts-20090416-180000.gz,85.0
pagecounts-20090416-190000.gz,90.0
pagecounts-20090416-200000.gz,110.0
pagecounts-20090416-210000.gz,98.0
pagecounts-20090416-220000.gz,95.0
pagecounts-20090416-230001.gz,87.0
pagecounts-20090417-000000.gz,64.0
pagecounts-20090417-010000.gz,48.0
pagecounts-20090417-020000.gz,45.0
pagecounts-20090417-030000.gz,46.0
pagecounts-20090417-040000.gz,47.0
pagecounts-20090417-050001.gz,53.0
pagecounts-20090417-060000.gz,67.0
pagecounts-20090417-070000.gz,100.0
pagecounts-20090417-080000.gz,95.0
pagecounts-20090417-090000.gz,77.0
pagecounts-20090417-100000.gz,60.0
pagecounts-20090417-110001.gz,63.0
pagecounts-20090417-120000.gz,61.0
pagecounts-20090417-130000.gz,63.0
pagecounts-20090417-140000.gz,65.0
pagecounts-20090417-150000.gz,63.0
pagecounts-20090417-160000.gz,61.0
pagecounts-20090417-170001.gz,56.0
pagecounts-20090417-180000.gz,53.0
pagecounts-20090417-190000.gz,54.0
pagecounts-20090417-200000.gz,55.0
pagecounts-20090417-210000.gz,57.0
pagecounts-20090417-220000.gz,56.0
pagecounts-20090417-230001.gz,53.0
pagecounts-20090418-000000.gz,52.0
pagecounts-20090418-010000.gz,50.0
pagecounts-20090418-020000.gz,50.0
pagecounts-20090418-030000.gz,49.0
pagecounts-20090418-040000.gz,49.0
pagecounts-20090418-050001.gz,39.0
pagecounts-20090418-060000.gz,44.0
pagecounts-20090418-070000.gz,50.0
pagecounts-20090418-080000.gz,54.0
pagecounts-20090418-090000.gz,55.0
pagecounts-20090418-100000.gz,58.0
pagecounts-20090418-110001.gz,59.0
pagecounts-20090418-120000.gz,58.0
pagecounts-20090418-130000.gz,60.0
pagecounts-20090418-140000.gz,62.0
pagecounts-20090418-150000.gz,64.0
pagecounts-20090418-160000.gz,64.0
pagecounts-20090418-170001.gz,64.0
pagecounts-20090418-180000.gz,64.0
pagecounts-20090418-190000.gz,61.0
pagecounts-20090418-200000.gz,58.0
pagecounts-20090418-210000.gz,56.0
pagecounts-20090418-220000.gz,51.0
pagecounts-20090418-230001.gz,51.0
pagecounts-20090419-000000.gz,52.0
pagecounts-20090419-010000.gz,47.0
pagecounts-20090419-020000.gz,46.0
pagecounts-20090419-030000.gz,45.0
pagecounts-20090419-040000.gz,43.0
pagecounts-20090419-050001.gz,45.0
pagecounts-20090419-060000.gz,45.0
pagecounts-20090419-070000.gz,47.0
pagecounts-20090419-080000.gz,50.0
pagecounts-20090419-090000.gz,53.0
pagecounts-20090419-100000.gz,56.0
pagecounts-20090419-110001.gz,57.0
pagecounts-20090419-120000.gz,59.0
pagecounts-20090419-130000.gz,61.0
pagecounts-20090419-140000.gz,64.0
pagecounts-20090419-150000.gz,66.0
pagecounts-20090419-160000.gz,67.0
pagecounts-20090419-170001.gz,67.0
pagecounts-20090419-180000.gz,66.0
pagecounts-20090419-190000.gz,63.0
pagecounts-20090419-200000.gz,60.0
pagecounts-20090419-210000.gz,56.0
pagecounts-20090419-220000.gz,52.0
pagecounts-20090419-230001.gz,46.0
pagecounts-20090420-000000.gz,43.0
pagecounts-20090420-010000.gz,39.0
pagecounts-20090420-020000.gz,42.0
pagecounts-20090420-030000.gz,42.0
pagecounts-20090420-040000.gz,42.0
pagecounts-20090420-050001.gz,45.0
pagecounts-20090420-060000.gz,48.0
pagecounts-20090420-070000.gz,51.0
pagecounts-20090420-080000.gz,53.0
pagecounts-20090420-090000.gz,57.0
pagecounts-20090420-100000.gz,59.0
pagecounts-20090420-110001.gz,58.0
pagecounts-20090420-120000.gz,61.0
pagecounts-20090420-130000.gz,64.0
pagecounts-20090420-140000.gz,64.0
pagecounts-20090420-150000.gz,64.0
pagecounts-20090420-160000.gz,64.0
pagecounts-20090420-170001.gz,63.0
pagecounts-20090420-180000.gz,64.0
pagecounts-20090420-190000.gz,64.0
pagecounts-20090420-200000.gz,64.0
pagecounts-20090420-210000.gz,61.0
pagecounts-20090420-220000.gz,57.0
pagecounts-20090420-230001.gz,49.0
pagecounts-20090421-000000.gz,45.0
pagecounts-20090421-010000.gz,39.0
pagecounts-20090421-020000.gz,37.0
pagecounts-20090421-030000.gz,37.0
pagecounts-20090421-040000.gz,39.0
pagecounts-20090421-050001.gz,40.0
pagecounts-20090421-060000.gz,42.0
pagecounts-20090421-070000.gz,51.0
pagecounts-20090421-080000.gz,57.0
pagecounts-20090421-090000.gz,59.0
pagecounts-20090421-100000.gz,60.0
pagecounts-20090421-110001.gz,59.0
pagecounts-20090421-120000.gz,60.0
pagecounts-20090421-130000.gz,62.0
pagecounts-20090421-140000.gz,63.0
pagecounts-20090421-150000.gz,63.0
pagecounts-20090421-160000.gz,62.0
pagecounts-20090421-170001.gz,61.0
pagecounts-20090421-180000.gz,61.0
pagecounts-20090421-190000.gz,59.0
pagecounts-20090421-200000.gz,59.0
pagecounts-20090421-210000.gz,58.0
pagecounts-20090421-220000.gz,54.0
pagecounts-20090421-230001.gz,50.0
pagecounts-20090422-000000.gz,47.0
pagecounts-20090422-010000.gz,44.0
pagecounts-20090422-020000.gz,43.0
pagecounts-20090422-030000.gz,42.0
pagecounts-20090422-040000.gz,36.0
pagecounts-20090422-050001.gz,38.0
pagecounts-20090422-060000.gz,40.0
pagecounts-20090422-070000.gz,43.0
pagecounts-20090422-080000.gz,47.0
pagecounts-20090422-090000.gz,49.0
pagecounts-20090422-100000.gz,50.0
pagecounts-20090422-110001.gz,50.0
pagecounts-20090422-120000.gz,53.0
pagecounts-20090422-130000.gz,62.0
pagecounts-20090422-140000.gz,64.0
pagecounts-20090422-150000.gz,63.0
pagecounts-20090422-160000.gz,62.0
pagecounts-20090422-170001.gz,61.0
pagecounts-20090422-180000.gz,60.0
pagecounts-20090422-190000.gz,60.0
pagecounts-20090422-200000.gz,59.0
pagecounts-20090422-210000.gz,57.0
pagecounts-20090422-220000.gz,53.0
pagecounts-20090422-230001.gz,49.0
pagecounts-20090423-000000.gz,48.0
pagecounts-20090423-010000.gz,44.0
pagecounts-20090423-020000.gz,42.0
pagecounts-20090423-030000.gz,43.0
pagecounts-20090423-040000.gz,46.0
pagecounts-20090423-050001.gz,48.0
pagecounts-20090423-060000.gz,52.0
pagecounts-20090423-070000.gz,56.0
pagecounts-20090423-080000.gz,57.0
pagecounts-20090423-090000.gz,60.0
pagecounts-20090423-100000.gz,52.0
pagecounts-20090423-110001.gz,52.0
pagecounts-20090423-120000.gz,54.0
pagecounts-20090423-130000.gz,56.0
pagecounts-20090423-140000.gz,58.0
pagecounts-20090423-150000.gz,57.0
pagecounts-20090423-160000.gz,56.0
pagecounts-20090423-170001.gz,56.0
pagecounts-20090423-180000.gz,56.0
pagecounts-20090423-190000.gz,54.0
pagecounts-20090423-200000.gz,56.0
pagecounts-20090423-210000.gz,57.0
pagecounts-20090423-220000.gz,54.0
pagecounts-20090423-230001.gz,49.0
pagecounts-20090424-000000.gz,46.0
pagecounts-20090424-010000.gz,43.0
pagecounts-20090424-020000.gz,42.0
pagecounts-20090424-030000.gz,42.0
pagecounts-20090424-040000.gz,43.0
pagecounts-20090424-050001.gz,45.0
pagecounts-20090424-060000.gz,47.0
pagecounts-20090424-070000.gz,52.0
pagecounts-20090424-080000.gz,54.0
pagecounts-20090424-090000.gz,58.0
pagecounts-20090424-100000.gz,59.0
pagecounts-20090424-110001.gz,60.0
pagecounts-20090424-120000.gz,60.0
pagecounts-20090424-130000.gz,62.0
pagecounts-20090424-140000.gz,63.0
pagecounts-20090424-150000.gz,61.0
pagecounts-20090424-160000.gz,60.0
pagecounts-20090424-170001.gz,58.0
pagecounts-20090424-180000.gz,56.0
pagecounts-20090424-190000.gz,53.0
pagecounts-20090424-200000.gz,53.0
pagecounts-20090424-210000.gz,52.0
pagecounts-20090424-220000.gz,49.0
pagecounts-20090424-230001.gz,49.0
pagecounts-20090425-000000.gz,50.0
pagecounts-20090425-010000.gz,47.0
pagecounts-20090425-020000.gz,45.0
pagecounts-20090425-030000.gz,44.0
pagecounts-20090425-040000.gz,45.0
pagecounts-20090425-050001.gz,45.0
pagecounts-20090425-060000.gz,45.0
pagecounts-20090425-070000.gz,47.0
pagecounts-20090425-080000.gz,52.0
pagecounts-20090425-090000.gz,52.0
pagecounts-20090425-100000.gz,53.0
pagecounts-20090425-110001.gz,53.0
pagecounts-20090425-120000.gz,54.0
pagecounts-20090425-130000.gz,56.0
pagecounts-20090425-140000.gz,58.0
pagecounts-20090425-150000.gz,60.0
pagecounts-20090425-160000.gz,62.0
pagecounts-20090425-170001.gz,62.0
pagecounts-20090425-180000.gz,62.0
pagecounts-20090425-190000.gz,58.0
pagecounts-20090425-200000.gz,59.0
pagecounts-20090425-210000.gz,58.0
pagecounts-20090425-220000.gz,51.0
pagecounts-20090425-230001.gz,47.0
pagecounts-20090426-000000.gz,44.0
pagecounts-20090426-010000.gz,42.0
pagecounts-20090426-020000.gz,47.0
pagecounts-20090426-030000.gz,48.0
pagecounts-20090426-040000.gz,46.0
pagecounts-20090426-050001.gz,46.0
pagecounts-20090426-060000.gz,44.0
pagecounts-20090426-070000.gz,48.0
pagecounts-20090426-080000.gz,50.0
pagecounts-20090426-090000.gz,54.0
pagecounts-20090426-100000.gz,56.0
pagecounts-20090426-110001.gz,59.0
pagecounts-20090426-120000.gz,58.0
pagecounts-20090426-130000.gz,59.0
pagecounts-20090426-140000.gz,61.0
pagecounts-20090426-150000.gz,62.0
pagecounts-20090426-160000.gz,64.0
pagecounts-20090426-170001.gz,65.0
pagecounts-20090426-180000.gz,64.0
pagecounts-20090426-190000.gz,64.0
pagecounts-20090426-200000.gz,64.0
pagecounts-20090426-210000.gz,62.0
pagecounts-20090426-220000.gz,59.0
pagecounts-20090426-230001.gz,52.0
pagecounts-20090427-000000.gz,54.0
pagecounts-20090427-010000.gz,44.0
pagecounts-20090427-020000.gz,38.0
pagecounts-20090427-030000.gz,37.0
pagecounts-20090427-040000.gz,38.0
pagecounts-20090427-050001.gz,45.0
pagecounts-20090427-060000.gz,50.0
pagecounts-20090427-070000.gz,52.0
pagecounts-20090427-080000.gz,55.0
pagecounts-20090427-090000.gz,58.0
pagecounts-20090427-100000.gz,59.0
pagecounts-20090427-110001.gz,59.0
pagecounts-20090427-120000.gz,59.0
pagecounts-20090427-130000.gz,63.0
pagecounts-20090427-140000.gz,64.0
pagecounts-20090427-150000.gz,63.0
pagecounts-20090427-160000.gz,61.0
pagecounts-20090427-170001.gz,60.0
pagecounts-20090427-180000.gz,59.0
pagecounts-20090427-190000.gz,59.0
pagecounts-20090427-200000.gz,59.0
pagecounts-20090427-210000.gz,58.0
pagecounts-20090427-220000.gz,55.0
pagecounts-20090427-230001.gz,49.0
pagecounts-20090428-000000.gz,50.0
pagecounts-20090428-010000.gz,51.0
pagecounts-20090428-020000.gz,49.0
pagecounts-20090428-030000.gz,49.0
pagecounts-20090428-040000.gz,44.0
pagecounts-20090428-050001.gz,42.0
pagecounts-20090428-060000.gz,44.0
pagecounts-20090428-070000.gz,47.0
pagecounts-20090428-080000.gz,49.0
pagecounts-20090428-090000.gz,52.0
pagecounts-20090428-100001.gz,52.0
pagecounts-20090428-110000.gz,57.0
pagecounts-20090428-120000.gz,61.0
pagecounts-20090428-130000.gz,64.0
pagecounts-20090428-140000.gz,66.0
pagecounts-20090428-150000.gz,65.0
pagecounts-20090428-160001.gz,65.0
pagecounts-20090428-170000.gz,63.0
pagecounts-20090428-180000.gz,63.0
pagecounts-20090428-190000.gz,63.0
pagecounts-20090428-200000.gz,62.0
pagecounts-20090428-210000.gz,60.0
pagecounts-20090428-220001.gz,61.0
