file,size
pagecounts-20080315-090000.gz,26.0
pagecounts-20080315-100000.gz,27.0
pagecounts-20080315-110001.gz,28.0
pagecounts-20080315-120000.gz,30.0
pagecounts-20080315-130000.gz,31.0
pagecounts-20080315-140000.gz,32.0
pagecounts-20080315-150000.gz,32.0
pagecounts-20080315-160000.gz,34.0
pagecounts-20080315-170001.gz,33.0
pagecounts-20080315-180000.gz,32.0
pagecounts-20080315-190000.gz,32.0
pagecounts-20080315-200000.gz,32.0
pagecounts-20080315-210000.gz,29.0
pagecounts-20080315-220000.gz,30.0
pagecounts-20080315-230001.gz,29.0
pagecounts-20080316-000000.gz,28.0
pagecounts-20080316-010000.gz,26.0
pagecounts-20080316-020000.gz,25.0
pagecounts-20080316-030000.gz,25.0
pagecounts-20080316-040000.gz,24.0
pagecounts-20080316-050001.gz,22.0
pagecounts-20080316-060000.gz,22.0
pagecounts-20080316-070000.gz,23.0
pagecounts-20080316-080000.gz,25.0
pagecounts-20080316-090000.gz,26.0
pagecounts-20080316-100000.gz,27.0
pagecounts-20080316-110001.gz,29.0
pagecounts-20080316-120000.gz,31.0
pagecounts-20080316-130000.gz,32.0
pagecounts-20080316-140000.gz,34.0
pagecounts-20080316-150000.gz,35.0
pagecounts-20080316-160000.gz,37.0
pagecounts-20080316-170001.gz,36.0
pagecounts-20080316-180000.gz,35.0
pagecounts-20080316-190000.gz,35.0
pagecounts-20080316-200000.gz,33.0
pagecounts-20080316-210000.gz,32.0
pagecounts-20080316-220000.gz,33.0
pagecounts-20080316-230001.gz,31.0
pagecounts-20080317-000000.gz,30.0
pagecounts-20080317-010000.gz,29.0
pagecounts-20080317-020000.gz,28.0
pagecounts-20080317-030000.gz,27.0
pagecounts-20080317-040000.gz,28.0
pagecounts-20080317-050000.gz,25.0
pagecounts-20080317-060001.gz,25.0
pagecounts-20080317-070000.gz,25.0
pagecounts-20080317-080000.gz,27.0
pagecounts-20080317-090000.gz,28.0
pagecounts-20080317-100000.gz,30.0
pagecounts-20080317-110000.gz,31.0
pagecounts-20080317-120001.gz,32.0
pagecounts-20080317-130000.gz,33.0
pagecounts-20080317-140000.gz,35.0
pagecounts-20080317-150000.gz,36.0
pagecounts-20080317-160000.gz,36.0
pagecounts-20080317-170000.gz,37.0
pagecounts-20080317-180001.gz,36.0
pagecounts-20080317-190000.gz,37.0
pagecounts-20080317-200000.gz,37.0
pagecounts-20080317-210000.gz,36.0
pagecounts-20080317-220000.gz,35.0
pagecounts-20080317-230000.gz,32.0
pagecounts-20080318-000001.gz,30.0
pagecounts-20080318-010000.gz,16.0
pagecounts-20080318-020000.gz,25.0
pagecounts-20080318-030000.gz,27.0
pagecounts-20080318-040000.gz,26.0
pagecounts-20080318-050000.gz,24.0
pagecounts-20080318-060001.gz,23.0
pagecounts-20080318-070000.gz,24.0
pagecounts-20080318-080000.gz,25.0
pagecounts-20080318-090000.gz,23.0
pagecounts-20080318-100000.gz,30.0
pagecounts-20080318-110000.gz,29.0
pagecounts-20080318-120001.gz,31.0
pagecounts-20080318-130000.gz,33.0
pagecounts-20080318-140000.gz,35.0
pagecounts-20080318-150000.gz,35.0
pagecounts-20080318-160000.gz,35.0
pagecounts-20080318-170000.gz,33.0
pagecounts-20080318-180001.gz,34.0
pagecounts-20080318-190000.gz,34.0
pagecounts-20080318-200000.gz,33.0
pagecounts-20080318-210000.gz,33.0
pagecounts-20080318-220000.gz,31.0
pagecounts-20080318-230000.gz,28.0
pagecounts-20080319-000001.gz,26.0
pagecounts-20080319-010000.gz,25.0
pagecounts-20080319-020000.gz,23.0
pagecounts-20080319-030000.gz,24.0
pagecounts-20080319-040000.gz,22.0
pagecounts-20080319-050000.gz,22.0
pagecounts-20080319-060001.gz,21.0
pagecounts-20080319-070000.gz,23.0
pagecounts-20080319-080000.gz,24.0
pagecounts-20080319-090000.gz,27.0
pagecounts-20080319-100000.gz,27.0
pagecounts-20080319-110000.gz,29.0
pagecounts-20080319-120001.gz,29.0
pagecounts-20080319-130000.gz,31.0
pagecounts-20080319-140000.gz,33.0
pagecounts-20080319-150000.gz,34.0
pagecounts-20080319-160000.gz,33.0
pagecounts-20080319-170000.gz,32.0
pagecounts-20080319-180001.gz,32.0
pagecounts-20080319-190000.gz,32.0
pagecounts-20080319-200000.gz,31.0
pagecounts-20080319-210000.gz,29.0
pagecounts-20080319-220000.gz,29.0
pagecounts-20080319-230000.gz,26.0
pagecounts-20080320-000001.gz,23.0
pagecounts-20080320-010000.gz,23.0
pagecounts-20080320-020000.gz,23.0
pagecounts-20080320-030000.gz,23.0
pagecounts-20080320-040000.gz,23.0
pagecounts-20080320-050000.gz,22.0
pagecounts-20080320-060001.gz,22.0
pagecounts-20080320-070000.gz,23.0
pagecounts-20080320-080000.gz,24.0
pagecounts-20080320-090000.gz,26.0
pagecounts-20080320-100000.gz,27.0
pagecounts-20080320-110001.gz,29.0
pagecounts-20080320-120000.gz,28.0
pagecounts-20080320-130000.gz,30.0
pagecounts-20080320-140000.gz,33.0
pagecounts-20080320-150000.gz,33.0
pagecounts-20080320-160000.gz,33.0
pagecounts-20080320-170001.gz,32.0
pagecounts-20080320-180000.gz,32.0
pagecounts-20080320-190000.gz,31.0
pagecounts-20080320-200000.gz,30.0
pagecounts-20080320-210000.gz,29.0
pagecounts-20080320-220000.gz,27.0
pagecounts-20080320-230001.gz,26.0
pagecounts-20080321-000000.gz,26.0
pagecounts-20080321-010000.gz,24.0
pagecounts-20080321-020000.gz,24.0
pagecounts-20080321-030000.gz,24.0
pagecounts-20080321-040000.gz,23.0
pagecounts-20080321-050001.gz,23.0
pagecounts-20080321-060000.gz,22.0
pagecounts-20080321-070000.gz,22.0
pagecounts-20080321-080000.gz,24.0
pagecounts-20080321-090000.gz,26.0
pagecounts-20080321-100000.gz,27.0
pagecounts-20080321-110001.gz,28.0
pagecounts-20080321-120000.gz,27.0
pagecounts-20080321-130000.gz,29.0
pagecounts-20080321-140000.gz,31.0
pagecounts-20080321-150000.gz,32.0
pagecounts-20080321-160000.gz,32.0
pagecounts-20080321-170001.gz,31.0
pagecounts-20080321-180000.gz,30.0
pagecounts-20080321-190000.gz,30.0
pagecounts-20080321-200000.gz,29.0
pagecounts-20080321-210000.gz,28.0
pagecounts-20080321-220000.gz,28.0
pagecounts-20080321-230000.gz,26.0
pagecounts-20080322-000001.gz,26.0
pagecounts-20080322-010000.gz,24.0
pagecounts-20080322-020000.gz,25.0
pagecounts-20080322-030000.gz,24.0
pagecounts-20080322-040000.gz,23.0
pagecounts-20080322-050001.gz,22.0
pagecounts-20080322-060000.gz,22.0
pagecounts-20080322-070000.gz,22.0
pagecounts-20080322-080000.gz,23.0
pagecounts-20080322-090000.gz,25.0
pagecounts-20080322-100000.gz,26.0
pagecounts-20080322-110000.gz,26.0
pagecounts-20080322-120001.gz,27.0
pagecounts-20080322-130000.gz,27.0
pagecounts-20080322-140000.gz,29.0
pagecounts-20080322-150000.gz,30.0
pagecounts-20080322-160000.gz,30.0
pagecounts-20080322-170000.gz,30.0
pagecounts-20080322-180001.gz,30.0
pagecounts-20080322-190000.gz,29.0
pagecounts-20080322-200000.gz,28.0
pagecounts-20080322-210000.gz,29.0
pagecounts-20080322-220000.gz,28.0
pagecounts-20080322-230001.gz,28.0
pagecounts-20080323-000000.gz,28.0
pagecounts-20080323-010000.gz,25.0
pagecounts-20080323-020000.gz,24.0
pagecounts-20080323-030000.gz,24.0
pagecounts-20080323-040000.gz,23.0
pagecounts-20080323-050000.gz,22.0
pagecounts-20080323-060001.gz,21.0
pagecounts-20080323-070000.gz,21.0
pagecounts-20080323-080000.gz,22.0
pagecounts-20080323-090000.gz,23.0
pagecounts-20080323-100000.gz,24.0
pagecounts-20080323-110000.gz,27.0
pagecounts-20080323-120001.gz,27.0
pagecounts-20080323-130000.gz,28.0
pagecounts-20080323-140000.gz,28.0
pagecounts-20080323-150000.gz,29.0
pagecounts-20080323-160000.gz,30.0
pagecounts-20080323-170000.gz,30.0
pagecounts-20080323-180001.gz,30.0
pagecounts-20080323-190000.gz,30.0
pagecounts-20080323-200000.gz,30.0
pagecounts-20080323-210000.gz,29.0
pagecounts-20080323-220000.gz,29.0
pagecounts-20080323-230000.gz,28.0
pagecounts-20080324-000001.gz,27.0
pagecounts-20080324-010000.gz,24.0
pagecounts-20080324-020000.gz,25.0
pagecounts-20080324-030000.gz,25.0
pagecounts-20080324-040000.gz,24.0
pagecounts-20080324-050000.gz,22.0
pagecounts-20080324-060001.gz,23.0
pagecounts-20080324-070000.gz,24.0
pagecounts-20080324-080000.gz,26.0
pagecounts-20080324-090000.gz,27.0
pagecounts-20080324-100000.gz,29.0
pagecounts-20080324-110000.gz,30.0
pagecounts-20080324-120001.gz,30.0
pagecounts-20080324-130000.gz,31.0
pagecounts-20080324-140000.gz,33.0
pagecounts-20080324-150000.gz,33.0
pagecounts-20080324-160000.gz,33.0
pagecounts-20080324-170000.gz,32.0
pagecounts-20080324-180001.gz,32.0
pagecounts-20080324-190000.gz,32.0
pagecounts-20080324-200000.gz,32.0
pagecounts-20080324-210000.gz,31.0
pagecounts-20080324-220000.gz,30.0
pagecounts-20080324-230000.gz,28.0
pagecounts-20080325-000001.gz,26.0
pagecounts-20080325-010000.gz,24.0
pagecounts-20080325-020000.gz,23.0
pagecounts-20080325-030000.gz,23.0
pagecounts-20080325-040000.gz,25.0
pagecounts-20080325-050000.gz,24.0
pagecounts-20080325-060001.gz,24.0
pagecounts-20080325-070000.gz,25.0
pagecounts-20080325-080000.gz,27.0
pagecounts-20080325-090000.gz,30.0
pagecounts-20080325-100000.gz,31.0
pagecounts-20080325-110000.gz,32.0
pagecounts-20080325-120001.gz,32.0
pagecounts-20080325-130000.gz,33.0
pagecounts-20080325-140000.gz,36.0
pagecounts-20080325-150000.gz,37.0
pagecounts-20080325-160000.gz,37.0
pagecounts-20080325-170000.gz,35.0
pagecounts-20080325-180001.gz,35.0
pagecounts-20080325-190000.gz,35.0
pagecounts-20080325-200000.gz,34.0
pagecounts-20080325-210000.gz,34.0
pagecounts-20080325-220000.gz,33.0
pagecounts-20080325-230000.gz,30.0
pagecounts-20080326-000001.gz,28.0
pagecounts-20080326-010000.gz,27.0
pagecounts-20080326-020000.gz,26.0
pagecounts-20080326-030000.gz,24.0
pagecounts-20080326-040000.gz,24.0
pagecounts-20080326-050000.gz,22.0
pagecounts-20080326-060001.gz,21.0
pagecounts-20080326-070000.gz,22.0
pagecounts-20080326-080000.gz,25.0
pagecounts-20080326-090000.gz,27.0
pagecounts-20080326-100000.gz,28.0
pagecounts-20080326-110000.gz,29.0
pagecounts-20080326-120001.gz,29.0
pagecounts-20080326-130000.gz,32.0
pagecounts-20080326-140000.gz,34.0
pagecounts-20080326-150000.gz,36.0
pagecounts-20080326-160000.gz,32.0
pagecounts-20080326-170000.gz,34.0
pagecounts-20080326-180001.gz,33.0
pagecounts-20080326-190000.gz,33.0
pagecounts-20080326-200000.gz,33.0
pagecounts-20080326-210000.gz,33.0
pagecounts-20080326-220000.gz,32.0
pagecounts-20080326-230000.gz,30.0
pagecounts-20080327-000001.gz,30.0
pagecounts-20080327-010000.gz,28.0
pagecounts-20080327-020000.gz,26.0
pagecounts-20080327-030000.gz,27.0
pagecounts-20080327-040000.gz,26.0
pagecounts-20080327-050000.gz,24.0
pagecounts-20080327-060001.gz,24.0
pagecounts-20080327-070000.gz,24.0
pagecounts-20080327-080000.gz,27.0
pagecounts-20080327-090000.gz,28.0
pagecounts-20080327-100000.gz,29.0
pagecounts-20080327-110000.gz,31.0
pagecounts-20080327-120001.gz,30.0
pagecounts-20080327-130000.gz,30.0
pagecounts-20080327-140000.gz,33.0
pagecounts-20080327-150000.gz,33.0
pagecounts-20080327-160000.gz,33.0
pagecounts-20080327-170000.gz,33.0
pagecounts-20080327-180001.gz,32.0
pagecounts-20080327-190000.gz,31.0
pagecounts-20080327-200000.gz,32.0
pagecounts-20080327-210000.gz,31.0
pagecounts-20080327-220000.gz,30.0
pagecounts-20080327-230000.gz,27.0
pagecounts-20080328-000001.gz,25.0
pagecounts-20080328-010000.gz,24.0
pagecounts-20080328-020000.gz,23.0
pagecounts-20080328-030000.gz,23.0
pagecounts-20080328-040000.gz,22.0
pagecounts-20080328-050000.gz,21.0
pagecounts-20080328-060001.gz,21.0
pagecounts-20080328-070000.gz,22.0
pagecounts-20080328-080000.gz,25.0
pagecounts-20080328-090000.gz,26.0
pagecounts-20080328-100000.gz,27.0
pagecounts-20080328-110000.gz,28.0
pagecounts-20080328-120001.gz,28.0
pagecounts-20080328-130000.gz,29.0
pagecounts-20080328-140000.gz,31.0
pagecounts-20080328-150000.gz,31.0
pagecounts-20080328-160000.gz,31.0
pagecounts-20080328-170000.gz,31.0
pagecounts-20080328-180001.gz,30.0
pagecounts-20080328-190000.gz,30.0
pagecounts-20080328-200000.gz,29.0
pagecounts-20080328-210000.gz,29.0
pagecounts-20080328-220000.gz,28.0
pagecounts-20080328-230000.gz,26.0
pagecounts-20080329-000000.gz,26.0
pagecounts-20080329-010001.gz,24.0
pagecounts-20080329-020000.gz,23.0
pagecounts-20080329-030000.gz,23.0
pagecounts-20080329-040000.gz,22.0
pagecounts-20080329-050000.gz,20.0
pagecounts-20080329-060000.gz,20.0
pagecounts-20080329-070001.gz,20.0
pagecounts-20080329-080000.gz,21.0
pagecounts-20080329-090000.gz,23.0
pagecounts-20080329-100000.gz,24.0
pagecounts-20080329-110000.gz,26.0
pagecounts-20080329-120000.gz,26.0
pagecounts-20080329-130001.gz,27.0
pagecounts-20080329-140000.gz,28.0
pagecounts-20080329-150000.gz,30.0
pagecounts-20080329-160000.gz,31.0
pagecounts-20080329-170000.gz,30.0
pagecounts-20080329-180000.gz,30.0
pagecounts-20080329-190001.gz,29.0
pagecounts-20080329-200000.gz,28.0
pagecounts-20080329-210000.gz,28.0
pagecounts-20080329-220000.gz,27.0
pagecounts-20080329-230000.gz,26.0
pagecounts-20080330-000000.gz,25.0
pagecounts-20080330-010001.gz,24.0
pagecounts-20080330-020000.gz,23.0
pagecounts-20080330-030000.gz,22.0
pagecounts-20080330-040000.gz,22.0
pagecounts-20080330-050000.gz,21.0
pagecounts-20080330-060000.gz,21.0
pagecounts-20080330-070001.gz,22.0
pagecounts-20080330-080000.gz,22.0
pagecounts-20080330-090000.gz,24.0
pagecounts-20080330-100000.gz,26.0
pagecounts-20080330-110000.gz,27.0
pagecounts-20080330-120000.gz,28.0
pagecounts-20080330-130000.gz,29.0
pagecounts-20080330-140001.gz,30.0
pagecounts-20080330-150000.gz,31.0
pagecounts-20080330-160000.gz,33.0
pagecounts-20080330-170000.gz,32.0
pagecounts-20080330-180000.gz,32.0
pagecounts-20080330-190000.gz,32.0
pagecounts-20080330-200001.gz,31.0
pagecounts-20080330-210000.gz,31.0
pagecounts-20080330-220000.gz,29.0
pagecounts-20080330-230000.gz,26.0
pagecounts-20080331-000000.gz,25.0
pagecounts-20080331-010000.gz,24.0
pagecounts-20080331-020001.gz,24.0
pagecounts-20080331-030000.gz,24.0
pagecounts-20080331-040000.gz,24.0
pagecounts-20080331-050000.gz,23.0
pagecounts-20080331-060000.gz,23.0
pagecounts-20080331-070000.gz,25.0
pagecounts-20080331-080001.gz,26.0
pagecounts-20080331-090000.gz,29.0
pagecounts-20080331-100000.gz,30.0
pagecounts-20080331-110000.gz,30.0
pagecounts-20080331-120000.gz,31.0
pagecounts-20080331-130000.gz,33.0
pagecounts-20080331-140001.gz,35.0
pagecounts-20080331-150000.gz,34.0
pagecounts-20080331-160000.gz,34.0
pagecounts-20080331-170000.gz,34.0
pagecounts-20080331-180000.gz,34.0
pagecounts-20080331-190000.gz,34.0
pagecounts-20080331-200001.gz,34.0
pagecounts-20080331-210000.gz,33.0
pagecounts-20080331-220000.gz,31.0
pagecounts-20080331-230000.gz,28.0
pagecounts-20080401-000000.gz,27.0
pagecounts-20080401-010000.gz,27.0
pagecounts-20080401-020001.gz,25.0
pagecounts-20080401-030000.gz,25.0
pagecounts-20080401-040000.gz,25.0
pagecounts-20080401-050000.gz,25.0
pagecounts-20080401-060000.gz,24.0
pagecounts-20080401-070000.gz,25.0
pagecounts-20080401-080001.gz,26.0
pagecounts-20080401-090000.gz,29.0
pagecounts-20080401-100000.gz,31.0
pagecounts-20080401-110000.gz,30.0
pagecounts-20080401-120000.gz,29.0
pagecounts-20080401-130000.gz,31.0
pagecounts-20080401-140001.gz,33.0
pagecounts-20080401-150000.gz,34.0
pagecounts-20080401-160000.gz,34.0
pagecounts-20080401-170000.gz,34.0
pagecounts-20080401-180000.gz,33.0
pagecounts-20080401-190000.gz,33.0
pagecounts-20080401-200001.gz,33.0
pagecounts-20080401-210000.gz,30.0
pagecounts-20080401-220000.gz,29.0
pagecounts-20080401-230000.gz,26.0
pagecounts-20080402-000000.gz,26.0
pagecounts-20080402-010000.gz,25.0
pagecounts-20080402-020001.gz,26.0
pagecounts-20080402-040000.gz,25.0
pagecounts-20080402-050000.gz,26.0
pagecounts-20080402-060000.gz,26.0
pagecounts-20080402-070000.gz,28.0
pagecounts-20080402-080000.gz,30.0
pagecounts-20080402-090001.gz,31.0
pagecounts-20080402-100000.gz,32.0
pagecounts-20080402-110000.gz,32.0
pagecounts-20080402-120000.gz,31.0
pagecounts-20080402-130000.gz,34.0
pagecounts-20080402-140000.gz,35.0
pagecounts-20080402-150001.gz,37.0
pagecounts-20080402-160000.gz,37.0
pagecounts-20080402-170000.gz,36.0
pagecounts-20080402-180000.gz,35.0
pagecounts-20080402-190000.gz,34.0
pagecounts-20080402-200000.gz,32.0
pagecounts-20080402-210001.gz,31.0
pagecounts-20080402-220000.gz,31.0
pagecounts-20080402-230000.gz,30.0
pagecounts-20080403-000000.gz,28.0
pagecounts-20080403-010000.gz,28.0
pagecounts-20080403-020001.gz,28.0
pagecounts-20080403-030000.gz,27.0
pagecounts-20080403-040000.gz,27.0
pagecounts-20080403-050000.gz,26.0
pagecounts-20080403-060000.gz,27.0
pagecounts-20080403-070000.gz,28.0
pagecounts-20080403-080001.gz,29.0
pagecounts-20080403-090000.gz,31.0
pagecounts-20080403-100000.gz,32.0
pagecounts-20080403-110000.gz,32.0
pagecounts-20080403-120000.gz,32.0
pagecounts-20080403-130000.gz,34.0
pagecounts-20080403-140000.gz,35.0
pagecounts-20080403-150001.gz,35.0
pagecounts-20080403-160000.gz,34.0
pagecounts-20080403-170000.gz,34.0
pagecounts-20080403-180000.gz,34.0
pagecounts-20080403-190000.gz,33.0
pagecounts-20080403-200000.gz,34.0
pagecounts-20080403-210001.gz,33.0
pagecounts-20080403-220000.gz,30.0
pagecounts-20080403-230000.gz,28.0
pagecounts-20080404-000000.gz,28.0
pagecounts-20080404-010000.gz,28.0
pagecounts-20080404-020001.gz,26.0
pagecounts-20080404-030000.gz,23.0
pagecounts-20080404-040000.gz,23.0
pagecounts-20080404-050000.gz,22.0
pagecounts-20080404-060000.gz,23.0
pagecounts-20080404-070000.gz,25.0
pagecounts-20080404-080000.gz,26.0
pagecounts-20080404-090001.gz,27.0
pagecounts-20080404-100000.gz,28.0
pagecounts-20080404-110000.gz,28.0
pagecounts-20080404-120000.gz,28.0
pagecounts-20080404-130000.gz,30.0
pagecounts-20080404-140001.gz,31.0
pagecounts-20080404-150000.gz,31.0
pagecounts-20080404-160000.gz,31.0
pagecounts-20080404-170000.gz,30.0
pagecounts-20080404-180000.gz,29.0
pagecounts-20080404-190000.gz,29.0
pagecounts-20080404-200000.gz,29.0
pagecounts-20080404-210001.gz,28.0
pagecounts-20080404-220000.gz,27.0
pagecounts-20080404-230000.gz,25.0
pagecounts-20080405-000000.gz,24.0
pagecounts-20080405-010000.gz,23.0
pagecounts-20080405-020000.gz,22.0
pagecounts-20080405-030001.gz,23.0
pagecounts-20080405-040000.gz,22.0
pagecounts-20080405-050000.gz,21.0
pagecounts-20080405-060000.gz,21.0
pagecounts-20080405-070000.gz,22.0
pagecounts-20080405-080000.gz,24.0
pagecounts-20080405-090001.gz,25.0
pagecounts-20080405-100000.gz,26.0
pagecounts-20080405-110000.gz,27.0
pagecounts-20080405-120000.gz,27.0
pagecounts-20080405-130000.gz,29.0
pagecounts-20080405-140000.gz,30.0
pagecounts-20080405-150001.gz,31.0
pagecounts-20080405-160000.gz,32.0
pagecounts-20080405-170000.gz,31.0
pagecounts-20080405-180000.gz,30.0
pagecounts-20080405-190000.gz,29.0
pagecounts-20080405-200000.gz,29.0
pagecounts-20080405-210001.gz,29.0
pagecounts-20080405-220000.gz,27.0
pagecounts-20080405-230000.gz,26.0
pagecounts-20080406-000000.gz,24.0
pagecounts-20080406-010000.gz,23.0
pagecounts-20080406-020000.gz,22.0
pagecounts-20080406-030001.gz,22.0
pagecounts-20080406-040000.gz,22.0
pagecounts-20080406-050000.gz,22.0
pagecounts-20080406-060000.gz,21.0
pagecounts-20080406-070000.gz,22.0
pagecounts-20080406-080000.gz,24.0
pagecounts-20080406-090001.gz,26.0
pagecounts-20080406-100000.gz,29.0
pagecounts-20080406-110000.gz,29.0
pagecounts-20080406-120000.gz,30.0
pagecounts-20080406-130000.gz,31.0
pagecounts-20080406-140000.gz,32.0
pagecounts-20080406-150001.gz,32.0
pagecounts-20080406-160000.gz,33.0
pagecounts-20080406-170000.gz,33.0
pagecounts-20080406-180000.gz,33.0
pagecounts-20080406-190000.gz,32.0
pagecounts-20080406-200000.gz,32.0
pagecounts-20080406-210001.gz,31.0
pagecounts-20080406-220000.gz,29.0
pagecounts-20080406-230000.gz,27.0
pagecounts-20080407-000000.gz,26.0
pagecounts-20080407-010000.gz,26.0
pagecounts-20080407-020000.gz,28.0
pagecounts-20080407-030001.gz,28.0
pagecounts-20080407-040000.gz,28.0
pagecounts-20080407-050000.gz,27.0
pagecounts-20080407-060000.gz,27.0
pagecounts-20080407-070000.gz,29.0
pagecounts-20080407-080000.gz,30.0
pagecounts-20080407-090001.gz,31.0
pagecounts-20080407-100000.gz,32.0
pagecounts-20080407-110000.gz,33.0
pagecounts-20080407-120000.gz,31.0
pagecounts-20080407-130000.gz,33.0
pagecounts-20080407-140000.gz,36.0
pagecounts-20080407-150001.gz,37.0
pagecounts-20080407-160000.gz,36.0
pagecounts-20080407-170000.gz,35.0
pagecounts-20080407-180000.gz,35.0
pagecounts-20080407-190000.gz,34.0
pagecounts-20080407-200000.gz,33.0
pagecounts-20080407-210001.gz,33.0
pagecounts-20080407-220000.gz,30.0
pagecounts-20080407-230000.gz,27.0
pagecounts-20080408-000000.gz,27.0
pagecounts-20080408-010000.gz,26.0
pagecounts-20080408-020000.gz,26.0
pagecounts-20080408-030001.gz,27.0
pagecounts-20080408-040000.gz,26.0
pagecounts-20080408-050000.gz,25.0
pagecounts-20080408-060000.gz,25.0
pagecounts-20080408-070000.gz,27.0
pagecounts-20080408-080000.gz,28.0
pagecounts-20080408-090001.gz,24.0
pagecounts-20080408-100000.gz,31.0
pagecounts-20080408-110000.gz,31.0
pagecounts-20080408-120000.gz,31.0
pagecounts-20080408-130000.gz,34.0
pagecounts-20080408-140000.gz,35.0
pagecounts-20080408-150001.gz,36.0
pagecounts-20080408-160000.gz,36.0
pagecounts-20080408-170000.gz,34.0
pagecounts-20080408-180000.gz,35.0
pagecounts-20080408-190000.gz,35.0
pagecounts-20080408-200000.gz,33.0
pagecounts-20080408-210001.gz,30.0
pagecounts-20080408-220000.gz,29.0
pagecounts-20080408-230000.gz,25.0
pagecounts-20080409-000000.gz,23.0
pagecounts-20080409-010000.gz,22.0
pagecounts-20080409-020000.gz,22.0
pagecounts-20080409-030001.gz,25.0
pagecounts-20080409-040000.gz,26.0
pagecounts-20080409-050000.gz,25.0
pagecounts-20080409-060000.gz,22.0
pagecounts-20080409-070000.gz,26.0
pagecounts-20080409-080000.gz,29.0
pagecounts-20080409-090001.gz,30.0
pagecounts-20080409-100000.gz,31.0
pagecounts-20080409-110000.gz,32.0
pagecounts-20080409-120000.gz,33.0
pagecounts-20080409-130000.gz,35.0
pagecounts-20080409-140000.gz,36.0
pagecounts-20080409-150001.gz,35.0
pagecounts-20080409-160000.gz,35.0
pagecounts-20080409-170000.gz,35.0
pagecounts-20080409-180000.gz,34.0
pagecounts-20080409-190000.gz,34.0
pagecounts-20080409-200000.gz,32.0
pagecounts-20080409-210001.gz,32.0
pagecounts-20080409-220000.gz,28.0
pagecounts-20080409-230000.gz,27.0
pagecounts-20080410-000000.gz,28.0
pagecounts-20080410-010000.gz,27.0
pagecounts-20080410-020000.gz,27.0
pagecounts-20080410-030001.gz,27.0
pagecounts-20080410-040000.gz,27.0
pagecounts-20080410-050000.gz,26.0
pagecounts-20080410-060000.gz,26.0
pagecounts-20080410-070000.gz,26.0
pagecounts-20080410-080000.gz,29.0
pagecounts-20080410-090001.gz,31.0
pagecounts-20080410-100000.gz,31.0
pagecounts-20080410-110000.gz,33.0
pagecounts-20080410-120000.gz,33.0
pagecounts-20080410-130000.gz,35.0
pagecounts-20080410-140000.gz,37.0
pagecounts-20080410-150001.gz,38.0
pagecounts-20080410-160000.gz,37.0
pagecounts-20080410-170000.gz,34.0
pagecounts-20080410-180000.gz,33.0
pagecounts-20080410-190000.gz,32.0
pagecounts-20080410-200000.gz,33.0
pagecounts-20080410-210001.gz,32.0
pagecounts-20080410-220000.gz,29.0
pagecounts-20080410-230000.gz,25.0
pagecounts-20080411-000000.gz,26.0
pagecounts-20080411-010000.gz,28.0
pagecounts-20080411-020000.gz,28.0
pagecounts-20080411-030001.gz,27.0
pagecounts-20080411-040000.gz,27.0
pagecounts-20080411-050000.gz,27.0
pagecounts-20080411-060000.gz,26.0
pagecounts-20080411-070000.gz,28.0
pagecounts-20080411-080000.gz,30.0
pagecounts-20080411-090001.gz,30.0
pagecounts-20080411-100000.gz,29.0
pagecounts-20080411-110000.gz,29.0
pagecounts-20080411-120000.gz,30.0
pagecounts-20080411-130000.gz,31.0
pagecounts-20080411-140000.gz,33.0
pagecounts-20080411-150001.gz,35.0
pagecounts-20080411-160000.gz,35.0
pagecounts-20080411-170000.gz,34.0
pagecounts-20080411-180000.gz,33.0
pagecounts-20080411-190000.gz,31.0
pagecounts-20080411-200000.gz,31.0
pagecounts-20080411-210001.gz,31.0
pagecounts-20080411-220000.gz,29.0
pagecounts-20080411-230000.gz,28.0
pagecounts-20080412-000000.gz,26.0
pagecounts-20080412-010000.gz,26.0
pagecounts-20080412-020000.gz,26.0
pagecounts-20080412-030001.gz,26.0
pagecounts-20080412-040000.gz,25.0
pagecounts-20080412-050000.gz,24.0
pagecounts-20080412-060000.gz,23.0
pagecounts-20080412-070000.gz,23.0
pagecounts-20080412-080000.gz,26.0
pagecounts-20080412-090001.gz,28.0
pagecounts-20080412-100000.gz,28.0
pagecounts-20080412-110000.gz,26.0
pagecounts-20080412-120000.gz,29.0
pagecounts-20080412-130000.gz,31.0
pagecounts-20080412-140000.gz,31.0
pagecounts-20080412-150000.gz,32.0
pagecounts-20080412-160001.gz,33.0
pagecounts-20080412-170000.gz,32.0
pagecounts-20080412-180000.gz,31.0
pagecounts-20080412-190000.gz,30.0
pagecounts-20080412-200000.gz,30.0
pagecounts-20080412-210000.gz,30.0
pagecounts-20080412-220001.gz,29.0
pagecounts-20080412-230000.gz,28.0
pagecounts-20080413-000000.gz,27.0
pagecounts-20080413-010000.gz,27.0
pagecounts-20080413-020000.gz,25.0
pagecounts-20080413-030000.gz,25.0
pagecounts-20080413-040001.gz,26.0
pagecounts-20080413-050000.gz,23.0
pagecounts-20080413-060000.gz,22.0
pagecounts-20080413-070000.gz,24.0
pagecounts-20080413-080000.gz,24.0
pagecounts-20080413-090000.gz,26.0
pagecounts-20080413-100001.gz,28.0
pagecounts-20080413-110000.gz,28.0
pagecounts-20080413-120000.gz,29.0
