ID,url_name
70589,Mallikarjun_Kharge
704327,Hilmar_Martinus_Strøm
704346,Mounir_Fakhry_Abdel_Nour
704360,Clarence_K._Nishihara
704364,Katharina_Rutschky
704368,Max_Sisulu
704391,Jean_Saint-Josse
704397,Berenguer_de_Palou_II
704420,Volodymyr_Groysman
704435,Masahisa_Sato
704438,Juan_Carlos_Blanco_Acevedo
70595,Alberto_Dahik
704458,Erich_Haagensen_Jaabech
704460,He_Yan
704469,İzzettin_Çalışlar
704475,Héctor_Murguía_Lardizábal
704519,Robert_Lehr
704520,Pawan_Saini
704524,P._Veldurai
704535,Joseph_Henry_Smith
704549,Mohammad_Bagher_Ghalibaf
704573,Steven_McLaughlin
70599,Rita_Tveiten
704607,Bernard_LeBas
704618,Yoram_Marciano
704619,Savas_Matsas
704623,Kakoli_Ghosh_Dastidar
704641,Sani_Daura
704651,Svein_Harald_Øygard
704668,Noah_Wekesa
704681,Alvin_Curling
704713,A._T._Patil
704754,Léandre_Lacroix
70645,Bian_Hao
704763,Masanori_Katsu
704779,Margaret_McCulloch
704793,John_Redwine
704795,Franco_Manzato
704801,Patrick_Hillery
704855,Jasmine_Lee_(born_in_1977)
704884,Māris_Grīnblats
704900,Hana_Orgoníková
704901,Joaquín_de_los_Santos_Molina
704905,Daniel_Bradley_(politician)
70653,Javad_Fakoori
704946,Liaqat_Abbas_Bhatti
704965,Richard_Graves_MacDonnell
704970,Cedric_Richmond
705006,Al_Cardenas
705008,Ashot_Ghulian
705014,Bendik_Rugaas
705015,Victor_T._Thomas
705074,Jim_Townsend_(Irish_politician)
705089,John_McQuade
705090,William_Stacpoole
7190,Carol_Browner
70654,Ang_Mong_Seng
705120,Abdul_Bakeer_Markar
705121,Hubert_Lanz
705131,Kåre_Lerum
705180,Valerie_Jarrett
705206,Arno_Kompatscher
705225,"Sir_James_Campbell,_1st_Baronet"
705246,André_Marty
705252,Abdul_Aziz_Abdul_Ghani
705260,Manuel_Antonio_Sanclemente
705310,Ajonye_Paperture
70663,Babafemi_Ogundipe
705331,Steve_Theriot
705344,Péter_Cseresnyés
705353,Ayo_Fayose
705425,Yngvar_Nielsen
705429,Ronald_Green_(Dominican_politician)
705432,Galla_Jayadev
705433,Daniel_Kidega
705448,Frederik_Wilhelm_Stabell
705453,Elez_Koçi
705455,Muhammad_Arif_Sarwari
70680,Jimmy_D._Long
705475,Vladimir_Polonsky
705479,Sébastien_Jumel
705485,Brian_Meyer_(politician)
705491,Eugene_Lies
705516,Alfonso_Guillermo_Bravo_y_Mier
705521,Michael_Allen_(California_politician)
705548,Eimantas_Grakauskas
705558,Mamy_Ranaivoniarivo
705598,John_Walker_(runner)
705620,Samuel_Frisching_(II)
70696,Ali_Mekdad
705637,Mustafa_Bello
705675,Christian_Nestor_Velo
705720,Antonia_Ax:son_Johnson
705731,Pitra_Neto
705747,Annelie_Enochson
705752,Friedrich_Wilhelm_Schnitzler
705766,John_Boehner
705811,Paulo_Freire
705829,László_Domokos
705843,Carl_L._Nippert
70751,Michael_Rosen
705848,Ortwin_Runde
705853,Thomas_Jefferson_(Caymanian_politician)
705891,Elwalid_Succariyeh
705897,Dubravka_Šuica
705910,Serge_Blanchard_Oba
705924,George_Jenkins_(Australian_politician)
705943,Ioannis_Zaimis
