node,year
571968.0,2007
435753.0,2007
57276.0,2007
577628.0,2007
943731.0,2007
361965.0,2007
591556.0,2007
59665.0,2007
598826.0,2007
599065.0,2007
600320.0,2007
613105.0,2007
615083.0,2007
50595.0,2007
1075636.0,2007
618692.0,2007
621933.0,2007
716726.0,2007
622866.0,2007
324875.0,2007
62306.0,2007
575831.0,2007
403743.0,2007
631899.0,2007
632701.0,2007
635330.0,2007
97984.0,2007
587939.0,2007
496728.0,2007
63903.0,2007
843788.0,2007
610689.0,2007
641363.0,2007
874604.0,2007
642435.0,2007
645132.0,2007
64686.0,2007
651313.0,2007
129262.0,2007
652723.0,2007
656055.0,2007
66821.0,2007
669685.0,2007
510344.0,2007
669748.0,2007
1111520.0,2007
674948.0,2007
10608.0,2007
678631.0,2007
1143415.0,2007
679459.0,2007
729323.0,2007
687751.0,2007
811356.0,2007
692832.0,2007
698304.0,2007
236124.0,2007
706434.0,2007
717933.0,2007
557365.0,2007
721934.0,2007
731277.0,2007
727701.0,2007
728301.0,2007
938819.0,2007
471598.0,2007
750472.0,2007
734204.0,2007
73622.0,2007
429499.0,2007
741742.0,2007
195992.0,2007
756259.0,2007
756845.0,2007
764136.0,2007
854491.0,2007
764505.0,2007
116750.0,2007
7690.0,2007
771723.0,2007
772139.0,2007
774489.0,2007
617724.0,2007
89919.0,2007
427230.0,2007
47654.0,2007
972881.0,2007
791552.0,2007
170104.0,2007
342900.0,2007
93087.0,2007
382120.0,2007
801397.0,2007
906337.0,2007
132348.0,2007
1032094.0,2007
917270.0,2007
919967.0,2007
812366.0,2007
799355.0,2007
821972.0,2007
822749.0,2007
824096.0,2007
857799.0,2007
834062.0,2007
313018.0,2007
1137095.0,2007
1010248.0,2007
845869.0,2007
489440.0,2007
846943.0,2007
369724.0,2007
848.0,2007
870450.0,2007
852828.0,2007
85502.0,2007
484778.0,2007
864441.0,2007
717407.0,2007
872523.0,2007
873276.0,2007
822366.0,2007
879007.0,2007
889.0,2007
900929.0,2007
904262.0,2007
904753.0,2007
905688.0,2007
870092.0,2007
738472.0,2007
917683.0,2007
918355.0,2007
422280.0,2007
1031810.0,2007
922677.0,2007
870552.0,2007
922862.0,2007
930289.0,2007
934344.0,2007
936482.0,2007
946609.0,2007
961442.0,2007
617771.0,2007
268368.0,2007
976799.0,2007
75301.0,2007
982.0,2007
191866.0,2007
984800.0,2007
300365.0,2007
988032.0,2007
989520.0,2007
992671.0,2007
179553.0,2007
1002478.0,2007
529048.0,2007
912584.0,2007
1008703.0,2007
193558.0,2007
317926.0,2007
1014728.0,2007
1042162.0,2007
1015822.0,2007
85771.0,2007
1018570.0,2007
1020719.0,2007
1021398.0,2007
871164.0,2007
1023705.0,2007
952082.0,2007
1029358.0,2007
1033813.0,2007
262640.0,2007
1035375.0,2007
200368.0,2007
1040641.0,2007
1042445.0,2007
1043006.0,2007
1045699.0,2007
104798.0,2007
1048958.0,2007
1048968.0,2007
910679.0,2007
1050291.0,2007
107637.0,2007
704211.0,2007
105717.0,2007
1024669.0,2007
39221.0,2007
271282.0,2007
127714.0,2007
262753.0,2007
1042449.0,2007
629009.0,2007
1061548.0,2007
615957.0,2007
1073984.0,2007
370023.0,2007
190656.0,2007
1076002.0,2007
651575.0,2007
1090402.0,2007
10930.0,2007
890880.0,2007
664312.0,2007
1098748.0,2007
795399.0,2007
110268.0,2007
1102861.0,2007
1104070.0,2007
973812.0,2007
1111909.0,2007
1113706.0,2007
913067.0,2007
111862.0,2007
689824.0,2007
1123644.0,2007
1124825.0,2007
1109150.0,2007
1126349.0,2007
349376.0,2007
736508.0,2007
1137470.0,2007
1100918.0,2007
1147282.0,2007
1153205.0,2007
1154174.0,2007
685085.0,2007
105722.0,2007
637587.0,2007
809970.0,2007
1154391.0,2007
333077.0,2007
1155003.0,2007
1158993.0,2007
1159270.0,2007
116109.0,2007
116446.0,2007
119372.0,2007
12182.0,2007
352310.0,2007
7963.0,2007
123757.0,2007
126304.0,2007
387147.0,2007
13239.0,2007
133387.0,2007
36202.0,2007
851973.0,2007
137255.0,2007
138524.0,2007
140615.0,2007
248147.0,2007
141462.0,2007
504627.0,2007
144679.0,2007
469438.0,2007
531602.0,2007
788857.0,2007
151376.0,2007
733239.0,2007
75546.0,2007
162234.0,2007
670516.0,2007
164826.0,2007
1691.0,2007
171363.0,2007
174766.0,2007
176960.0,2007
404021.0,2007
182009.0,2007
1832.0,2007
186154.0,2007
186966.0,2007
754486.0,2007
194541.0,2007
197474.0,2007
905653.0,2007
198442.0,2007
19850.0,2007
198879.0,2007
854905.0,2007
831326.0,2007
202239.0,2007
644046.0,2007
791432.0,2007
210955.0,2007
956474.0,2007
213803.0,2007
430384.0,2007
215671.0,2007
225233.0,2007
219272.0,2007
230006.0,2007
230038.0,2007
234472.0,2007
539718.0,2007
236976.0,2007
181278.0,2007
421134.0,2007
178816.0,2007
239464.0,2007
241641.0,2007
322870.0,2007
242500.0,2007
825763.0,2007
516081.0,2007
1053620.0,2007
958164.0,2007
246582.0,2007
766404.0,2007
248437.0,2007
870438.0,2007
249431.0,2007
250233.0,2007
373360.0,2007
413901.0,2007
272539.0,2007
903389.0,2007
272609.0,2007
820516.0,2007
274606.0,2007
279187.0,2007
527417.0,2007
285802.0,2007
266032.0,2007
587582.0,2007
287338.0,2007
288782.0,2007
600824.0,2007
301004.0,2007
30131.0,2007
54147.0,2007
92405.0,2007
502238.0,2007
31534.0,2007
317612.0,2007
317635.0,2007
823087.0,2007
325537.0,2007
822597.0,2007
328919.0,2007
106225.0,2007
333589.0,2007
534573.0,2007
797131.0,2007
351326.0,2007
352631.0,2007
356234.0,2007
1012262.0,2007
357988.0,2007
583327.0,2007
856122.0,2007
578458.0,2007
373005.0,2007
512633.0,2007
380249.0,2007
799986.0,2007
382948.0,2007
383336.0,2007
3854.0,2007
387496.0,2007
804076.0,2007
450412.0,2007
396101.0,2007
886136.0,2007
402434.0,2007
410225.0,2007
411506.0,2007
764041.0,2007
414919.0,2007
418026.0,2007
421589.0,2007
223261.0,2007
423618.0,2007
423841.0,2007
856133.0,2007
42462.0,2007
214852.0,2007
435579.0,2007
424637.0,2007
446961.0,2007
447987.0,2007
459477.0,2007
46083.0,2007
469559.0,2007
470144.0,2007
795058.0,2007
479996.0,2007
995045.0,2007
481883.0,2007
987403.0,2007
395613.0,2007
457757.0,2007
486019.0,2007
459017.0,2007
488351.0,2007
289713.0,2007
489331.0,2007
49917.0,2007
507994.0,2007
501792.0,2007
512857.0,2007
863235.0,2007
51414.0,2007
934508.0,2007
517521.0,2007
524306.0,2007
249096.0,2007
526318.0,2007
307056.0,2007
529301.0,2007
150756.0,2007
531344.0,2007
934142.0,2007
532048.0,2007
535512.0,2007
538622.0,2007
957445.0,2007
543098.0,2007
544162.0,2007
235748.0,2007
553873.0,2007
133003.0,2007
573419.0,2007
304762.0,2007
576915.0,2007
578740.0,2007
582973.0,2007
583334.0,2007
212978.0,2007
585347.0,2007
916979.0,2007
588770.0,2007
590771.0,2007
729121.0,2007
591479.0,2007
593704.0,2007
733306.0,2007
609800.0,2007
597395.0,2007
598068.0,2007
606124.0,2007
608175.0,2007
70663.0,2007
730316.0,2007
611140.0,2007
615715.0,2007
1122349.0,2007
627419.0,2007
632361.0,2007
543983.0,2007
63587.0,2007
644047.0,2007
748649.0,2007
649643.0,2007
650425.0,2007
654437.0,2007
919930.0,2007
662540.0,2007
788988.0,2007
666428.0,2007
1003207.0,2007
673387.0,2007
987468.0,2007
675652.0,2007
847373.0,2007
703466.0,2007
406022.0,2007
681466.0,2007
687252.0,2007
660017.0,2007
694422.0,2007
564286.0,2007
445069.0,2007
694862.0,2007
70008.0,2007
895157.0,2007
850200.0,2007
177387.0,2007
404255.0,2007
706296.0,2007
707962.0,2007
718295.0,2007
261444.0,2007
399866.0,2007
596034.0,2007
724448.0,2007
727186.0,2007
736894.0,2007
141321.0,2007
73866.0,2007
81672.0,2007
739064.0,2007
742152.0,2007
884766.0,2007
747541.0,2007
1841.0,2007
748561.0,2007
899775.0,2007
930324.0,2007
757171.0,2007
75813.0,2007
760176.0,2007
767115.0,2007
569876.0,2007
660558.0,2007
769892.0,2007
925394.0,2007
810008.0,2007
700278.0,2007
782033.0,2007
930069.0,2007
1122138.0,2007
790522.0,2007
793421.0,2007
795464.0,2007
796932.0,2007
797182.0,2007
1120373.0,2007
799530.0,2007
861314.0,2007
801269.0,2007
591043.0,2007
952953.0,2007
812433.0,2007
59526.0,2007
81742.0,2007
130125.0,2007
82255.0,2007
831600.0,2007
163411.0,2007
619107.0,2007
84494.0,2007
846282.0,2007
396034.0,2007
1112153.0,2007
350744.0,2007
965860.0,2007
694387.0,2007
856739.0,2007
856745.0,2007
85926.0,2007
86121.0,2007
940171.0,2007
862457.0,2007
870471.0,2007
871390.0,2007
86082.0,2007
669594.0,2007
874084.0,2007
668474.0,2007
876847.0,2007
878323.0,2007
879110.0,2007
651550.0,2007
883001.0,2007
883351.0,2007
885426.0,2007
134913.0,2007
88801.0,2007
399131.0,2007
89457.0,2007
897602.0,2007
254977.0,2007
60889.0,2007
908760.0,2007
908782.0,2007
912110.0,2007
916871.0,2007
924185.0,2007
924418.0,2007
707683.0,2007
672896.0,2007
932253.0,2007
933263.0,2007
827149.0,2007
933661.0,2007
940784.0,2007
943464.0,2007
944518.0,2007
253023.0,2007
949812.0,2007
95129.0,2007
960294.0,2007
9687.0,2007
290296.0,2007
986761.0,2007
989841.0,2007
989885.0,2007
951824.0,2007
214289.0,2007
992567.0,2007
995137.0,2007
995457.0,2007
996020.0,2007
50398.0,2007
996169.0,2007
100087.0,2007
964043.0,2007
705848.0,2007
100656.0,2007
1008543.0,2007
998662.0,2007
1008850.0,2007
1012851.0,2007
1018571.0,2007
424315.0,2007
1020009.0,2007
1021836.0,2007
697556.0,2007
1159628.0,2007
507942.0,2007
1034506.0,2007
549652.0,2007
1037163.0,2007
1037485.0,2007
1043731.0,2007
128464.0,2007
1047045.0,2007
1047886.0,2007
1047993.0,2007
105042.0,2007
996691.0,2007
1054246.0,2007
871175.0,2007
1055050.0,2007
1018413.0,2007
288097.0,2007
1056285.0,2007
424399.0,2007
1056855.0,2007
1057275.0,2007
444132.0,2007
1068008.0,2007
1068019.0,2007
1146824.0,2007
579508.0,2007
730250.0,2007
80207.0,2007
981726.0,2007
506462.0,2007
108517.0,2007
1088325.0,2007
1090708.0,2007
542609.0,2007
1157882.0,2007
1093861.0,2007
1101259.0,2007
1104482.0,2007
1144490.0,2007
1108970.0,2007
1066254.0,2007
1110742.0,2007
1111512.0,2007
1111570.0,2007
507831.0,2007
168895.0,2007
1115271.0,2007
648541.0,2007
1116002.0,2007
1116886.0,2007
268667.0,2007
8027.0,2007
111877.0,2007
1157464.0,2007
893675.0,2007
558844.0,2007
489738.0,2007
1121779.0,2007
1126737.0,2007
1128736.0,2007
766940.0,2007
1132956.0,2007
1087427.0,2007
664426.0,2007
1147238.0,2007
1147620.0,2007
1149816.0,2007
1150460.0,2007
1053411.0,2007
533893.0,2007
1158254.0,2007
1159426.0,2007
1160479.0,2007
1166994.0,2007
127870.0,2007
130993.0,2007
780056.0,2007
139228.0,2007
596087.0,2007
150034.0,2007
153786.0,2007
550299.0,2007
159989.0,2007
154704.0,2007
161653.0,2007
757067.0,2007
258854.0,2007
47666.0,2007
165782.0,2007
166077.0,2007
16853.0,2007
853801.0,2007
906778.0,2007
178668.0,2007
180387.0,2007
181196.0,2007
233807.0,2007
181297.0,2007
182423.0,2007
184442.0,2007
185872.0,2007
186666.0,2007
916395.0,2007
1867.0,2007
214694.0,2007
188010.0,2007
197614.0,2007
1068439.0,2007
202645.0,2007
203143.0,2007
205979.0,2007
20821.0,2007
350816.0,2007
213980.0,2007
216193.0,2007
216854.0,2007
845935.0,2007
217558.0,2007
22023.0,2007
285462.0,2007
22206.0,2007
226409.0,2007
570426.0,2007
226887.0,2007
231405.0,2007
785201.0,2007
1118773.0,2007
236239.0,2007
238055.0,2007
834974.0,2007
421185.0,2007
510435.0,2007
1096703.0,2007
250159.0,2007
25102.0,2007
255566.0,2007
330115.0,2007
256550.0,2007
360782.0,2007
257454.0,2007
259589.0,2007
87822.0,2007
656776.0,2007
260344.0,2007
261127.0,2007
152886.0,2007
279338.0,2007
280307.0,2007
47544.0,2007
282893.0,2007
283863.0,2007
837199.0,2007
286528.0,2007
291981.0,2007
615101.0,2007
294017.0,2007
938758.0,2007
298320.0,2007
420918.0,2007
308439.0,2007
2256.0,2007
308676.0,2007
984891.0,2007
905719.0,2007
361773.0,2007
318434.0,2007
902585.0,2007
319532.0,2007
323588.0,2007
323855.0,2007
230297.0,2007
842531.0,2007
331297.0,2007
246646.0,2007
334979.0,2007
71001.0,2007
336530.0,2007
337973.0,2007
422569.0,2007
340863.0,2007
942654.0,2007
377104.0,2007
346223.0,2007
955462.0,2007
351599.0,2007
364636.0,2007
365929.0,2007
840670.0,2007
367180.0,2007
369192.0,2007
468134.0,2007
29826.0,2007
828237.0,2007
360971.0,2007
373779.0,2007
380728.0,2007
741162.0,2007
38214.0,2007
386154.0,2007
391183.0,2007
1085361.0,2007
759436.0,2007
394293.0,2007
59937.0,2007
399383.0,2007
402822.0,2007
404645.0,2007
644718.0,2007
256218.0,2007
471350.0,2007
604669.0,2007
409013.0,2007
141528.0,2007
414926.0,2007
416248.0,2007
419539.0,2007
425569.0,2007
427256.0,2007
674001.0,2007
42759.0,2007
817310.0,2007
309126.0,2007
444337.0,2007
1119735.0,2007
430825.0,2007
957835.0,2007
431075.0,2007
442834.0,2007
443562.0,2007
373462.0,2007
443621.0,2007
449902.0,2007
868199.0,2007
453199.0,2007
669121.0,2007
461370.0,2007
650532.0,2007
461415.0,2007
463547.0,2007
46697.0,2007
470579.0,2007
470652.0,2007
470919.0,2007
112780.0,2007
477378.0,2007
826054.0,2007
996211.0,2007
480860.0,2007
503787.0,2007
492127.0,2007
795029.0,2007
48099.0,2007
407398.0,2007
22947.0,2007
492008.0,2007
495103.0,2007
600934.0,2007
498371.0,2007
499204.0,2007
499644.0,2007
501287.0,2007
501430.0,2007
53829.0,2007
504126.0,2007
1166771.0,2007
1098154.0,2007
510495.0,2007
424644.0,2007
903180.0,2007
588390.0,2007
519530.0,2007
681185.0,2007
709839.0,2007
410365.0,2007
528614.0,2007
445547.0,2007
535367.0,2007
537574.0,2007
538642.0,2007
542947.0,2007
902464.0,2007
544435.0,2007
495766.0,2007
779371.0,2007
555904.0,2007
440919.0,2007
558565.0,2007
558793.0,2007
1088986.0,2007
563051.0,2007
569337.0,2007
162159.0,2007
141347.0,2007
578701.0,2007
453169.0,2007
580352.0,2007
375628.0,2007
582525.0,2007
586852.0,2007
390305.0,2007
590116.0,2007
286552.0,2007
591266.0,2007
593469.0,2007
594725.0,2007
595439.0,2007
597381.0,2007
600304.0,2007
506874.0,2007
60152.0,2007
605196.0,2007
352716.0,2007
610100.0,2007
612999.0,2007
697780.0,2007
617743.0,2007
621253.0,2007
720569.0,2007
134763.0,2007
633605.0,2007
157758.0,2007
637483.0,2007
80736.0,2007
644562.0,2007
64570.0,2007
328504.0,2007
647799.0,2007
652736.0,2007
660005.0,2007
1057074.0,2007
867742.0,2007
210432.0,2007
677307.0,2007
677929.0,2007
1058043.0,2007
140009.0,2007
124857.0,2007
875852.0,2007
687411.0,2007
68747.0,2007
692285.0,2007
103689.0,2007
746433.0,2007
185038.0,2007
710867.0,2007
705991.0,2007
711.0,2007
599591.0,2007
714479.0,2007
715349.0,2007
718574.0,2007
719403.0,2007
570873.0,2007
720629.0,2007
722363.0,2007
722667.0,2007
724493.0,2007
827161.0,2007
906354.0,2007
971372.0,2007
730598.0,2007
731172.0,2007
736808.0,2007
738383.0,2007
169120.0,2007
740504.0,2007
747334.0,2007
752508.0,2007
753513.0,2007
230295.0,2007
675106.0,2007
1045778.0,2007
507961.0,2007
543680.0,2007
766157.0,2007
1115254.0,2007
770017.0,2007
397187.0,2007
772967.0,2007
776830.0,2007
777364.0,2007
778906.0,2007
787141.0,2007
670574.0,2007
451503.0,2007
2873.0,2007
791713.0,2007
580107.0,2007
818356.0,2007
819263.0,2007
82972.0,2007
257145.0,2007
76166.0,2007
658807.0,2007
840198.0,2007
843086.0,2007
845725.0,2007
933658.0,2007
852238.0,2007
858324.0,2007
858406.0,2007
864230.0,2007
627951.0,2007
865236.0,2007
865324.0,2007
871910.0,2007
874272.0,2007
19517.0,2007
875676.0,2007
878112.0,2007
883544.0,2007
88377.0,2007
886095.0,2007
1022644.0,2007
895717.0,2007
1043457.0,2007
899675.0,2007
904051.0,2007
904972.0,2007
703743.0,2007
913228.0,2007
596541.0,2007
930723.0,2007
150366.0,2007
895418.0,2007
936885.0,2007
986209.0,2007
937448.0,2007
94099.0,2007
942722.0,2007
673399.0,2007
959342.0,2007
971193.0,2007
964922.0,2007
96738.0,2007
864826.0,2007
99203.0,2007
994055.0,2007
99573.0,2007
51552.0,2007
997781.0,2007
998887.0,2007
1003303.0,2007
1004291.0,2007
1006804.0,2007
125699.0,2007
1009252.0,2007
1012517.0,2007
1013143.0,2007
720403.0,2007
911055.0,2007
226477.0,2007
37235.0,2007
130041.0,2007
1017167.0,2007
1021428.0,2007
1022187.0,2007
1022372.0,2007
306217.0,2007
1027839.0,2007
102869.0,2007
1031623.0,2007
1033457.0,2007
1038500.0,2007
1046012.0,2007
1050554.0,2007
1051091.0,2007
230365.0,2007
660442.0,2007
1060741.0,2007
770589.0,2007
1078877.0,2007
878160.0,2007
954395.0,2007
1086938.0,2007
1090868.0,2007
866031.0,2007
1091114.0,2007
1092347.0,2007
822551.0,2007
1095900.0,2007
109699.0,2007
1142231.0,2007
1098752.0,2007
1099389.0,2007
801691.0,2007
1099624.0,2007
545142.0,2007
1100709.0,2007
1115621.0,2007
1116471.0,2007
516099.0,2007
1117541.0,2007
104487.0,2007
1119588.0,2007
191696.0,2007
1120272.0,2007
1129295.0,2007
1132897.0,2007
232645.0,2007
132163.0,2007
239066.0,2007
1135480.0,2007
1136594.0,2007
1137514.0,2007
1147311.0,2007
1154501.0,2007
1046409.0,2007
1161986.0,2007
1162196.0,2007
117160.0,2007
119289.0,2007
987518.0,2007
127462.0,2007
662633.0,2007
131529.0,2007
132186.0,2007
212639.0,2007
133779.0,2007
790721.0,2007
134398.0,2007
137028.0,2007
138871.0,2007
138926.0,2007
260239.0,2007
532336.0,2007
151000.0,2007
645049.0,2007
913202.0,2007
629586.0,2007
944718.0,2007
600839.0,2007
165690.0,2007
168836.0,2007
568630.0,2007
175505.0,2007
177082.0,2007
368058.0,2007
177745.0,2007
511745.0,2007
359711.0,2007
178594.0,2007
185416.0,2007
188339.0,2007
191584.0,2007
555141.0,2007
203590.0,2007
208677.0,2007
210708.0,2007
218801.0,2007
451484.0,2007
224526.0,2007
169959.0,2007
227136.0,2007
520281.0,2007
879154.0,2007
231490.0,2007
235320.0,2007
235442.0,2007
251429.0,2007
255032.0,2007
258683.0,2007
577577.0,2007
260095.0,2007
264804.0,2007
415991.0,2007
265217.0,2007
265821.0,2007
266965.0,2007
268742.0,2007
269216.0,2007
271097.0,2007
284274.0,2007
920997.0,2007
282247.0,2007
284735.0,2007
291300.0,2007
291758.0,2007
299458.0,2007
44916.0,2007
300254.0,2007
301847.0,2007
301995.0,2007
955175.0,2007
305568.0,2007
162334.0,2007
156573.0,2007
316968.0,2007
318744.0,2007
11875.0,2007
330950.0,2007
558425.0,2007
333617.0,2007
334936.0,2007
919296.0,2007
499833.0,2007
339750.0,2007
993633.0,2007
34029.0,2007
343044.0,2007
781487.0,2007
345337.0,2007
899399.0,2007
345428.0,2007
642553.0,2007
346673.0,2007
821498.0,2007
759177.0,2007
712529.0,2007
352831.0,2007
434414.0,2007
363172.0,2007
127217.0,2007
266205.0,2007
21664.0,2007
374108.0,2007
376338.0,2007
767005.0,2007
376427.0,2007
699979.0,2007
381962.0,2007
383541.0,2007
397650.0,2007
538064.0,2007
392874.0,2007
374467.0,2007
401044.0,2007
868753.0,2007
819817.0,2007
39898.0,2007
408303.0,2007
866760.0,2007
408839.0,2007
409348.0,2007
599364.0,2007
410917.0,2007
411501.0,2007
66870.0,2007
414657.0,2007
417409.0,2007
428915.0,2007
697178.0,2007
159765.0,2007
980571.0,2007
439915.0,2007
442312.0,2007
442453.0,2007
327678.0,2007
444188.0,2007
682798.0,2007
776627.0,2007
532264.0,2007
699756.0,2007
935450.0,2007
457445.0,2007
45773.0,2007
374845.0,2007
458687.0,2007
45877.0,2007
853403.0,2007
46864.0,2007
536959.0,2007
473320.0,2007
476641.0,2007
481419.0,2007
487338.0,2007
492168.0,2007
499411.0,2007
501434.0,2007
502483.0,2007
504247.0,2007
507151.0,2007
508319.0,2007
170139.0,2007
51388.0,2007
519314.0,2007
1079757.0,2007
525598.0,2007
530168.0,2007
535482.0,2007
839369.0,2007
537168.0,2007
544714.0,2007
547295.0,2007
1010327.0,2007
552175.0,2007
555360.0,2007
938558.0,2007
779564.0,2007
751380.0,2007
565915.0,2007
567935.0,2007
572976.0,2007
226117.0,2007
508130.0,2007
591371.0,2007
592835.0,2007
247332.0,2007
59405.0,2007
595918.0,2007
59734.0,2007
602202.0,2007
607977.0,2007
968476.0,2007
615391.0,2007
204749.0,2007
620405.0,2007
616740.0,2007
970736.0,2007
619795.0,2007
625261.0,2007
628263.0,2007
714046.0,2007
49960.0,2007
1098437.0,2007
649728.0,2007
649914.0,2007
651788.0,2007
651795.0,2007
652931.0,2007
658044.0,2007
666683.0,2007
663435.0,2007
915174.0,2007
655458.0,2007
880258.0,2007
700436.0,2007
685930.0,2007
372186.0,2007
168556.0,2007
325184.0,2007
698937.0,2007
707666.0,2007
260035.0,2007
715789.0,2007
366347.0,2007
722806.0,2007
380016.0,2007
73422.0,2007
1109629.0,2007
736988.0,2007
738231.0,2007
741730.0,2007
745679.0,2007
995614.0,2007
678227.0,2007
753647.0,2007
756014.0,2007
760093.0,2007
913487.0,2007
770322.0,2007
756543.0,2007
991133.0,2007
417182.0,2007
1107074.0,2007
782130.0,2007
784681.0,2007
716335.0,2007
165528.0,2007
79391.0,2007
1063616.0,2007
797066.0,2007
804089.0,2007
931346.0,2007
808378.0,2007
808496.0,2007
80887.0,2007
811487.0,2007
812519.0,2007
828530.0,2007
81405.0,2007
921059.0,2007
818028.0,2007
275185.0,2007
820858.0,2007
825342.0,2007
84973.0,2007
850243.0,2007
935043.0,2007
966004.0,2007
675640.0,2007
833211.0,2007
581976.0,2007
919254.0,2007
671091.0,2007
863047.0,2007
868251.0,2007
869413.0,2007
874243.0,2007
876367.0,2007
885553.0,2007
460552.0,2007
889810.0,2007
898045.0,2007
898765.0,2007
453146.0,2007
631701.0,2007
905060.0,2007
909482.0,2007
909163.0,2007
921841.0,2007
596432.0,2007
927070.0,2007
333726.0,2007
949058.0,2007
260057.0,2007
961927.0,2007
969232.0,2007
969617.0,2007
96964.0,2007
972885.0,2007
652985.0,2007
982128.0,2007
1163188.0,2007
983714.0,2007
98676.0,2007
1089692.0,2007
1064425.0,2007
193046.0,2007
736187.0,2007
169203.0,2007
1081596.0,2007
714349.0,2007
1004152.0,2007
1004330.0,2007
389149.0,2007
84315.0,2007
1006812.0,2007
1013272.0,2007
1014316.0,2007
1018066.0,2007
1024276.0,2007
1106977.0,2007
1031024.0,2007
1039820.0,2007
989577.0,2007
417789.0,2007
937846.0,2007
1042301.0,2007
1043680.0,2007
1045116.0,2007
698249.0,2007
1045942.0,2007
866681.0,2007
1048145.0,2007
1063400.0,2007
1128249.0,2007
1056228.0,2007
572950.0,2007
1057662.0,2007
106012.0,2007
1069968.0,2007
40152.0,2007
824356.0,2007
1076750.0,2007
1087257.0,2007
1090497.0,2007
494429.0,2007
765126.0,2007
55642.0,2007
251539.0,2007
571691.0,2007
1098126.0,2007
658835.0,2007
1099274.0,2007
503521.0,2007
450107.0,2007
1107911.0,2007
1108792.0,2007
1140817.0,2007
353353.0,2007
1109528.0,2007
1109998.0,2007
27620.0,2007
175023.0,2007
1119279.0,2007
259368.0,2007
1120065.0,2007
487625.0,2007
1120908.0,2007
1123268.0,2007
1124721.0,2007
780162.0,2007
739616.0,2007
952458.0,2007
348479.0,2007
1122402.0,2007
1129819.0,2007
186532.0,2007
1132522.0,2007
1139635.0,2007
1141589.0,2007
622334.0,2007
1150902.0,2007
133947.0,2007
1151015.0,2007
272698.0,2007
21416.0,2007
808792.0,2007
1155670.0,2007
359934.0,2007
491970.0,2007
1157962.0,2007
1158948.0,2007
936296.0,2007
1160273.0,2007
1162304.0,2007
1163864.0,2007
1163964.0,2007
118440.0,2007
118540.0,2007
122055.0,2007
20697.0,2007
124003.0,2007
35997.0,2007
124927.0,2007
125874.0,2007
670107.0,2007
132148.0,2007
357873.0,2007
139208.0,2007
140310.0,2007
141201.0,2007
152223.0,2007
143870.0,2007
842149.0,2007
153026.0,2007
868171.0,2007
153618.0,2007
714986.0,2007
153916.0,2007
97668.0,2007
543655.0,2007
155187.0,2007
155945.0,2007
158086.0,2007
976318.0,2007
158298.0,2007
16092.0,2007
168001.0,2007
160149.0,2007
169584.0,2007
1138839.0,2007
54916.0,2007
576548.0,2007
188984.0,2007
248580.0,2007
193073.0,2007
198906.0,2007
868291.0,2007
200935.0,2007
551826.0,2007
202332.0,2007
20970.0,2007
249797.0,2007
398388.0,2007
210185.0,2007
600068.0,2007
210427.0,2007
215033.0,2007
215381.0,2007
231746.0,2007
166882.0,2007
232138.0,2007
232224.0,2007
987314.0,2007
234291.0,2007
234927.0,2007
24155.0,2007
363471.0,2007
244479.0,2007
247912.0,2007
250601.0,2007
460573.0,2007
251207.0,2007
48684.0,2007
1105937.0,2007
815460.0,2007
255503.0,2007
256193.0,2007
265136.0,2007
271025.0,2007
1120250.0,2007
276601.0,2007
735630.0,2007
278323.0,2007
80354.0,2007
106588.0,2007
355277.0,2007
111490.0,2007
287858.0,2007
845992.0,2007
28931.0,2007
691977.0,2007
431337.0,2007
299061.0,2007
1138700.0,2007
300444.0,2007
956822.0,2007
893938.0,2007
305675.0,2007
858075.0,2007
306057.0,2007
641483.0,2007
307207.0,2007
581896.0,2007
309181.0,2007
315491.0,2007
31646.0,2007
725554.0,2007
319355.0,2007
319616.0,2007
320063.0,2007
332779.0,2007
734576.0,2007
333195.0,2007
186204.0,2007
346553.0,2007
914201.0,2007
348081.0,2007
912409.0,2007
357373.0,2007
128632.0,2007
358936.0,2007
360587.0,2007
813547.0,2007
439569.0,2007
361234.0,2007
640067.0,2007
852705.0,2007
251329.0,2007
370700.0,2007
678243.0,2007
794820.0,2007
325412.0,2007
373952.0,2007
380345.0,2007
383615.0,2007
73095.0,2007
404960.0,2007
405034.0,2007
413642.0,2007
413764.0,2007
398361.0,2007
414554.0,2007
415256.0,2007
828130.0,2007
654175.0,2007
423471.0,2007
424771.0,2007
723896.0,2007
137589.0,2007
434612.0,2007
435074.0,2007
444168.0,2007
454050.0,2007
454937.0,2007
457184.0,2007
466041.0,2007
1166508.0,2007
477015.0,2007
488346.0,2007
492715.0,2007
772587.0,2007
493765.0,2007
495442.0,2007
499942.0,2007
501095.0,2007
231895.0,2007
506661.0,2007
506803.0,2007
136768.0,2007
253845.0,2007
51491.0,2007
516438.0,2007
518214.0,2007
587659.0,2007
519791.0,2007
519992.0,2007
520077.0,2007
520273.0,2007
522821.0,2007
1125524.0,2007
694606.0,2007
103380.0,2007
925246.0,2007
5445.0,2007
546188.0,2007
932654.0,2007
203504.0,2007
551940.0,2007
555828.0,2007
559557.0,2007
376120.0,2007
574087.0,2007
57429.0,2007
1007262.0,2007
579222.0,2007
609331.0,2007
581628.0,2007
856950.0,2007
597572.0,2007
593943.0,2007
393309.0,2007
72360.0,2007
595014.0,2007
1046748.0,2007
597284.0,2007
