names_u,names_q
Vittorio_Emanuele_Orlando,Vittorio_Emanuele_Orlando
Paul_O'Dwyer,Paul_O%27Dwyer
Subhashini_Ali,Subhashini_Ali
Lyndon_LaRouche,Lyndon_LaRouche
Richard_Heales,Richard_Heales
Nouri_al-Maliki,Nouri_al-Maliki
Charles_Sousa,Charles_Sousa
John_O'Leary_(Gaelic_footballer),John_O%27Leary_%28Gaelic_footballer%29
Josip_Frank,Josip_Frank
L._Ganesan,L._Ganesan
Mir_Akbar_Khyber,Mir_Akbar_Khyber
Albert_Anderson_(politician),Albert_Anderson_%28politician%29
Edward_Greenspan,Edward_Greenspan
Joseph_Heine,Joseph_Heine
Alejo_Peyret,Alejo_Peyret
Tevi_Troy,Tevi_Troy
Dirk_Kempthorne,Dirk_Kempthorne
Gunnar_Knudsen,Gunnar_Knudsen
Olav_Aslakson_Versto,Olav_Aslakson_Versto
Ed_Derwinski,Ed_Derwinski
Constance_A._Howard,Constance_A._Howard
Zang_Shiyi,Zang_Shiyi
Le_Mamea_Ropati,Le_Mamea_Ropati
C._Sittampalam,C._Sittampalam
Tadashi_Kuranari,Tadashi_Kuranari
Ismail_Fahmi,Ismail_Fahmi
Marvin_Mandel,Marvin_Mandel
Stephen_Six,Stephen_Six
Hans_Dijkstal,Hans_Dijkstal
Jabulani_Sibanda,Jabulani_Sibanda
Lin_Chia-lung,Lin_Chia-lung
David_Hall_(Australian_politician),David_Hall_%28Australian_politician%29
Henri_Emmanuelli,Henri_Emmanuelli
Bob_Litherland,Bob_Litherland
Walter_Lini,Walter_Lini
Mohamed_Rahmat,Mohamed_Rahmat
Anne-Marie_Idrac,Anne-Marie_Idrac
Chia_Thye_Poh,Chia_Thye_Poh
Thaksin_Shinawatra,Thaksin_Shinawatra
Blanca_Canales,Blanca_Canales
Jim_Roth,Jim_Roth
Tom_Tunney,Tom_Tunney
Gilbert_Burnet,Gilbert_Burnet
Maran_Brang_Seng,Maran_Brang_Seng
Thomas_G._Courtney,Thomas_G._Courtney
Igor_Chudinov,Igor_Chudinov
Alan_Eagleson,Alan_Eagleson
Yasuo_Fukuda,Yasuo_Fukuda
Dimosthenis_Dogkas,Dimosthenis_Dogkas
Daniel_T._Jewett,Daniel_T._Jewett
P._Ramamurthi,P._Ramamurthi
Boris_Souvarine,Boris_Souvarine
Howard_C._Belton,Howard_C._Belton
Jimmy_Deenihan,Jimmy_Deenihan
Marc_Bazin,Marc_Bazin
Mary_Easson,Mary_Easson
Racho_Petrov,Racho_Petrov
Manuel_Candamo,Manuel_Candamo
Mary_Beth_Cahill,Mary_Beth_Cahill
Eugene_Crean,Eugene_Crean
Ruffy_Biazon,Ruffy_Biazon
Charles_Haughey,Charles_Haughey
Iccho_Itoh,Iccho_Itoh
Anne_Northup,Anne_Northup
Peter_Reith,Peter_Reith
Diane_E._Benson,Diane_E._Benson
Carlo_Lazzarini,Carlo_Lazzarini
Robert_Hotung,Robert_Hotung
Zhou_Ziqi,Zhou_Ziqi
Safwat_El-Sherif,Safwat_El-Sherif
Johan_Syrstad,Johan_Syrstad
Augustus_F._Hawkins,Augustus_F._Hawkins
Ashford_Sinanan,Ashford_Sinanan
Alexander_Svanidze,Alexander_Svanidze
Shwe_Mann,Shwe_Mann
Joseph_Pearce,Joseph_Pearce
Jack_de_Vries,Jack_de_Vries
Charles_Mathias,Charles_Mathias
G._K._Moopanar,G._K._Moopanar
Hsieh_Tung-min,Hsieh_Tung-min
Raymond_Mboulou,Raymond_Mboulou
Dirk_Stikker,Dirk_Stikker
Beatriz_Allende,Beatriz_Allende
Bob_Dole,Bob_Dole
José_de_Alencar,Jos%C3%A9_de_Alencar
Albert_Edward_Ismail_Yelda,Albert_Edward_Ismail_Yelda
Laurence_Ginnell,Laurence_Ginnell
Vijayakanth,Vijayakanth
Mohamed_Ghannouchi,Mohamed_Ghannouchi
Edwards_Barham,Edwards_Barham
Francis_Seow,Francis_Seow
Hassan_Zia-Zarifi,Hassan_Zia-Zarifi
Francesco_Rutelli,Francesco_Rutelli
Lucas_Alamán,Lucas_Alam%C3%A1n
Norman_Manley,Norman_Manley
Mary_Delahunty,Mary_Delahunty
Ptolemy_Reid,Ptolemy_Reid
Atiku_Abubakar,Atiku_Abubakar
Hans-Joachim_von_Merkatz,Hans-Joachim_von_Merkatz
Urban_Hansen,Urban_Hansen
P._Jeevanandham,P._Jeevanandham
Ivan_Franko,Ivan_Franko
Ntare_V_of_Burundi,Ntare_V_of_Burundi
Jean-Pierre_Soisson,Jean-Pierre_Soisson
Chris_Wall,Chris_Wall
Kang_Song-san,Kang_Song-san
Veliyam_Bharghavan,Veliyam_Bharghavan
Agnes_van_Ardenne,Agnes_van_Ardenne
Guram_Sharadze,Guram_Sharadze
Vidar_Brynsplass,Vidar_Brynsplass
Gustav_Adolf_Deissmann,Gustav_Adolf_Deissmann
Charles_B._Bellinger,Charles_B._Bellinger
Didjob_Divungi_Di_Ndinge,Didjob_Divungi_Di_Ndinge
Ponatshego_Kedikilwe,Ponatshego_Kedikilwe
Paulo_Zucula,Paulo_Zucula
Deng_Xiaoping,Deng_Xiaoping
John_G._Schwegmann,John_G._Schwegmann
Chen_Xitong,Chen_Xitong
Tanaka_Giichi,Tanaka_Giichi
Deniz_Baykal,Deniz_Baykal
Vojislav_Brajović,Vojislav_Brajovi%C4%87
Adan_Ahmed_Elmi,Adan_Ahmed_Elmi
Brian_K._McHale,Brian_K._McHale
Andrew_Jackson,Andrew_Jackson
Therese_Ridge,Therese_Ridge
George_Samis,George_Samis
Jaime_Castro_Castro,Jaime_Castro_Castro
Daniel_Patrick_Moynihan,Daniel_Patrick_Moynihan
Tasha_Kheiriddin,Tasha_Kheiriddin
James_G._Fulton,James_G._Fulton
Ernst_Henrici,Ernst_Henrici
Christian_Sautter,Christian_Sautter
Victor_Halley,Victor_Halley
Bao_Chao,Bao_Chao
James_Dixon,James_Dixon
Ken_Cuccinelli,Ken_Cuccinelli
Vic_Dhillon,Vic_Dhillon
Joan_Leemhuis-Stout,Joan_Leemhuis-Stout
Zaid_Ibrahim,Zaid_Ibrahim
Raul_Roco,Raul_Roco
Friedrich_Jeckeln,Friedrich_Jeckeln
Bai_Keming,Bai_Keming
"Florence_Horsbrugh,_Baroness_Horsbrugh",Florence_Horsbrugh%2C_Baroness_Horsbrugh
Gabriel_Milan,Gabriel_Milan
Manuel_Zeno_Gandía,Manuel_Zeno_Gand%C3%ADa
Stewart_Gore-Browne,Stewart_Gore-Browne
Craig_L._Rice,Craig_L._Rice
Henri_Story,Henri_Story
Ferdinand_Barrot,Ferdinand_Barrot
Gene_Sperling,Gene_Sperling
Teresa_Patrício_de_Gouveia,Teresa_Patr%C3%ADcio_de_Gouveia
Stanley_Knowles,Stanley_Knowles
Paul_Kirchhof,Paul_Kirchhof
Ruth_Hanna_McCormick,Ruth_Hanna_McCormick
John_Deasy_(Fine_Gael_politician),John_Deasy_%28Fine_Gael_politician%29
Peter_Florin,Peter_Florin
Emmeline_Pankhurst,Emmeline_Pankhurst
Robert_Bacon,Robert_Bacon
Karl_Helfferich,Karl_Helfferich
John_Clarke_Davison,John_Clarke_Davison
Manuel_Teixeira_Gomes,Manuel_Teixeira_Gomes
Alfredo_Baquerizo,Alfredo_Baquerizo
Dzhuma_Durdy_Karayev,Dzhuma_Durdy_Karayev
Wilhelm_Niklas,Wilhelm_Niklas
Frederic_Creswell,Frederic_Creswell
James_Leahy,James_Leahy
Carlos_Lacerda,Carlos_Lacerda
Thomas_E._Hutchins,Thomas_E._Hutchins
Pedro_Solbes,Pedro_Solbes
James_Chambers_(politician),James_Chambers_%28politician%29
David_Pratt_(politician),David_Pratt_%28politician%29
Gabriel_de_Broglie,Gabriel_de_Broglie
Viktor_Nogin,Viktor_Nogin
Erich_Koch-Weser,Erich_Koch-Weser
Pekka_Haavisto,Pekka_Haavisto
Dov_Yosef,Dov_Yosef
Gunnar_Myrdal,Gunnar_Myrdal
Billy_Boles,Billy_Boles
Yinxiang_(prince),Yinxiang_%28prince%29
Ericq_Pierre,Ericq_Pierre
Ernesto_Ruffo_Appel,Ernesto_Ruffo_Appel
H._B._Higgins,H._B._Higgins
Mark_Arbib,Mark_Arbib
Bernard_S._Cohen,Bernard_S._Cohen
Philip_James_Woods,Philip_James_Woods
Faimalaga_Luka,Faimalaga_Luka
Stephen_King-Hall,Stephen_King-Hall
Maaouya_Ould_Sid'Ahmed_Taya,Maaouya_Ould_Sid%27Ahmed_Taya
Ken_Salazar,Ken_Salazar
Phil_Crane,Phil_Crane
Glenn_Barr,Glenn_Barr
Nilde_Iotti,Nilde_Iotti
Ralph_M._Holman,Ralph_M._Holman
A._B._A._Ghani_Khan_Choudhury,A._B._A._Ghani_Khan_Choudhury
Phoolan_Devi,Phoolan_Devi
John_Brown_Francis,John_Brown_Francis
Nick_Rahall,Nick_Rahall
Albert_Dekker,Albert_Dekker
Herbert_Backe,Herbert_Backe
Fredrick_Federley,Fredrick_Federley
Rekayi_Tangwena,Rekayi_Tangwena
Justin_P._Wilson,Justin_P._Wilson
Jean-Claude_Van_Cauwenberghe,Jean-Claude_Van_Cauwenberghe
Themba_Maseko,Themba_Maseko
Mina_Nguyen,Mina_Nguyen
Giorgi_Gvazava,Giorgi_Gvazava
Refik_Saydam,Refik_Saydam
Nancy_Farmer_(politician),Nancy_Farmer_%28politician%29
Christian_Paul_(politician),Christian_Paul_%28politician%29
Alexi_Giannoulias,Alexi_Giannoulias
Robert_Draba,Robert_Draba
Andrew_Fountaine,Andrew_Fountaine
Chiranjeevi,Chiranjeevi
N._T._Rama_Rao,N._T._Rama_Rao
Colin_M._Simpson,Colin_M._Simpson
Richard_Boyd_Barrett,Richard_Boyd_Barrett
Gianni_Baget_Bozzo,Gianni_Baget_Bozzo
Konstantinos_Tsatsos,Konstantinos_Tsatsos
C._Edward_Middlebrooks,C._Edward_Middlebrooks
Norodom_Rattana_Devi,Norodom_Rattana_Devi
Michael_Hayes_(politician),Michael_Hayes_%28politician%29
Dimitar_Rizov,Dimitar_Rizov
Charlie_Wilson_(Ohio_politician),Charlie_Wilson_%28Ohio_politician%29
Juan_Bustos,Juan_Bustos
Malachy_McGurran,Malachy_McGurran
Charles_de_Broqueville,Charles_de_Broqueville
Mike_Sodrel,Mike_Sodrel
Iuliu_Maniu,Iuliu_Maniu
Claire_Shulman,Claire_Shulman
T._Coleman_du_Pont,T._Coleman_du_Pont
Frank_Mazzilli,Frank_Mazzilli
Kenneth_Robinson,Kenneth_Robinson
Ali_Muhammad_Rashidi,Ali_Muhammad_Rashidi
Jack_Carter_(politician),Jack_Carter_%28politician%29
Antoni_Rovira_i_Virgili,Antoni_Rovira_i_Virgili
Julian_Klaczko,Julian_Klaczko
Walter_Audisio,Walter_Audisio
Manuel_Flores_Mora,Manuel_Flores_Mora
Michael_Coutts-Trotter,Michael_Coutts-Trotter
Shapour_Bakhtiar,Shapour_Bakhtiar
Nelson_Oduber,Nelson_Oduber
Teresita_Quintela,Teresita_Quintela
Yitzhak_Rafael,Yitzhak_Rafael
Bas_de_Gaay_Fortman,Bas_de_Gaay_Fortman
Tony_Ianno,Tony_Ianno
Saara_Kuugongelwa,Saara_Kuugongelwa
Albert_Gardiner,Albert_Gardiner
Eduardo_Lapi,Eduardo_Lapi
Lito_Atienza,Lito_Atienza
Edwin_P._Morrow,Edwin_P._Morrow
Cecil_G._Murgatroyd,Cecil_G._Murgatroyd
Nor_Mohamed_Yakcop,Nor_Mohamed_Yakcop
Saleh_Meki,Saleh_Meki
Volk_Meditsch,Volk_Meditsch
Steven_Fletcher_(politician),Steven_Fletcher_%28politician%29
John_Horgan_(Canadian_politician),John_Horgan_%28Canadian_politician%29
Mel_Carnahan,Mel_Carnahan
Otto_Bauer,Otto_Bauer
Tavau_Teii,Tavau_Teii
Leonard_Jarvis,Leonard_Jarvis
Joseph_Saidu_Momoh,Joseph_Saidu_Momoh
Rubi_Noor,Rubi_Noor
Lauri_Kristian_Relander,Lauri_Kristian_Relander
Roh_Tae-woo,Roh_Tae-woo
Oona_King,Oona_King
Trevor_Manuel,Trevor_Manuel
James_Whitfield_Williamson,James_Whitfield_Williamson
Griselda_Tessio,Griselda_Tessio
Adolf_Marschall_von_Bieberstein,Adolf_Marschall_von_Bieberstein
Aburizal_Bakrie,Aburizal_Bakrie
Albert_Hale,Albert_Hale
Feleknas_Uca,Feleknas_Uca
Willi_Dehnkamp,Willi_Dehnkamp
Marcello_Pera,Marcello_Pera
Margaret_Alva,Margaret_Alva
Steve_Israel,Steve_Israel
Riccardo_Nencini,Riccardo_Nencini
Dariush_Forouhar,Dariush_Forouhar
Moses_Bloom,Moses_Bloom
Hoshyar_Zebari,Hoshyar_Zebari
Kemoh_Fadika,Kemoh_Fadika
Jerry_Apodaca,Jerry_Apodaca
Ji_Bingxuan,Ji_Bingxuan
Xiong_Xiling,Xiong_Xiling
Shakeel_Ahmad,Shakeel_Ahmad
Antoine_Wehenkel,Antoine_Wehenkel
Behzad_Nabavi,Behzad_Nabavi
Burhanuddin_Rabbani,Burhanuddin_Rabbani
Yoyoy_Villame,Yoyoy_Villame
Jason_Bartlett_(politician),Jason_Bartlett_%28politician%29
Keith_Norton,Keith_Norton
Gordon_Samuels,Gordon_Samuels
Katie_Hall,Katie_Hall
Marten_Kapewasha,Marten_Kapewasha
Bai_Chongxi,Bai_Chongxi
Sulaiman_Layeq,Sulaiman_Layeq
Michael_J._Michot,Michael_J._Michot
John_E._Reyburn,John_E._Reyburn
Ebilun,Ebilun
Stephen_Williams_(politician),Stephen_Williams_%28politician%29
H._A._Sinclair_de_Rochemont,H._A._Sinclair_de_Rochemont
Liu_Yandong,Liu_Yandong
Henry_Campbell-Bannerman,Henry_Campbell-Bannerman
Justin_Trudeau,Justin_Trudeau
I._T._A._Wallace-Johnson,I._T._A._Wallace-Johnson
Gary_Beard,Gary_Beard
Peter_Bercovitch,Peter_Bercovitch
Mireya_Moscoso,Mireya_Moscoso
Dmytro_Tabachnyk,Dmytro_Tabachnyk
Kristian_Mauritz_Mustad,Kristian_Mauritz_Mustad
Rhodri_Glyn_Thomas,Rhodri_Glyn_Thomas
Kausar_Niazi,Kausar_Niazi
Percy_Stewart,Percy_Stewart
Henri_Gout,Henri_Gout
Alexander_Pechtold,Alexander_Pechtold
Wayne_Lessard,Wayne_Lessard
Nadendla_Bhaskara_Rao,Nadendla_Bhaskara_Rao
Hector_Barreto,Hector_Barreto
Louis_E._Graham,Louis_E._Graham
Kai_Abdul_Foday,Kai_Abdul_Foday
Varun_Gandhi,Varun_Gandhi
Garry_Kasparov,Garry_Kasparov
Hans_Filbinger,Hans_Filbinger
Michelle_Rhee,Michelle_Rhee
Ary_dos_Santos,Ary_dos_Santos
Azimi_Daim,Azimi_Daim
Penny_Pritzker,Penny_Pritzker
Herman_Wijffels,Herman_Wijffels
Krishan_Bheel,Krishan_Bheel
Stephen_Twigg,Stephen_Twigg
Manuel_Ezequiel_Bruzual,Manuel_Ezequiel_Bruzual
David_Edwards_(Oregon_politician),David_Edwards_%28Oregon_politician%29
Grigore_Gafencu,Grigore_Gafencu
Kim_Atienza,Kim_Atienza
Chris_Kolb,Chris_Kolb
Andrew_Gwynne,Andrew_Gwynne
Parren_Mitchell,Parren_Mitchell
Matt_McCoy_(politician),Matt_McCoy_%28politician%29
Beth_Bye,Beth_Bye
Keo_Puth_Rasmey,Keo_Puth_Rasmey
Muhammad_Haji_Ibrahim_Egal,Muhammad_Haji_Ibrahim_Egal
Nicholas_Biwott,Nicholas_Biwott
Raymond_Telles,Raymond_Telles
Christopher_de_Leon,Christopher_de_Leon
Pastor_Coronel,Pastor_Coronel
Charles_Millon,Charles_Millon
Rajnath_Singh,Rajnath_Singh
Malachy_Bowes_Daly,Malachy_Bowes_Daly
Raymond_Forni,Raymond_Forni
Brenda_Halloran,Brenda_Halloran
Alexander_Contee_Hanson,Alexander_Contee_Hanson
David_McClarty,David_McClarty
Tom_Stevens_(politician),Tom_Stevens_%28politician%29
Jon_S._Cardin,Jon_S._Cardin
Jack_Layton,Jack_Layton
William_Goebel,William_Goebel
K._E._Krishnamurthy,K._E._Krishnamurthy
Jakob_Wilhelm_Hauer,Jakob_Wilhelm_Hauer
John_Ali,John_Ali
Leoluca_Orlando,Leoluca_Orlando
Jack_B._Johnson,Jack_B._Johnson
Élisabeth_Guigou,%C3%89lisabeth_Guigou
Ricardo_Colombi,Ricardo_Colombi
Michael_Heseltine,Michael_Heseltine
Vilas_Muttemwar,Vilas_Muttemwar
Krim_Belkacem,Krim_Belkacem
Khaled_Yashruti,Khaled_Yashruti
Thomas_Andrew_Polson,Thomas_Andrew_Polson
Adelino_Amaro_da_Costa,Adelino_Amaro_da_Costa
Lynn_Morley_Martin,Lynn_Morley_Martin
Jaka_Mwambi,Jaka_Mwambi
Alessandro_Pavolini,Alessandro_Pavolini
Alan_McFarland,Alan_McFarland
Unity_Mitford,Unity_Mitford
Albert_Kan-Dapaah,Albert_Kan-Dapaah
Peter_Russell_(politician),Peter_Russell_%28politician%29
Omar_Asghar_Khan,Omar_Asghar_Khan
Bernard_Kincaid,Bernard_Kincaid
Christos_Stefanopoulos,Christos_Stefanopoulos
Mogens_Lykketoft,Mogens_Lykketoft
Valdo_Spini,Valdo_Spini
William_Nicholson_(Australian_politician),William_Nicholson_%28Australian_politician%29
Anatoly_Chubais,Anatoly_Chubais
Inessa_Armand,Inessa_Armand
Margo_Frasier,Margo_Frasier
Chiang_Wei-kuo,Chiang_Wei-kuo
Lorraine_Hunt,Lorraine_Hunt
Jeffrey_Nape,Jeffrey_Nape
Muhammad_Khan_Junejo,Muhammad_Khan_Junejo
Thomas_Willing,Thomas_Willing
Yitzhak-Meir_Levin,Yitzhak-Meir_Levin
Enn_Kokk,Enn_Kokk
Aksel_Larsen,Aksel_Larsen
Chai_Trong-rong,Chai_Trong-rong
Nawaz_Sharif,Nawaz_Sharif
Peter_I._Blute,Peter_I._Blute
Helena_Frisk,Helena_Frisk
Janardhana_Poojary,Janardhana_Poojary
Gustaf_Mauritz_Armfelt,Gustaf_Mauritz_Armfelt
Jesse_Johnson_(politician),Jesse_Johnson_%28politician%29
Horst_Mahler,Horst_Mahler
Glenn_Sterle,Glenn_Sterle
Sempronius_H._Boyd,Sempronius_H._Boyd
James_Gilhooly,James_Gilhooly
Dai_Davies_(politician),Dai_Davies_%28politician%29
Li_Na_(daughter_of_Mao_Zedong),Li_Na_%28daughter_of_Mao_Zedong%29
Pauline_Jarman,Pauline_Jarman
George_A._Cincotta,George_A._Cincotta
Roald_Sagdeev,Roald_Sagdeev
Pat_Toomey,Pat_Toomey
Zev_Yaroslavsky,Zev_Yaroslavsky
Ernie_Jamison,Ernie_Jamison
Chris_John,Chris_John
Barbara_Lett-Simmons,Barbara_Lett-Simmons
Norodom_Ranariddh,Norodom_Ranariddh
Jan_Kees_de_Jager,Jan_Kees_de_Jager
Thami_El_Glaoui,Thami_El_Glaoui
Paul_Okalik,Paul_Okalik
Uriash_Puqiqnak,Uriash_Puqiqnak
Orison_Rudolph_Aggrey,Orison_Rudolph_Aggrey
James_Brochin,James_Brochin
Chen_Xilian,Chen_Xilian
Enoch_Teye_Mensah,Enoch_Teye_Mensah
Joseph_Garang,Joseph_Garang
Peder_Nikolai_Leier_Jacobsen,Peder_Nikolai_Leier_Jacobsen
David_Kilgour,David_Kilgour
Margit_Schiøtt,Margit_Schi%C3%B8tt
Scott_Bundgaard,Scott_Bundgaard
Bernhard_M._Jacobsen,Bernhard_M._Jacobsen
Luis_Alva_Castro,Luis_Alva_Castro
Jim_Clyburn,Jim_Clyburn
Ineke_van_Gent,Ineke_van_Gent
Franz_Ritter_von_Epp,Franz_Ritter_von_Epp
Kemoh_Sesay,Kemoh_Sesay
Emmet_O'Neal_(Kentucky),Emmet_O%27Neal_%28Kentucky%29
Hudson_Austin,Hudson_Austin
Shahab_Sheikh_Nuri,Shahab_Sheikh_Nuri
Corneliu_Vadim_Tudor,Corneliu_Vadim_Tudor
Abdul_Salam_Arif,Abdul_Salam_Arif
Eugene_Dennis,Eugene_Dennis
Bruno_Fortichiari,Bruno_Fortichiari
Uddhav_Thackeray,Uddhav_Thackeray
Gobind_Singh_Deo,Gobind_Singh_Deo
James_A._McDougall,James_A._McDougall
Ilse_Aigner,Ilse_Aigner
Gustavo_Petro,Gustavo_Petro
Carlos_Vallejos_Sologuren,Carlos_Vallejos_Sologuren
Mohammed_Shakir_(Iraqi_politician),Mohammed_Shakir_%28Iraqi_politician%29
Kenneth_Maryboy,Kenneth_Maryboy
Takashi_Kawamura_(politician),Takashi_Kawamura_%28politician%29
Peter_Ala_Adjetey,Peter_Ala_Adjetey
John_T._Stuart,John_T._Stuart
John_Cullerton,John_Cullerton
Tansu_Çiller,Tansu_%C3%87iller
James_Beauttah,James_Beauttah
Dexter_Lehtinen,Dexter_Lehtinen
Mike_Woodin,Mike_Woodin
Christian_Torber_Hegge_Geelmuyden,Christian_Torber_Hegge_Geelmuyden
Teatao_Teannaki,Teatao_Teannaki
Jim_Wilson_(UK_politician),Jim_Wilson_%28UK_politician%29
Mark_McArdle,Mark_McArdle
Thor_Gjermund_Eriksen,Thor_Gjermund_Eriksen
Afonso_Costa,Afonso_Costa
Ted_Kennedy,Ted_Kennedy
Dudley_C._Haskell,Dudley_C._Haskell
Eloise_Baza,Eloise_Baza
Soong_Ching-ling,Soong_Ching-ling
Hannibal,Hannibal
Alexandros_Diomidis,Alexandros_Diomidis
Liliana_Negre_de_Alonso,Liliana_Negre_de_Alonso
Leonhard_Christian_Borchgrevink_Holmboe,Leonhard_Christian_Borchgrevink_Holmboe
Carol_Berman,Carol_Berman
Lady_Cynthia_Mosley,Lady_Cynthia_Mosley
Valko_Chervenkov,Valko_Chervenkov
Manuel_Rosales,Manuel_Rosales
Ed_Murray_(Washington_politician),Ed_Murray_%28Washington_politician%29
Periyar_E._V._Ramasamy,Periyar_E._V._Ramasamy
Umberto_Barulli,Umberto_Barulli
Owen_Carron,Owen_Carron
Nhial_Deng_Nhial,Nhial_Deng_Nhial
John_Minihan_(politician),John_Minihan_%28politician%29
Sabri_al-Asali,Sabri_al-Asali
Juan_Bautista_Ceballos,Juan_Bautista_Ceballos
Joseph_Nolan,Joseph_Nolan
Arthur_Capper,Arthur_Capper
Oleg_Basilashvili,Oleg_Basilashvili
Xavier_Romeu,Xavier_Romeu
Sandra_Lee-Vercoe,Sandra_Lee-Vercoe
Zbigniew_Ziobro,Zbigniew_Ziobro
Ali_Kafi,Ali_Kafi
Virbhadra_Singh,Virbhadra_Singh
Talmadge_Branch,Talmadge_Branch
Stepan_Bandera,Stepan_Bandera
Frank_Collin,Frank_Collin
Barbara_Goodman,Barbara_Goodman
Bob_Menendez,Bob_Menendez
Annette_Penhaligon,Annette_Penhaligon
Luis_Alberto_Riart,Luis_Alberto_Riart
Antti_Kalliomäki,Antti_Kalliom%C3%A4ki
Dem_I._Dobrescu,Dem_I._Dobrescu
Alejandro_Foxley,Alejandro_Foxley
Julio_Cobos,Julio_Cobos
Robert_Schliske,Robert_Schliske
Ronald_Bunting,Ronald_Bunting
Max_van_den_Berg,Max_van_den_Berg
Theodore_Orji,Theodore_Orji
Eustorgio_Salgar,Eustorgio_Salgar
Luca_Coscioni,Luca_Coscioni
Serhiy_Yefremov,Serhiy_Yefremov
Edem_Kodjo,Edem_Kodjo
Gerd-Liv_Valla,Gerd-Liv_Valla
Richard_Declerck,Richard_Declerck
Moshe_Kahlon,Moshe_Kahlon
James_To,James_To
Bob_Ehrlich,Bob_Ehrlich
Karl_Carstens,Karl_Carstens
Maulvi_Tamizuddin_Khan,Maulvi_Tamizuddin_Khan
Paul_Schnabel,Paul_Schnabel
Nadine_Dorries,Nadine_Dorries
Tengku_Razaleigh_Hamzah,Tengku_Razaleigh_Hamzah
Kalevi_Sorsa,Kalevi_Sorsa
Suleyman_Kerimov,Suleyman_Kerimov
Vicente_Gallo,Vicente_Gallo
Roh_Moo-hyun,Roh_Moo-hyun
Joker_Arroyo,Joker_Arroyo
Yaw_Osafo-Marfo,Yaw_Osafo-Marfo
Henry_Dodge,Henry_Dodge
Simon_Milton_(politician),Simon_Milton_%28politician%29
Richard_Barnes_(British_politician),Richard_Barnes_%28British_politician%29
Sun_Shiyi,Sun_Shiyi
Charles_Wesley_Turnbull,Charles_Wesley_Turnbull
Denis_Bowes_Daly,Denis_Bowes_Daly
Ramswaroop_Verma,Ramswaroop_Verma
Lim_Kim_San,Lim_Kim_San
Orlando_Parga,Orlando_Parga
Hakim_Taniwal,Hakim_Taniwal
Marco_Cappato,Marco_Cappato
Diarmuid_Wilson,Diarmuid_Wilson
Erik_Bartnes,Erik_Bartnes
Takeru_Inukai,Takeru_Inukai
Jefferson_Peres,Jefferson_Peres
Craig_Berkman,Craig_Berkman
P._J._Patterson,P._J._Patterson
Din_Mohammad,Din_Mohammad
Crispin_Castro_Monroy,Crispin_Castro_Monroy
Armando_Hart,Armando_Hart
Hendrik_Elias,Hendrik_Elias
Macky_Sall,Macky_Sall
Daniel_Ortega,Daniel_Ortega
Ze'ev_Bielski,Ze%27ev_Bielski
Manuel_de_Oliveira_Gomes_da_Costa,Manuel_de_Oliveira_Gomes_da_Costa
Julio_Nalundasan,Julio_Nalundasan
Stylianos_Gonatas,Stylianos_Gonatas
Sadek_Hadjeres,Sadek_Hadjeres
Abraham_Berge,Abraham_Berge
Bram_Peper,Bram_Peper
Mahinda_Samarasinghe,Mahinda_Samarasinghe
Bo_Yang,Bo_Yang
Vishnu_Kant_Shastri,Vishnu_Kant_Shastri
Kathryn_Frost,Kathryn_Frost
John_H._Overton,John_H._Overton
Enrique_Tierno_Galván,Enrique_Tierno_Galv%C3%A1n
James_Joseph_Hayes_Doone,James_Joseph_Hayes_Doone
Joseph_Holt,Joseph_Holt
Christopher_Chataway,Christopher_Chataway
Gisle_Handeland,Gisle_Handeland
Felix_Anthony,Felix_Anthony
Jo_Ritzen,Jo_Ritzen
Lawrence_Summers,Lawrence_Summers
Juan_Carlos_Wasmosy,Juan_Carlos_Wasmosy
Amir_Reza_Khadem,Amir_Reza_Khadem
Ahmad_Ismail_(Malaysian_politician),Ahmad_Ismail_%28Malaysian_politician%29
Jacques_Santer,Jacques_Santer
John_R._Schneider,John_R._Schneider
Abe_Okpik,Abe_Okpik
Chaim_Weizmann,Chaim_Weizmann
Jaak_Tamm,Jaak_Tamm
Germaine_Poinso-Chapuis,Germaine_Poinso-Chapuis
Adam_Wilhelm_Moltke,Adam_Wilhelm_Moltke
Gayton_P._Osgood,Gayton_P._Osgood
Mohammad_Barakeh,Mohammad_Barakeh
Kurt_Tibbetts,Kurt_Tibbetts
Rob_Anders,Rob_Anders
Miroljub_Labus,Miroljub_Labus
James_Sexton,James_Sexton
Najib_Razak,Najib_Razak
Karl_Ritter,Karl_Ritter
Patrick_Guiney,Patrick_Guiney
Janez_Sonze,Janez_Sonze
Hussein_Farrah_Aidid,Hussein_Farrah_Aidid
Giyannedra_Prasad,Giyannedra_Prasad
Jackie_Selebi,Jackie_Selebi
Hasan_Hasanov,Hasan_Hasanov
Tim_Ayers,Tim_Ayers
Georg_Schumann_(resistance_fighter),Georg_Schumann_%28resistance_fighter%29
Chris_Huhne,Chris_Huhne
Nina_Grewal,Nina_Grewal
Juan_Antonio_Samaranch,Juan_Antonio_Samaranch
Alfonso_Robelo,Alfonso_Robelo
Maxime_Goulet,Maxime_Goulet
Martha_Washington,Martha_Washington
Isaac_Shelby,Isaac_Shelby
Jim_Durkin,Jim_Durkin
Manvendra_Singh,Manvendra_Singh
Gennady_Burbulis,Gennady_Burbulis
Jaime_Nebot,Jaime_Nebot
John_M._Clayton_(Arkansas),John_M._Clayton_%28Arkansas%29
