names_u,names_q
Ottoi_Călin,Ottoi_C%C4%83lin
Francisco_Domínguez_Brito,Francisco_Dom%C3%ADnguez_Brito
Álvaro_Uribe,%C3%81lvaro_Uribe
Edmond_Warnock,Edmond_Warnock
Fawzi_al-Mulki,Fawzi_al-Mulki
Dorin_Chirtoacă,Dorin_Chirtoac%C4%83
G._Rama_Iyer,G._Rama_Iyer
Krzysztof_Kozłowski,Krzysztof_Koz%C5%82owski
Andrés_Nin,Andr%C3%A9s_Nin
"Swraj_Paul,_Baron_Paul",Swraj_Paul%2C_Baron_Paul
Göran_Hägglund,G%C3%B6ran_H%C3%A4gglund
Cecil_Cathers,Cecil_Cathers
Steve_Greenberg_(businessman),Steve_Greenberg_%28businessman%29
Hezakiah_Oshutapik,Hezakiah_Oshutapik
Miroslav_Blažević,Miroslav_Bla%C5%BEevi%C4%87
Hans_Linde_(Swedish_politician),Hans_Linde_%28Swedish_politician%29
Ljubomir_Tadić,Ljubomir_Tadi%C4%87
Karol_Šmidke,Karol_%C5%A0midke
Johannes_Andenæs,Johannes_Anden%C3%A6s
Mihály_Kupa,Mih%C3%A1ly_Kupa
Alí_Rodríguez_Araque,Al%C3%AD_Rodr%C3%ADguez_Araque
Zigfrīds_Anna_Meierovics,Zigfr%C4%ABds_Anna_Meierovics
Henry_Bruen_(1741–1795),Henry_Bruen_%281741%E2%80%931795%29
José_Blanco_López,Jos%C3%A9_Blanco_L%C3%B3pez
Julio_César_Franco,Julio_C%C3%A9sar_Franco
Lormong_Lo,Lormong_Lo
Isidro_Lopez_(Tohono_O'odham_leader),Isidro_Lopez_%28Tohono_O%27odham_leader%29
Francisco_de_Narváez,Francisco_de_Narv%C3%A1ez
"Brinsley_Butler,_2nd_Earl_of_Lanesborough",Brinsley_Butler%2C_2nd_Earl_of_Lanesborough
Fernando_de_Araújo_(East_Timorese_politician),Fernando_de_Ara%C3%BAjo_%28East_Timorese_politician%29
Pierre_Morange,Pierre_Morange
Julián_Muñoz,Juli%C3%A1n_Mu%C3%B1oz
Roberto_Sánchez_Vilella,Roberto_S%C3%A1nchez_Vilella
Fernand_Bouisson,Fernand_Bouisson
Luis_Gutiérrez,Luis_Guti%C3%A9rrez
"Étienne_François,_duc_de_Choiseul",%C3%89tienne_Fran%C3%A7ois%2C_duc_de_Choiseul
Amédée_Domenech,Am%C3%A9d%C3%A9e_Domenech
Jânio_Quadros,J%C3%A2nio_Quadros
Augusto_Hamann_Rademaker_Grünewald,Augusto_Hamann_Rademaker_Gr%C3%BCnewald
Carlos_Sanz_de_Santamaría,Carlos_Sanz_de_Santamar%C3%ADa
Aigars_Štokenbergs,Aigars_%C5%A0tokenbergs
Gen_Nakatani,Gen_Nakatani
"Michael_Chan,_Baron_Chan",Michael_Chan%2C_Baron_Chan
Ivo_Josipović,Ivo_Josipovi%C4%87
Lajos_Reményi-Schneller,Lajos_Rem%C3%A9nyi-Schneller
Ion_Manolescu-Strunga,Ion_Manolescu-Strunga
Gonzalo_Nin_Novoa,Gonzalo_Nin_Novoa
"Maurice_Morrow,_Baron_Morrow",Maurice_Morrow%2C_Baron_Morrow
Ángel_Aguirre_Rivero,%C3%81ngel_Aguirre_Rivero
Vjekoslav_Spinčić,Vjekoslav_Spin%C4%8Di%C4%87
Luis_Piñerúa_Ordaz,Luis_Pi%C3%B1er%C3%BAa_Ordaz
Imre_Markója,Imre_Mark%C3%B3ja
Mikhail_Yefremov_(politician),Mikhail_Yefremov_%28politician%29
Pascale_Bruderer,Pascale_Bruderer
Félix_Malloum,F%C3%A9lix_Malloum
Norbert_Steger,Norbert_Steger
Ruth_Fernández,Ruth_Fern%C3%A1ndez
Ole_Kopreitan,Ole_Kopreitan
Jean-Baptiste_Lebas,Jean-Baptiste_Lebas
Béla_Orczy,B%C3%A9la_Orczy
José_Emilio_González,Jos%C3%A9_Emilio_Gonz%C3%A1lez
Andrés_Allamand,Andr%C3%A9s_Allamand
Ali_Sait_Akbaytogan,Ali_Sait_Akbaytogan
"John_Tracy,_1st_Viscount_Tracy",John_Tracy%2C_1st_Viscount_Tracy
António_Costa,Ant%C3%B3nio_Costa
"Harry_Nathan,_1st_Baron_Nathan",Harry_Nathan%2C_1st_Baron_Nathan
Vladimir_Gligorov,Vladimir_Gligorov
Bernard_Chidzero,Bernard_Chidzero
"Luke_White,_2nd_Baron_Annaly",Luke_White%2C_2nd_Baron_Annaly
Léopold_Angrand,L%C3%A9opold_Angrand
Allan_Vougt,Allan_Vougt
Saleh_Idris_Kekya,Saleh_Idris_Kekya
David_Lam_(real_estate_entrepreneur),David_Lam_%28real_estate_entrepreneur%29
Elemér_Gergátz,Elem%C3%A9r_Gerg%C3%A1tz
Eiichi_Nakao,Eiichi_Nakao
"Thomas_Galbraith,_2nd_Baron_Strathclyde",Thomas_Galbraith%2C_2nd_Baron_Strathclyde
Rob_Patridge,Rob_Patridge
Héctor_Timerman,H%C3%A9ctor_Timerman
Gábor_Vona,G%C3%A1bor_Vona
Pedro_Gual_Escandón,Pedro_Gual_Escand%C3%B3n
"Elisha_Cooke,_Jr.",Elisha_Cooke%2C_Jr.
João_Capiberibe,Jo%C3%A3o_Capiberibe
Francisco_Labastida,Francisco_Labastida
Lázár_Mészáros,L%C3%A1z%C3%A1r_M%C3%A9sz%C3%A1ros
Joan_Puigcercós_i_Boixassa,Joan_Puigcerc%C3%B3s_i_Boixassa
Eugène_Goblet_d'Alviella,Eug%C3%A8ne_Goblet_d%27Alviella
Carlos_Álvarez_(mayor),Carlos_%C3%81lvarez_%28mayor%29
Trần_Đức_Lương,Tr%E1%BA%A7n_%C4%90%E1%BB%A9c_L%C6%B0%C6%A1ng
Chikahiko_Koizumi,Chikahiko_Koizumi
Antonio_Cuevas,Antonio_Cuevas
Mario_Landolfi,Mario_Landolfi
Navin_Dissanayake,Navin_Dissanayake
Pedro_Vázquez,Pedro_V%C3%A1zquez
Léhady_Soglo,L%C3%A9hady_Soglo
"Federico_de_Roncali,_1st_Count_of_Alcoy",Federico_de_Roncali%2C_1st_Count_of_Alcoy
Ange-Félix_Patassé,Ange-F%C3%A9lix_Patass%C3%A9
Adrien_Houngbédji,Adrien_Houngb%C3%A9dji
Cheng_Rui,Cheng_Rui
Pierre_Cathala,Pierre_Cathala
Rainer_Ortleb,Rainer_Ortleb
Caoimhghín_Ó_Caoláin,Caoimhgh%C3%ADn_%C3%93_Caol%C3%A1in
Wei_Anshi,Wei_Anshi
"John_Wodehouse,_1st_Earl_of_Kimberley",John_Wodehouse%2C_1st_Earl_of_Kimberley
A._M._Paraman,A._M._Paraman
Munawar_Hasan,Munawar_Hasan
Béla_Szombati,B%C3%A9la_Szombati
Taïeb_Baccouche,Ta%C3%AFeb_Baccouche
Tapas_Dey,Tapas_Dey
Zhu_Houze,Zhu_Houze
Kekūanāoʻa,Kek%C5%ABan%C4%81o%CA%BBa
Cui_Xie,Cui_Xie
Károly_Polinszky,K%C3%A1roly_Polinszky
Brūno_Kalniņš,Br%C5%ABno_Kalni%C5%86%C5%A1
"Louis_Henri,_Duke_of_Bourbon",Louis_Henri%2C_Duke_of_Bourbon
Botsa_Jhansi_Lakshmi,Botsa_Jhansi_Lakshmi
Carlos_Joaquín_González,Carlos_Joaqu%C3%ADn_Gonz%C3%A1lez
Peter_Šťastný,Peter_%C5%A0%C5%A5astn%C3%BD
José_Ramos-Horta,Jos%C3%A9_Ramos-Horta
Óscar_Diego_Gestido,%C3%93scar_Diego_Gestido
Fred_Li,Fred_Li
Héctor_Icazuriaga,H%C3%A9ctor_Icazuriaga
"Gustavo_Envela-Makongo,_Sr.",Gustavo_Envela-Makongo%2C_Sr.
Wilhelm_Florin,Wilhelm_Florin
Vicente_Mejía_Colindres,Vicente_Mej%C3%ADa_Colindres
Nicolás_Díaz,Nicol%C3%A1s_D%C3%ADaz
Marián_Čalfa,Mari%C3%A1n_%C4%8Calfa
Serge_Vinçon,Serge_Vin%C3%A7on
Adem_Huskić,Adem_Huski%C4%87
Andrija_Mandić,Andrija_Mandi%C4%87
János_Petrán,J%C3%A1nos_Petr%C3%A1n
Wang_Gui,Wang_Gui
Olindo_Koolman,Olindo_Koolman
István_Friedrich,Istv%C3%A1n_Friedrich
Sergio_Osmeña,Sergio_Osme%C3%B1a
Li_Zhengji,Li_Zhengji
Mieczysław_Jagielski,Mieczys%C5%82aw_Jagielski
István_Szabó_de_Nagyatád,Istv%C3%A1n_Szab%C3%B3_de_Nagyat%C3%A1d
Sydney_Shillington,Sydney_Shillington
Juan_María_Bordaberry,Juan_Mar%C3%ADa_Bordaberry
Ken_Duncan_(politician),Ken_Duncan_%28politician%29
Francisco_Cunha_Leal,Francisco_Cunha_Leal
John_William_Nixon,John_William_Nixon
Dimitrije_Vukčević,Dimitrije_Vuk%C4%8Devi%C4%87
"David_Cecil,_6th_Marquess_of_Exeter",David_Cecil%2C_6th_Marquess_of_Exeter
Apisai_Naevo,Apisai_Naevo
Patrick_Williams_(Louisiana_politician),Patrick_Williams_%28Louisiana_politician%29
Attique_Ahmed_Khan,Attique_Ahmed_Khan
Melchor_Concha_y_Toro,Melchor_Concha_y_Toro
Sone_Lal_Patel,Sone_Lal_Patel
Rudi_Šeligo,Rudi_%C5%A0eligo
Stein_Reegård,Stein_Reeg%C3%A5rd
Carl_Stousland,Carl_Stousland
Hugô_St-Onge,Hug%C3%B4_St-Onge
"Alfred_Mond,_1st_Baron_Melchett",Alfred_Mond%2C_1st_Baron_Melchett
Kamangadazi_Chambalo,Kamangadazi_Chambalo
Luka_Bebić,Luka_Bebi%C4%87
Emil_Dessewffy,Emil_Dessewffy
Vladeta_Janković,Vladeta_Jankovi%C4%87
François_de_Menthon,Fran%C3%A7ois_de_Menthon
Murat_Karayalçın,Murat_Karayal%C3%A7%C4%B1n
"Richard_Dawson,_1st_Earl_of_Dartrey",Richard_Dawson%2C_1st_Earl_of_Dartrey
Andrés_Chadwick,Andr%C3%A9s_Chadwick
Toshio_Kimura,Toshio_Kimura
László_Baky,L%C3%A1szl%C3%B3_Baky
Álvaro_Obregón,%C3%81lvaro_Obreg%C3%B3n
Syama_Prasad_Mukherjee,Syama_Prasad_Mukherjee
Ayvaz_Gökdemir,Ayvaz_G%C3%B6kdemir
Joel_Virador,Joel_Virador
Baqir_Khan,Baqir_Khan
"Albert,_4th_duc_de_Broglie",Albert%2C_4th_duc_de_Broglie
Leonardo_Simão,Leonardo_Sim%C3%A3o
"Sir_Frederick_Williams,_2nd_Baronet",Sir_Frederick_Williams%2C_2nd_Baronet
Frédéric-César_de_La_Harpe,Fr%C3%A9d%C3%A9ric-C%C3%A9sar_de_La_Harpe
Andrija_Radović,Andrija_Radovi%C4%87
Ljupčo_Arsov,Ljup%C4%8Do_Arsov
Manuel_Gómez_Morín,Manuel_G%C3%B3mez_Mor%C3%ADn
Enrique_Múgica_Herzog,Enrique_M%C3%BAgica_Herzog
Miguel_Arraes,Miguel_Arraes
Carlos_Vélez_Rieckehoff,Carlos_V%C3%A9lez_Rieckehoff
"John_Boyd_Orr,_1st_Baron_Boyd-Orr",John_Boyd_Orr%2C_1st_Baron_Boyd-Orr
Rana_Zahid_Tauseef,Rana_Zahid_Tauseef
"George_Cubitt,_1st_Baron_Ashcombe",George_Cubitt%2C_1st_Baron_Ashcombe
Gyula_Ferdinandy,Gyula_Ferdinandy
"Charles_D._Lancaster,_Jr.",Charles_D._Lancaster%2C_Jr.
Sergio_Osmeña_III,Sergio_Osme%C3%B1a_III
Bruno_Rodríguez_Parrilla,Bruno_Rodr%C3%ADguez_Parrilla
Søren_Pind,S%C3%B8ren_Pind
Benjamín_Herrera,Benjam%C3%ADn_Herrera
André_Vézinhet,Andr%C3%A9_V%C3%A9zinhet
Peter_Božič,Peter_Bo%C5%BEi%C4%8D
"Jane_Birdwood,_Baroness_Birdwood",Jane_Birdwood%2C_Baroness_Birdwood
Rex_Gatchalian,Rex_Gatchalian
"Jacques_Gervais,_baron_Subervie",Jacques_Gervais%2C_baron_Subervie
S._N._Somayajulu,S._N._Somayajulu
John_Márquez,John_M%C3%A1rquez
Alessandro_Rossi,Alessandro_Rossi
Li_Baoyu,Li_Baoyu
Jorge_Pizarro,Jorge_Pizarro
Jaap_Burger,Jaap_Burger
Hervé_Gaymard,Herv%C3%A9_Gaymard
Søren_Tobias_Årstad,S%C3%B8ren_Tobias_%C3%85rstad
"Charles_Edward,_Duke_of_Saxe-Coburg_and_Gotha",Charles_Edward%2C_Duke_of_Saxe-Coburg_and_Gotha
Aung_Khin_(Colonel),Aung_Khin_%28Colonel%29
Ahmad_Mattar,Ahmad_Mattar
Julio_César_Grauert,Julio_C%C3%A9sar_Grauert
"Wenceslao_Ramírez_de_Villa-Urrutia,_1st_Marquis_of_Villa-Urrutia",Wenceslao_Ram%C3%ADrez_de_Villa-Urrutia%2C_1st_Marquis_of_Villa-Urrutia
Kemal_Satır,Kemal_Sat%C4%B1r
Toivo_Mikael_Kivimäki,Toivo_Mikael_Kivim%C3%A4ki
Li_Senmao,Li_Senmao
Namık_Kemal_Zeybek,Nam%C4%B1k_Kemal_Zeybek
Stephen_A._Rudd,Stephen_A._Rudd
Eero_Heinäluoma,Eero_Hein%C3%A4luoma
J._Henry_Stump,J._Henry_Stump
Zhu_Zhixin_(1885–1920),Zhu_Zhixin_%281885%E2%80%931920%29
John_Lister_(UK_politician),John_Lister_%28UK_politician%29
René-Paul_Victoria,Ren%C3%A9-Paul_Victoria
Alberto_Rodríguez_Saá,Alberto_Rodr%C3%ADguez_Sa%C3%A1
Helder_Proença,Helder_Proen%C3%A7a
Yıldırım_Akbulut,Y%C4%B1ld%C4%B1r%C4%B1m_Akbulut
Đuro_Pucar,%C4%90uro_Pucar
Enrique_Parejo_González,Enrique_Parejo_Gonz%C3%A1lez
Edmund_Quincy_(1628–1698),Edmund_Quincy_%281628%E2%80%931698%29
Su_Liangsi,Su_Liangsi
Alv_Kjøs,Alv_Kj%C3%B8s
Athula_Wijesinghe,Athula_Wijesinghe
Alexandre_Hébert,Alexandre_H%C3%A9bert
Joaquín_de_Frías_y_Moya,Joaqu%C3%ADn_de_Fr%C3%ADas_y_Moya
"Sir_James_Rushout,_1st_Baronet",Sir_James_Rushout%2C_1st_Baronet
"Honório_Hermeto_Carneiro_Leão,_Marquis_of_Paraná",Hon%C3%B3rio_Hermeto_Carneiro_Le%C3%A3o%2C_Marquis_of_Paran%C3%A1
Teodoro_Casiño,Teodoro_Casi%C3%B1o
Óscar_R._Benavides,%C3%93scar_R._Benavides
Túpac_Katari,T%C3%BApac_Katari
José_Antonio_Gandarillas,Jos%C3%A9_Antonio_Gandarillas
Stefan_Niesiołowski,Stefan_Niesio%C5%82owski
Sven-Roald_Nystø,Sven-Roald_Nyst%C3%B8
Svein_Sundsbø,Svein_Sundsb%C3%B8
K._O._Mbadiwe,K._O._Mbadiwe
Álvaro_García_Rodríguez,%C3%81lvaro_Garc%C3%ADa_Rodr%C3%ADguez
Wan_Junaidi_Tuanku_Jaafar,Wan_Junaidi_Tuanku_Jaafar
Aryeh_Gur'el,Aryeh_Gur%27el
Zübeyir_Aydar,Z%C3%BCbeyir_Aydar
Mamuda_Aliyu_Shinkafi,Mamuda_Aliyu_Shinkafi
Lothar_Späth,Lothar_Sp%C3%A4th
James_M._Kelly_(Maryland_politician),James_M._Kelly_%28Maryland_politician%29
Arkan,Arkan
Lütfi_Müfit_Özdeş,L%C3%BCtfi_M%C3%BCfit_%C3%96zde%C5%9F
Ivari_Padar,Ivari_Padar
Ingela_Thalén,Ingela_Thal%C3%A9n
Ben_Knapen,Ben_Knapen
Taku_Yamamoto,Taku_Yamamoto
Lauri_Ihalainen,Lauri_Ihalainen
Béla_Vágó,B%C3%A9la_V%C3%A1g%C3%B3
Rafael_Simancas,Rafael_Simancas
Zdeněk_Fierlinger,Zden%C4%9Bk_Fierlinger
José_Díaz_(politician),Jos%C3%A9_D%C3%ADaz_%28politician%29
Igor_Bavčar,Igor_Bav%C4%8Dar
Éric_Besson,%C3%89ric_Besson
Brunó_Ferenc_Straub,Brun%C3%B3_Ferenc_Straub
Yang_Longyan,Yang_Longyan
Rodrigo_Ávila,Rodrigo_%C3%81vila
Kjell_Eugenio_Laugerud_García,Kjell_Eugenio_Laugerud_Garc%C3%ADa
"Charles_Frederick_White_(politician,_born_1891)",Charles_Frederick_White_%28politician%2C_born_1891%29
Xavier_Suárez,Xavier_Su%C3%A1rez
Radoje_Kontić,Radoje_Konti%C4%87
Rudolf_Edlinger,Rudolf_Edlinger
Jerzy_Szmajdziński,Jerzy_Szmajdzi%C5%84ski
Aleksandar_Popović_(politician),Aleksandar_Popovi%C4%87_%28politician%29
Gherman_Pântea,Gherman_P%C3%A2ntea
Michael_McLeod_(politician),Michael_McLeod_%28politician%29
Vincuk_Viačorka,Vincuk_Via%C4%8Dorka
Willem_Vermeend,Willem_Vermeend
Norman_St_John-Stevas,Norman_St_John-Stevas
Fernando_Elizondo_Barragán,Fernando_Elizondo_Barrag%C3%A1n
Yang_Yichen_(1914–1997),Yang_Yichen_%281914%E2%80%931997%29
Li_Yiji,Li_Yiji
Donald_Halperin,Donald_Halperin
Petar_Stambolić,Petar_Stamboli%C4%87
Jesse_Chacón,Jesse_Chac%C3%B3n
Valentín_Alsina,Valent%C3%ADn_Alsina
Daniel_Oduber_Quirós,Daniel_Oduber_Quir%C3%B3s
Janne_Haaland_Matláry,Janne_Haaland_Matl%C3%A1ry
Józef_Wielhorski,J%C3%B3zef_Wielhorski
Bjørn_Stordrange,Bj%C3%B8rn_Stordrange
Rónán_Mullen,R%C3%B3n%C3%A1n_Mullen
Manfred_Schüler,Manfred_Sch%C3%BCler
Joan_Romero_González,Joan_Romero_Gonz%C3%A1lez
Matthew_Denn,Matthew_Denn
Luis_Guillermo_Plata_Páez,Luis_Guillermo_Plata_P%C3%A1ez
Chris_O'Leary,Chris_O%27Leary
Stephen_VII_Báthory,Stephen_VII_B%C3%A1thory
"Arthur_Samuel,_1st_Baron_Mancroft",Arthur_Samuel%2C_1st_Baron_Mancroft
Luis_Muñoz_Rivera_(senator),Luis_Mu%C3%B1oz_Rivera_%28senator%29
Wang_Zongdi,Wang_Zongdi
Womesh_Chunder_Bonnerjee,Womesh_Chunder_Bonnerjee
José_Luís_Ábalos_Meco,Jos%C3%A9_Lu%C3%ADs_%C3%81balos_Meco
Reidar_T._Larsen,Reidar_T._Larsen
"John_H._Cade,_Jr.",John_H._Cade%2C_Jr.
Noritoshi_Ishida,Noritoshi_Ishida
Max_Puig,Max_Puig
Germán_Zea_Hernández,Germ%C3%A1n_Zea_Hern%C3%A1ndez
José_Ortíz_Dalliot,Jos%C3%A9_Ort%C3%ADz_Dalliot
Ambroise-Dydime_Lépine,Ambroise-Dydime_L%C3%A9pine
Ronnie_Broughton,Ronnie_Broughton
Jules_Roche,Jules_Roche
Ferenc_József_Nagy,Ferenc_J%C3%B3zsef_Nagy
Günther_Krause,G%C3%BCnther_Krause
Alain_Bédouma_Yoda,Alain_B%C3%A9douma_Yoda
"William_Rodgers,_Baron_Rodgers_of_Quarry_Bank",William_Rodgers%2C_Baron_Rodgers_of_Quarry_Bank
"Juan_Prim,_1st_Marquis_of_los_Castillejos",Juan_Prim%2C_1st_Marquis_of_los_Castillejos
Lembit_Öpik,Lembit_%C3%96pik
Adnan_Adıvar,Adnan_Ad%C4%B1var
Derviş_Ali_Kavazoğlu,Dervi%C5%9F_Ali_Kavazo%C4%9Flu
Mark_Verheijen,Mark_Verheijen
Julio_María_Sanguinetti,Julio_Mar%C3%ADa_Sanguinetti
Vladimír_Chovan,Vladim%C3%ADr_Chovan
Stanisław_Grabski,Stanis%C5%82aw_Grabski
Andrej_Ďurkovský,Andrej_%C4%8Eurkovsk%C3%BD
Rolf_Dahlgrün,Rolf_Dahlgr%C3%BCn
Håkon_Hoff,H%C3%A5kon_Hoff
Nikola_Uzunović,Nikola_Uzunovi%C4%87
Božidar_Đelić,Bo%C5%BEidar_%C4%90eli%C4%87
Song_Shenxi,Song_Shenxi
Chaudhry_Altaf_Hussain,Chaudhry_Altaf_Hussain
Anton_Crihan,Anton_Crihan
József_Somkuthy,J%C3%B3zsef_Somkuthy
Gustavo_Rivera_(politician),Gustavo_Rivera_%28politician%29
Louis_Kafka,Louis_Kafka
D._S._Senanayake,D._S._Senanayake
Juan_José_Ibarretxe,Juan_Jos%C3%A9_Ibarretxe
Miguel_Domínguez,Miguel_Dom%C3%ADnguez
David_Nangle,David_Nangle
"Richard_Wilberforce,_Baron_Wilberforce",Richard_Wilberforce%2C_Baron_Wilberforce
Lu_Wenji,Lu_Wenji
Li_Delin,Li_Delin
Louis_Noguères,Louis_Nogu%C3%A8res
Günther_Platter,G%C3%BCnther_Platter
Yazid_Zerhouni,Yazid_Zerhouni
José_Antonio_Aguilar_Bodegas,Jos%C3%A9_Antonio_Aguilar_Bodegas
Galea'i_Peni_Poumele,Galea%27i_Peni_Poumele
Ahmad_Mahir_Pasha,Ahmad_Mahir_Pasha
Momoh_Gulama,Momoh_Gulama
Jan_Kwapiński,Jan_Kwapi%C5%84ski
Joaquín_Leguina,Joaqu%C3%ADn_Leguina
Majah_Ha_Adrif,Majah_Ha_Adrif
Đorđe_Vojnović,%C4%90or%C4%91e_Vojnovi%C4%87
Stefan_Mappus,Stefan_Mappus
Micheál_Martin,Miche%C3%A1l_Martin
Vincent_de_Paul_Gondjout,Vincent_de_Paul_Gondjout
Jean_Noel_Destréhan,Jean_Noel_Destr%C3%A9han
Felicito_Ávila,Felicito_%C3%81vila
Nils_Edén,Nils_Ed%C3%A9n
Bill_Keith_(politician),Bill_Keith_%28politician%29
Barthélémy_Bisengimana,Barth%C3%A9l%C3%A9my_Bisengimana
Miguel_Alberto_Flangini_Ximénez,Miguel_Alberto_Flangini_Xim%C3%A9nez
Prince_Henry_of_Prussia_(1726–1802),Prince_Henry_of_Prussia_%281726%E2%80%931802%29
James_Browne_(1793–1854),James_Browne_%281793%E2%80%931854%29
"Victor-François,_2nd_duc_de_Broglie",Victor-Fran%C3%A7ois%2C_2nd_duc_de_Broglie
Roelf_de_Boer,Roelf_de_Boer
Miklós_Réthelyi,Mikl%C3%B3s_R%C3%A9thelyi
"Manuel_de_la_Pezuela,_2nd_Marquis_of_Viluma",Manuel_de_la_Pezuela%2C_2nd_Marquis_of_Viluma
Milo_Đukanović,Milo_%C4%90ukanovi%C4%87
Lyder_Bull,Lyder_Bull
Gaidis_Bērziņš,Gaidis_B%C4%93rzi%C5%86%C5%A1
Gábor_Fodor_(politician),G%C3%A1bor_Fodor_%28politician%29
Yuwen_Huaji,Yuwen_Huaji
András_Balogh,Andr%C3%A1s_Balogh
Zhang_Tang,Zhang_Tang
Josef_Strobach,Josef_Strobach
Eilif_Løvrak_Holmesland,Eilif_L%C3%B8vrak_Holmesland
Francisco_Arias_Cárdenas,Francisco_Arias_C%C3%A1rdenas
Zoltán_Tildy,Zolt%C3%A1n_Tildy
Carlos_Eduardo_Medellín_Becerra,Carlos_Eduardo_Medell%C3%ADn_Becerra
Dabo_Aliyu,Dabo_Aliyu
Alush_Saraçi,Alush_Sara%C3%A7i
Plutarco_Elías_Calles,Plutarco_El%C3%ADas_Calles
Pál_Tar,P%C3%A1l_Tar
Meuccio_Ruini,Meuccio_Ruini
József_Gera,J%C3%B3zsef_Gera
Jürgen_Linden,J%C3%BCrgen_Linden
Lajos_Für,Lajos_F%C3%BCr
Silviu_Prigoană,Silviu_Prigoan%C4%83
Henric_Streitman,Henric_Streitman
Milan_Stojadinović,Milan_Stojadinovi%C4%87
Miomir_Žužul,Miomir_%C5%BDu%C5%BEul
"Bernard_FitzPatrick,_2nd_Baron_Castletown",Bernard_FitzPatrick%2C_2nd_Baron_Castletown
Bohumír_Šmeral,Bohum%C3%ADr_%C5%A0meral
Mohammed_Abdur_Rahiman,Mohammed_Abdur_Rahiman
"Fiennes_Cornwallis,_1st_Baron_Cornwallis",Fiennes_Cornwallis%2C_1st_Baron_Cornwallis
Byron_Hove,Byron_Hove
Risto_E._J._Penttilä,Risto_E._J._Penttil%C3%A4
"Josslyn_Hay,_22nd_Earl_of_Erroll",Josslyn_Hay%2C_22nd_Earl_of_Erroll
Santiago_Méndez,Santiago_M%C3%A9ndez
Ilídio_Machado,Il%C3%ADdio_Machado
John_Theodor_Lund,John_Theodor_Lund
Gyula_Andrássy_the_Younger,Gyula_Andr%C3%A1ssy_the_Younger
"George_Boscawen,_2nd_Earl_of_Falmouth",George_Boscawen%2C_2nd_Earl_of_Falmouth
Mario_Silva_(politician),Mario_Silva_%28politician%29
Joe_Saliba,Joe_Saliba
France_Bučar,France_Bu%C4%8Dar
Gilberto_Rincón_Gallardo,Gilberto_Rinc%C3%B3n_Gallardo
José_M._Serrano,Jos%C3%A9_M._Serrano
Liviu_Negoiță,Liviu_Negoi%C8%9B%C4%83
José_Dapena_Thompson,Jos%C3%A9_Dapena_Thompson
Şemsettin_Günaltay,%C5%9Eemsettin_G%C3%BCnaltay
Francisco_Javier_Mayorga_Castañeda,Francisco_Javier_Mayorga_Casta%C3%B1eda
Safet_Halilović,Safet_Halilovi%C4%87
Wijayapala_Mendis,Wijayapala_Mendis
Félix_Éboué,F%C3%A9lix_%C3%89bou%C3%A9
Tang_King-shing,Tang_King-shing
Nasim_al-Safarjalani,Nasim_al-Safarjalani
Vladimir_Bakarić,Vladimir_Bakari%C4%87
Andrei_Kobyakov,Andrei_Kobyakov
László_Orbán_(politician),L%C3%A1szl%C3%B3_Orb%C3%A1n_%28politician%29
František_Mikloško,Franti%C5%A1ek_Miklo%C5%A1ko
Shaymardan_Ibragimov,Shaymardan_Ibragimov
Anton_Johan_Rønneberg,Anton_Johan_R%C3%B8nneberg
Jenő_Szinyei_Merse,Jen%C5%91_Szinyei_Merse
Valentín_Paniagua,Valent%C3%ADn_Paniagua
"Sergio_Osmeña,_Jr.",Sergio_Osme%C3%B1a%2C_Jr.
Ryszard_Czarnecki,Ryszard_Czarnecki
"Maurice,_Prince_of_Orange",Maurice%2C_Prince_of_Orange
Sırrı_Sakık,S%C4%B1rr%C4%B1_Sak%C4%B1k
Juan_Manuel_Corzo_Román,Juan_Manuel_Corzo_Rom%C3%A1n
"Don_Cravins,_Jr.",Don_Cravins%2C_Jr.
Roberto_Urquía,Roberto_Urqu%C3%ADa
Øyvind_Bjorvatn,%C3%98yvind_Bjorvatn
Masoud_Mir-Kazemi,Masoud_Mir-Kazemi
Máximo_Tajes,M%C3%A1ximo_Tajes
Horacio_Vásquez,Horacio_V%C3%A1squez
"Henry_Vivian,_1st_Baron_Swansea",Henry_Vivian%2C_1st_Baron_Swansea
Amable_Aristy,Amable_Aristy
Stanisław_Łyżwiński,Stanis%C5%82aw_%C5%81y%C5%BCwi%C5%84ski
"Owen_Philipps,_1st_Baron_Kylsant",Owen_Philipps%2C_1st_Baron_Kylsant
Héctor_Michel_Camarena,H%C3%A9ctor_Michel_Camarena
"Edward_Marjoribanks,_2nd_Baron_Tweedmouth",Edward_Marjoribanks%2C_2nd_Baron_Tweedmouth
Andrés_Granier_Melo,Andr%C3%A9s_Granier_Melo
Milomir_Minić,Milomir_Mini%C4%87
Ángel_Rozas,%C3%81ngel_Rozas
Étienne_Charles_de_Loménie_de_Brienne,%C3%89tienne_Charles_de_Lom%C3%A9nie_de_Brienne
J._M._Johnson,J._M._Johnson
"Sir_Thomas_Trevor,_1st_Baronet",Sir_Thomas_Trevor%2C_1st_Baronet
Julián_García_Vargas,Juli%C3%A1n_Garc%C3%ADa_Vargas
Rubén_Hinojosa,Rub%C3%A9n_Hinojosa
Khan_Mohammad_Abbas_Khan,Khan_Mohammad_Abbas_Khan
